id,doc_id,sentence_id,sentence_text,subj_text,subj_canonical_id,subj_canonical_term,rel_text,obj_text,obj_canonical_id,obj_canonical_term,method,created_at
522,doc_5755,doc_5755_sent_00242,"However, if the job has processes that cannot be terminated with a SIGKILL signal, the job and one or more nodes can remain in the COMPLETING state for an extended period of time.",the job,24,job,remain in,the COMPLETING state,11825,completing state,openie_spacy,2026-01-15T10:35:53Z
523,doc_5755,doc_5755_sent_00261,Why does the DAKOTA program not run with Slurm?,the DAKOTA program,4823,dakota program,run with,Slurm,50,slurm,openie_spacy,2026-01-15T10:35:53Z
524,doc_5755,doc_5755_sent_00276,Why are jobs not getting the appropriate memory limit?,jobs,24,job,get,the appropriate memory limit,64,limit,openie_spacy,2026-01-15T10:35:53Z
525,doc_5755,doc_5755_sent_00282,"If the user's resource limit is not propagated, the limit in effect for the slurmd daemon will be used for the spawned job.",the limit,64,limit,use for,the spawned job,24,job,openie_spacy,2026-01-15T10:35:53Z
526,doc_5755,doc_5755_sent_00283,A simple way to control this is to ensure that user root has a sufficiently large resource limit and ensuring that slurmd takes full advantage of this limit.,user root,718,user root,have,a sufficiently large resource limit,64,limit,openie_spacy,2026-01-15T10:35:53Z
527,doc_5755,doc_5755_sent_00306,"NodeAddr=127.0.0.1 CPUs=4 RealMemory=6000
PartitionName=mira Default=yes Nodes=dummy26[1-100]
See the Programmers Guide for more details about configuring multiple slurmd support.","NodeAddr=127.0.0.1 CPUs=4 RealMemory=6000
PartitionName=mira Default=yes Nodes",285,node,see,the Programmers Guide,1498,guide,openie_spacy,2026-01-15T10:35:53Z
528,doc_5755,doc_5755_sent_00309,Slurm will use the resource specification for each node that is given in slurm.conf and will not check these specifications against those actually found on the node.,Slurm,50,slurm,use,the resource specification,496,specification,openie_spacy,2026-01-15T10:35:53Z
529,doc_5755,doc_5755_sent_00310,"The system would best be configured with TaskPlugin=task/none, so that launched tasks can run on any available CPU under operating system control.",that launched tasks,506,task,run on,any available CPU,507,cpu,openie_spacy,2026-01-15T10:35:53Z
530,doc_5755,doc_5755_sent_00310,"The system would best be configured with TaskPlugin=task/none, so that launched tasks can run on any available CPU under operating system control.",that launched tasks,506,task,run under,operating system control,2728,control,openie_spacy,2026-01-15T10:35:53Z
531,doc_5755,doc_5755_sent_00316,How can I build Slurm with debugging symbols?,I,5067,i,build,Slurm,50,slurm,openie_spacy,2026-01-15T10:35:53Z
532,doc_5755,doc_5755_sent_00319,"With the --enable-debug flag, the code will be compiled with -ggdb3",the code,3448,code,compile with,the --enable-debug flag,436,flag,openie_spacy,2026-01-15T10:35:53Z
533,doc_5755,doc_5755_sent_00324,"For an example, see: https://github.com/SchedMD/slurm/commit/91e543d433bed11e0df13ce0499be641774c99a3.patch
How can I apply a patch to my Slurm source?",I,5067,i,apply,a patch,2933,patch,openie_spacy,2026-01-15T10:35:53Z
534,doc_5755,doc_5755_sent_00324,"For an example, see: https://github.com/SchedMD/slurm/commit/91e543d433bed11e0df13ce0499be641774c99a3.patch
How can I apply a patch to my Slurm source?",I,5067,i,apply to,my Slurm source,2157,source,openie_spacy,2026-01-15T10:35:53Z
535,doc_5755,doc_5755_sent_00328,"Below is an example of how to do this with the source for Slurm 23.11.1:
$ tar xjvf slurm-23.11.1.tar.bz2 > /dev/null
$ patch -p1 -d slurm-23.11.1/ < example.patch
patching file src/slurmctld/step_mgr.c
Once the patch has been applied to the source code, you can proceed to build Slurm as you would normally if you build with make.",the patch,2933,patch,apply to,the source code,897,source code,openie_spacy,2026-01-15T10:35:53Z
536,doc_5755,doc_5755_sent_00332,"/dev/null
$ rpmbuild -ta slurm-23.11.1.tar.bz2 > /dev/null
Alternatively, as of Slurm 24.11.0 when using rpmbuild, a patched package may be created directly by placing the patch file in the same directory as the source tarball and executing the following command:
$ rpmbuild -ta --define 'patch security.patch' slurm-24.11.0.tar.bz2
Why am I being offered an automatic update for Slurm?
EPEL has added Slurm packages to their repository to make them more widely available to the Linux community.",I,5067,i,offer,an automatic update,7652,update,openie_spacy,2026-01-15T10:35:53Z
537,doc_5755,doc_5755_sent_00338,"Restart all Slurm daemons
Starting with Slurm 23.11, jobs that were started by the old controller will receive the updated controller address and will continue and finish normally.","Restart all Slurm daemons
Starting with Slurm 23.11, jobs that were started by the old controller",813,controller,receive,the updated controller address,5488,address,openie_spacy,2026-01-15T10:35:53Z
538,doc_5755,doc_5755_sent_00340,"In both cases, there should be no loss of any pending jobs. Ensure that any nodes added to the cluster have a current slurm.conf file installed.",any nodes,285,node,have,a current slurm.conf file,59,file,openie_spacy,2026-01-15T10:35:53Z
539,doc_5755,doc_5755_sent_00341,"If two nodes are simultaneously configured as the primary controller (two nodes on which SlurmctldHost specify the local host and the slurmctld daemon is executing on each), system behavior will be destructive. If a compute node has an incorrect SlurmctldHost parameter, that node may be rendered unusable, but no other harm will result.",two nodes,285,node,configure as,the primary controller,10268,primary controller,openie_spacy,2026-01-15T10:35:53Z
540,doc_5755,doc_5755_sent_00341,"If two nodes are simultaneously configured as the primary controller (two nodes on which SlurmctldHost specify the local host and the slurmctld daemon is executing on each), system behavior will be destructive. If a compute node has an incorrect SlurmctldHost parameter, that node may be rendered unusable, but no other harm will result.",SlurmctldHost,8272,slurmctldhost,specify,the local host,78,host,openie_spacy,2026-01-15T10:35:53Z
541,doc_5755,doc_5755_sent_00341,"If two nodes are simultaneously configured as the primary controller (two nodes on which SlurmctldHost specify the local host and the slurmctld daemon is executing on each), system behavior will be destructive. If a compute node has an incorrect SlurmctldHost parameter, that node may be rendered unusable, but no other harm will result.",a compute node,1015,compute node,have,an incorrect SlurmctldHost parameter,205,parameter,openie_spacy,2026-01-15T10:35:53Z
542,doc_5755,doc_5755_sent_00346,How can I stop Slurm from scheduling jobs?,I,5067,i,stop,Slurm,50,slurm,openie_spacy,2026-01-15T10:35:53Z
543,doc_5755,doc_5755_sent_00353,"When adding a new cluster, how can the Slurm cluster configuration be copied from an existing cluster to the new cluster?",the Slurm cluster configuration,2,configuration,copy from,an existing cluster,340,cluster,openie_spacy,2026-01-15T10:35:53Z
544,doc_5755,doc_5755_sent_00357,Any time the slurmctld daemon or hardware fails before state information reaches disk can result in lost state.,state information,5355,state information,reach,disk,5356,disk,openie_spacy,2026-01-15T10:35:53Z
545,doc_5755,doc_5755_sent_00358,"Slurmctld writes state frequently (every five seconds by default), but with large numbers of jobs, the formatting and writing of records can take seconds and recent changes might not be written to disk.",Slurmctld,801,slurmctld,write,state,716,state,openie_spacy,2026-01-15T10:35:53Z
546,doc_5755,doc_5755_sent_00366,"In order to enforce resource limits, set the value of AccountingStorageEnforce in each cluster's slurm.conf configuration file appropriately. If AccountingStorageEnforce does not contains an option of ""limits"", then resource limits will not be enforced on that cluster. See Resource Limits for more information.",AccountingStorageEnforce,2654,accountingstorageenforce,contain,an option,150,option,openie_spacy,2026-01-15T10:35:53Z
547,doc_5755,doc_5755_sent_00369,"Jobs can request licenses and be granted exclusive use of those resources (e.g. ""sbatch --licenses=foo:2,bar:1 ..."").",Jobs,24,job,request,licenses,279,license,openie_spacy,2026-01-15T10:35:53Z
548,doc_5755,doc_5755_sent_00378,"Slurm also includes a SPANK plugin that will set all of the PBS environment variables based upon the Slurm environment (e.g. PBS_JOBID, PBS_JOBNAME, PBS_WORKDIR, etc.). One environment not set by PBS_ENVIRONMENT, which if set would result in the failure of some MPI implementations.",Slurm,50,slurm,include,a SPANK plugin,1345,spank plugin,openie_spacy,2026-01-15T10:35:53Z
549,doc_5755,doc_5755_sent_00378,"Slurm also includes a SPANK plugin that will set all of the PBS environment variables based upon the Slurm environment (e.g. PBS_JOBID, PBS_JOBNAME, PBS_WORKDIR, etc.). One environment not set by PBS_ENVIRONMENT, which if set would result in the failure of some MPI implementations.",set,5749,set,result in,the failure,845,failure,openie_spacy,2026-01-15T10:35:53Z
550,doc_5755,doc_5755_sent_00381,How do I safely remove partitions?,I,5067,i,remove,partitions,291,partition,openie_spacy,2026-01-15T10:35:53Z
551,doc_5755,doc_5755_sent_00383,This is because scontrol will prevent any partitions from being removed that are in use.,scontrol,1480,scontrol,prevent,any partitions,291,partition,openie_spacy,2026-01-15T10:35:53Z
552,doc_5755,doc_5755_sent_00388,"An administrator can write a C plugin or LUA script to set an incoming job's partition based upon its size, time limit, etc. See the Job Submit Plugin API guide for more information.",An administrator,4825,administrator,write,a C plugin,106,plugin,openie_spacy,2026-01-15T10:35:53Z
553,doc_5755,doc_5755_sent_00395,"Parameters that previously had a ""none"" plugin are:
AccountingStorageType
AcctGatherEnergyType
AcctGatherInterconnectType
AcctGatherFilesystemType
AcctGatherProfileType
CliFilterPlugins
CoreSpecPlugin
ExtSensorsType
JobAcctGatherType
JobCompType
JobContainerType
MCSPlugin
MpiDefault
PowerParameters
PreemptType
PrioritySiteFactorPlugin
SwitchType
TaskPlugin
TopologyPlugin
Accounting Database
Why should I use the slurmdbd instead of the regular database plugins?",I,5067,i,use,the slurmdbd,919,slurmdbd,openie_spacy,2026-01-15T10:35:53Z
554,doc_5755,doc_5755_sent_00395,"Parameters that previously had a ""none"" plugin are:
AccountingStorageType
AcctGatherEnergyType
AcctGatherInterconnectType
AcctGatherFilesystemType
AcctGatherProfileType
CliFilterPlugins
CoreSpecPlugin
ExtSensorsType
JobAcctGatherType
JobCompType
JobContainerType
MCSPlugin
MpiDefault
PowerParameters
PreemptType
PrioritySiteFactorPlugin
SwitchType
TaskPlugin
TopologyPlugin
Accounting Database
Why should I use the slurmdbd instead of the regular database plugins?",I,5067,i,use,the regular database plugins,4850,regular database plugin,openie_spacy,2026-01-15T10:35:53Z
555,doc_5755,doc_5755_sent_00404,How can I rebuild the database hierarchy?,I,5067,i,rebuild,the database hierarchy,4851,database hierarchy,openie_spacy,2026-01-15T10:35:53Z
556,doc_5755,doc_5755_sent_00405,"If you see errors of this sort:
error: Can't find parent id 3358 for assoc 1504, this should never happen.",":
error",253,error,find,parent,9776,parent,openie_spacy,2026-01-15T10:35:53Z
557,doc_5755,doc_5755_sent_00405,"If you see errors of this sort:
error: Can't find parent id 3358 for assoc 1504, this should never happen.",":
error",253,error,find,i,5067,i,openie_spacy,2026-01-15T10:35:53Z
558,doc_5755,doc_5755_sent_00405,"If you see errors of this sort:
error: Can't find parent id 3358 for assoc 1504, this should never happen.",":
error",253,error,find,d,1476,d,openie_spacy,2026-01-15T10:35:53Z
559,doc_5755,doc_5755_sent_00409,"A short outage of slurmdbd is not a problem, because slurmctld will store all data in memory and send it to slurmdbd when it resumes operations.",slurmctld,801,slurmctld,store in,memory,1657,memory,openie_spacy,2026-01-15T10:35:53Z
560,doc_5755,doc_5755_sent_00411,"You cannot use NDB, since SlurmDBD's MySQL implementation uses keys on BLOB values (and potentially other features on the incompatibility list).",SlurmDBD's MySQL implementation,2398,implementation,use,keys,3937,key,openie_spacy,2026-01-15T10:35:53Z
561,doc_5755,doc_5755_sent_00414,The configuration parameter ReturnToService in slurm.conf controls how DOWN nodes are handled. Set its value to one in order for DOWN nodes to automatically be returned to service once the slurmd daemon registers with a valid node configuration.,DOWN nodes,285,node,return to,service,1432,service,openie_spacy,2026-01-15T10:35:53Z
562,doc_5755,doc_5755_sent_00422,How can I control the execution of multiple jobs per node?,I,5067,i,control,the execution,1781,execution,openie_spacy,2026-01-15T10:35:53Z
563,doc_5755,doc_5755_sent_00426,Each partition also has a configuration parameter OverSubscribe that enables more than one job to execute on each node. See man slurm.conf for more information about these configuration parameters.,Each partition,291,partition,have,a configuration parameter,4047,configuration parameter,openie_spacy,2026-01-15T10:35:53Z
564,doc_5755,doc_5755_sent_00428,"This typically indicates that the time on some nodes is not consistent with the node on which the slurmctld daemon executes. In order to initiate a job step (or batch job), the slurmctld daemon generates a credential containing a time stamp. If the slurmd daemon receives a credential containing a time stamp later than the current time or more than a few minutes in the past, it will be rejected. If you check in the SlurmdLogFile on the nodes of interest, you will likely see messages of this sort: ""Invalid job credential from <some IP address>:",the slurmctld daemon,124,slurmctld daemon,generate,a credential,1857,credential,openie_spacy,2026-01-15T10:35:53Z
565,doc_5755,doc_5755_sent_00428,"This typically indicates that the time on some nodes is not consistent with the node on which the slurmctld daemon executes. In order to initiate a job step (or batch job), the slurmctld daemon generates a credential containing a time stamp. If the slurmd daemon receives a credential containing a time stamp later than the current time or more than a few minutes in the past, it will be rejected. If you check in the SlurmdLogFile on the nodes of interest, you will likely see messages of this sort: ""Invalid job credential from <some IP address>:",the slurmd daemon,1833,slurmd daemon,receive,a credential,1857,credential,openie_spacy,2026-01-15T10:35:53Z
566,doc_5755,doc_5755_sent_00434,How can I easily preserve drained node information between major Slurm updates?,I,5067,i,preserve,drained node information,275,information,openie_spacy,2026-01-15T10:35:53Z
567,doc_5755,doc_5755_sent_00435,"Major Slurm updates generally have changes in the state save files and communication protocols, so a cold-start (without state) is generally required. If you have nodes in a DRAIN state and want to preserve that information, you can easily build a script to preserve that information using the sinfo command. The following command line will report the Reason field for every node in a DRAIN state and write the output in a form that can be executed later to restore state.",The following command line,2913,line,report,the Reason field,1224,field,openie_spacy,2026-01-15T10:35:53Z
568,doc_5755,doc_5755_sent_00438,Why doesn't the HealthCheckProgram execute on DOWN nodes?,the HealthCheckProgram,4860,healthcheckprogram,execute,nodes,285,node,openie_spacy,2026-01-15T10:35:53Z
569,doc_5755,doc_5755_sent_00440,"This limits Slurm's ability to tightly synchronize the execution of the HealthCheckProgram across the cluster, which could adversely impact performance of parallel applications. The use of CRON or node startup scripts may be better suited to ensure that HealthCheckProgram gets executed on nodes that are DOWN in Slurm.",HealthCheckProgram,4860,healthcheckprogram,execute on,nodes,285,node,openie_spacy,2026-01-15T10:35:53Z
570,doc_5755,doc_5755_sent_00441,How can I prevent the slurmd and slurmstepd daemons from being killed when a node's memory is exhausted?,I,5067,i,prevent,the slurmd,1910,slurmd,openie_spacy,2026-01-15T10:35:53Z
571,doc_5755,doc_5755_sent_00444,I see the host of my calling node as 127.0.1.1 instead of the correct IP address. Why is that?,I,5067,i,see,the host,78,host,openie_spacy,2026-01-15T10:35:53Z
572,doc_5755,doc_5755_sent_00448,How should I add nodes to Slurm?,I,5067,i,add,nodes,285,node,openie_spacy,2026-01-15T10:35:53Z
573,doc_5755,doc_5755_sent_00448,How should I add nodes to Slurm?,I,5067,i,add to,Slurm,50,slurm,openie_spacy,2026-01-15T10:35:53Z
574,doc_5755,doc_5755_sent_00454,Restart the slurmctld daemon (e.g. systemctl start slurmctld on the head node),systemctl,1219,systemctl,start on,the head node,5503,head node,openie_spacy,2026-01-15T10:35:53Z
575,doc_5755,doc_5755_sent_00457,"Jobs submitted with srun, and that are waiting for an allocation, prior to new nodes being added to the slurm.conf can fail if the job is allocated one of the new nodes.",the job,24,job,allocate,one of the new nodes,285,node,openie_spacy,2026-01-15T10:35:53Z
576,doc_5755,doc_5755_sent_00458,"How should I remove nodes from Slurm?
To safely remove a node from a cluster, it's best to drain the node of all jobs.",I,5067,i,remove,nodes,285,node,openie_spacy,2026-01-15T10:35:53Z
577,doc_5755,doc_5755_sent_00458,"How should I remove nodes from Slurm?
To safely remove a node from a cluster, it's best to drain the node of all jobs.",I,5067,i,remove from,Slurm,50,slurm,openie_spacy,2026-01-15T10:35:53Z
578,doc_5755,doc_5755_sent_00459,This ensures that job processes aren't running on the node after removal.,job processes,5202,job process,run on,the node,285,node,openie_spacy,2026-01-15T10:35:53Z
579,doc_5755,doc_5755_sent_00460,"On restart of the controller, if a node is removed from a running job the controller will kill the job on any remaining allocated nodes and attempt to requeue the job if possible.",a node,285,node,remove from,a running job,1967,running job,openie_spacy,2026-01-15T10:35:53Z
580,doc_5755,doc_5755_sent_00461,"The following procedure is recommended on Slurm 24.05 and older (see below for 24.11 and newer):
Drain node of all jobs (e.g. scontrol update nodename='%N' state=drain reason='removing nodes' )
Stop the slurmctld daemon (e.g. systemctl stop slurmctld on the head node)",e.g. scontrol,1480,scontrol,update,nodename='%N' state,716,state,openie_spacy,2026-01-15T10:35:53Z
581,doc_5755,doc_5755_sent_00463,Restart the slurmctld daemon (e.g. systemctl start slurmctld on the head node),systemctl,1219,systemctl,start on,the head node,5503,head node,openie_spacy,2026-01-15T10:35:53Z
582,doc_5755,doc_5755_sent_00465,Drain node of all jobs (e.g. scontrol update nodename='%N' state=drain reason='removing nodes' ),e.g. scontrol,1480,scontrol,update,nodename='%N' state,716,state,openie_spacy,2026-01-15T10:35:53Z
583,doc_5755,doc_5755_sent_00475,"Yes, here is a description of Slurm use with Amazon's EC2 courtesy of Ashley Pittman:
I do this regularly and have no problem with it, the approach I take is to start as many instances as I want and have a wrapper around ec2-describe-instances that builds a /etc/hosts file with fixed hostnames and the actual IP addresses that have been allocated. The only other step then is to generate a slurm.conf based on how many node you've chosen to boot that day. I run this wrapper script on my laptop and it generates the files and they rsyncs them to all the instances automatically.",I,5067,i,run,this wrapper script,115,script,openie_spacy,2026-01-15T10:35:53Z
584,doc_5755,doc_5755_sent_00476,"One thing I found is that Slurm refuses to start if any nodes specified in the slurm.conf file aren't resolvable, I initially tried to specify cloud[0-15] in slurm.conf, but then if I configure less than 16 nodes in /etc/hosts this doesn't work so I dynamically generate the slurm.conf as well as the hosts file.",any nodes,285,node,specify in,the slurm.conf file,2560,slurm.conf file,openie_spacy,2026-01-15T10:35:53Z
585,doc_5755,doc_5755_sent_00476,"One thing I found is that Slurm refuses to start if any nodes specified in the slurm.conf file aren't resolvable, I initially tried to specify cloud[0-15] in slurm.conf, but then if I configure less than 16 nodes in /etc/hosts this doesn't work so I dynamically generate the slurm.conf as well as the hosts file.",I,5067,i,configure,less than 16 nodes,285,node,openie_spacy,2026-01-15T10:35:53Z
586,doc_5755,doc_5755_sent_00476,"One thing I found is that Slurm refuses to start if any nodes specified in the slurm.conf file aren't resolvable, I initially tried to specify cloud[0-15] in slurm.conf, but then if I configure less than 16 nodes in /etc/hosts this doesn't work so I dynamically generate the slurm.conf as well as the hosts file.",I,5067,i,generate,the slurm.conf,1180,slurm.conf,openie_spacy,2026-01-15T10:35:53Z
587,doc_5755,doc_5755_sent_00477,As a comment about EC2 I run just run generic AMIs and have a persistent EBS storage device which I attach to the first instance when I start up.,I,5067,i,attach to,the first instance,344,instance,openie_spacy,2026-01-15T10:35:53Z
588,doc_5755,doc_5755_sent_00478,"This contains a /usr/local which has my software like Slurm, pdsh and MPI installed which I then copy over the /usr/local on the first instance and NFS export to all other instances. This way I have persistent home directories and a very simple first-login script that configures the virtual cluster for me.",I,5067,i,have,persistent home directories,1068,directory,openie_spacy,2026-01-15T10:35:53Z
589,doc_5755,doc_5755_sent_00504,"# Assume user ""adam"" is initially in account ""physics""
sacctmgr create user name=adam cluster=tux account=physics
sacctmgr delete user name=adam cluster=tux account=chemistry
I had to change a user's UID and now they cannot submit jobs.",physics,4268,physic,create,"user name=adam cluster=tux account=physics
sacctmgr delete user name=adam cluster=tux account",334,account,openie_spacy,2026-01-15T10:35:53Z
590,doc_5755,doc_5755_sent_00505,How do I get the new UID to take effect?,the new UID,5582,uid,take,effect,144,effect,openie_spacy,2026-01-15T10:35:53Z
591,doc_5755,doc_5755_sent_00509,"How can I get SSSD to work with Slurm?
SSSD or System Security Services Daemon does not allow enumeration of group members by default. Note that enabling enumeration in large environments might not be feasible.",I,5067,i,get,SSSD,4871,sssd,openie_spacy,2026-01-15T10:35:53Z
592,doc_5755,doc_5755_sent_00516,"The script would stop the other partitions, suspend running jobs in those partitions, and start the full-system partition.",The script,115,script,stop,the other partitions,291,partition,openie_spacy,2026-01-15T10:35:53Z
593,doc_5755,doc_5755_sent_00525,Can I update multiple jobs with a single scontrol command?,I,5067,i,update,multiple jobs,24,job,openie_spacy,2026-01-15T10:35:53Z
594,doc_5755,doc_5755_sent_00539,It's also possible that a job could have multiple output files (see filename pattern in the srun man page).,a job,24,job,have,multiple output files,59,file,openie_spacy,2026-01-15T10:35:53Z
595,doc_5755,doc_5755_sent_00541,Slurm relies upon a configurable process tracking plugin to determine when all of the processes associated with a job or job step have completed. Those plugins relying upon a kernel patch can reliably identify every process.,Slurm,50,slurm,rely upon,a configurable process,1549,process,openie_spacy,2026-01-15T10:35:53Z
596,doc_5755,doc_5755_sent_00545,"Slurm supports requeue in hold with a SPECIAL_EXIT state using the command:
scontrol requeuehold State=SpecialExit job_idThis is useful when users want to requeue and flag a job which has exited with a specific error case. See man scontrol(1) for more details.",Slurm,50,slurm,support,requeue,6071,requeue,openie_spacy,2026-01-15T10:35:53Z
597,doc_5755,doc_5755_sent_00545,"Slurm supports requeue in hold with a SPECIAL_EXIT state using the command:
scontrol requeuehold State=SpecialExit job_idThis is useful when users want to requeue and flag a job which has exited with a specific error case. See man scontrol(1) for more details.",Slurm,50,slurm,support with,a SPECIAL_EXIT state,716,state,openie_spacy,2026-01-15T10:35:53Z
598,doc_5755,doc_5755_sent_00574,The plugin also provides an optional initialization script that is invoked before the job's namespace is constructed.,The plugin,106,plugin,provide,an optional initialization script,115,script,openie_spacy,2026-01-15T10:35:53Z
599,doc_5755,doc_5755_sent_00582,"If a user starts an ssh session which is managed by pam_slurm_adopt, then the user's process joins the namespace that is constructed by tmpfs plugin.",a user,98,user,start,an ssh session,5700,ssh session,openie_spacy,2026-01-15T10:35:53Z
600,doc_5755,doc_5755_sent_00583,"Hence in ssh sessions, user has the same view of /tmp",user,98,user,have,the same view,7318,view,openie_spacy,2026-01-15T10:35:53Z
601,doc_5755,doc_5755_sent_00584,"and /dev/shm as their job. This functionality is enabled by default in pam_slurm_adopt but can be disabled explicitly by appending join_container=false as shown:
account sufficient pam_slurm_adopt.so join_container=false
How do I configure Slurm to work with System V IPC enabled applications?",I,5067,i,configure,Slurm,50,slurm,openie_spacy,2026-01-15T10:35:53Z
602,doc_5755,doc_5755_sent_00592,"Most Linux distributions set the default to what is effectively unlimited, which can cause the OOM killer to activate for unrelated new jobs or even for the slurmd process. If any processes use sysv memory mechanisms, the Linux kernel OOM killer will never be able to free the used memory.",Most Linux distributions,1569,distribution,set,the default,65,default,openie_spacy,2026-01-15T10:35:53Z
603,doc_5755,doc_5755_sent_00595,"General Troubleshooting
If a Slurm daemon core dumps, where can I find the core file?",I,5067,i,find,the core file,4885,core file,openie_spacy,2026-01-15T10:35:53Z
604,doc_5755,doc_5755_sent_00596,"If slurmctld is started with the -D option, then the core file will be written to the current working directory.",slurmctld,801,slurmctld,start with,the -D option,150,option,openie_spacy,2026-01-15T10:35:53Z
605,doc_5755,doc_5755_sent_00596,"If slurmctld is started with the -D option, then the core file will be written to the current working directory.",the core file,4885,core file,write to,the current working directory,1068,directory,openie_spacy,2026-01-15T10:35:53Z
606,doc_5755,doc_5755_sent_00597,"If SlurmctldLogFile is an absolute path, the core file will be written to this directory.",the core file,4885,core file,write to,this directory,1068,directory,openie_spacy,2026-01-15T10:35:53Z
607,doc_5755,doc_5755_sent_00598,"Otherwise the core file will be written to the StateSaveLocation, or ""/var/tmp/"" as a last resort.",the core file,4885,core file,write to,the StateSaveLocation,985,statesavelocation,openie_spacy,2026-01-15T10:35:53Z
608,doc_5755,doc_5755_sent_00601,"If slurmd is started with the -D option, then the core file will also be written to the current working directory.",slurmd,1910,slurmd,start with,the -D option,150,option,openie_spacy,2026-01-15T10:35:53Z
609,doc_5755,doc_5755_sent_00601,"If slurmd is started with the -D option, then the core file will also be written to the current working directory.",the core file,4885,core file,write to,the current working directory,1068,directory,openie_spacy,2026-01-15T10:35:53Z
610,doc_5755,doc_5755_sent_00602,"If SlurmdLogFile is an absolute path, the core file will be written to the this directory.",the core file,4885,core file,write to,the this directory,1068,directory,openie_spacy,2026-01-15T10:35:53Z
611,doc_5755,doc_5755_sent_00603,"Otherwise the core file will be written to the SlurmdSpoolDir, or ""/var/tmp/"" as a last resort.",the core file,4885,core file,write to,the SlurmdSpoolDir,11299,slurmdspooldir,openie_spacy,2026-01-15T10:35:53Z
612,doc_5755,doc_5755_sent_00613,This allows the end user to remove such a dump but not access it directly. For security reasons core dumps in this mode will not overwrite one another or other files.,the end user,98,user,remove,such a dump,5753,dump,openie_spacy,2026-01-15T10:35:53Z
613,doc_5755,doc_5755_sent_00624,"On a SELinux enabled system, or on a distribution with similar security system, get sure it is allowing to dump cores:
$ getsebool allow_daemons_dump_corecoredumpctl can also give valuable information:
$ coredumpctl infoHow can I get a backtrace from a core file?",I,5067,i,get,a backtrace,5787,backtrace,openie_spacy,2026-01-15T10:35:53Z
614,doc_5755,doc_5755_sent_00624,"On a SELinux enabled system, or on a distribution with similar security system, get sure it is allowing to dump cores:
$ getsebool allow_daemons_dump_corecoredumpctl can also give valuable information:
$ coredumpctl infoHow can I get a backtrace from a core file?",I,5067,i,get from,a core file,4885,core file,openie_spacy,2026-01-15T10:35:53Z
615,doc_5755,doc_5755_sent_00627,Compile time differences make it almost impossible for SchedMD to use a core file from a different system.,SchedMD,1354,schedmd,use,a core file,4885,core file,openie_spacy,2026-01-15T10:35:53Z
616,doc_5755,doc_5755_sent_00644,All nodes in the cluster must have the matching public and private keys as defined by JobCredPrivateKey and JobCredPublicKey in the Slurm configuration file slurm.conf.,All nodes,285,node,have,the matching public and private keys,3937,key,openie_spacy,2026-01-15T10:35:53Z
617,doc_5755,doc_5755_sent_00647,"""Unable to accept new connection: Too many open files""
The srun command automatically increases its open file limit to the hard limit in order to process all of the standard input and output connections to the launched tasks.",Too many open files,59,file,increase,its open file limit,64,limit,openie_spacy,2026-01-15T10:35:53Z
618,doc_5755,doc_5755_sent_00647,"""Unable to accept new connection: Too many open files""
The srun command automatically increases its open file limit to the hard limit in order to process all of the standard input and output connections to the launched tasks.",The srun command,858,srun command,increase,its open file limit,64,limit,openie_spacy,2026-01-15T10:35:53Z
619,doc_5755,doc_5755_sent_00651,"""Batch JobId=# missing from batch node <node> (not found BatchStartTime after startup)""
A shell is launched on node zero of a job's allocation to execute the submitted program. The slurmd daemon executing on each compute node will periodically report to the slurmctld what programs it is executing. If a batch program is expected to be running on some node (i.e. node zero of the job's allocation) and is not found, the message above will be logged and the job canceled. This typically is associated with exhausting memory on the node or some other critical failure that cannot be recovered from.",A shell,4410,shell,launch on,node,285,node,openie_spacy,2026-01-15T10:35:53Z
620,doc_5755,doc_5755_sent_00651,"""Batch JobId=# missing from batch node <node> (not found BatchStartTime after startup)""
A shell is launched on node zero of a job's allocation to execute the submitted program. The slurmd daemon executing on each compute node will periodically report to the slurmctld what programs it is executing. If a batch program is expected to be running on some node (i.e. node zero of the job's allocation) and is not found, the message above will be logged and the job canceled. This typically is associated with exhausting memory on the node or some other critical failure that cannot be recovered from.",The slurmd,1910,slurmd,report to,the slurmctld what programs it is executing,4389,executing,openie_spacy,2026-01-15T10:35:53Z
621,doc_5755,doc_5755_sent_00652,"Multi-Instance GPU not working with Slurm and PMIx; GPUs are ""In use by another client""
PMIx uses the hwloc API for different purposes, including OS device features like querying sysfs folders (such as /sys/class/net and /sys/class/infiniband) to get the names of Infiniband HCAs.",Multi-Instance GPU,1826,gpu,work with,Slurm,50,slurm,openie_spacy,2026-01-15T10:35:53Z
622,doc_5755,doc_5755_sent_00652,"Multi-Instance GPU not working with Slurm and PMIx; GPUs are ""In use by another client""
PMIx uses the hwloc API for different purposes, including OS device features like querying sysfs folders (such as /sys/class/net and /sys/class/infiniband) to get the names of Infiniband HCAs.","""
PMIx",2164,pmix,use,the hwloc API,254,api,openie_spacy,2026-01-15T10:35:53Z
623,doc_5755,doc_5755_sent_00652,"Multi-Instance GPU not working with Slurm and PMIx; GPUs are ""In use by another client""
PMIx uses the hwloc API for different purposes, including OS device features like querying sysfs folders (such as /sys/class/net and /sys/class/infiniband) to get the names of Infiniband HCAs.","""
PMIx",2164,pmix,use for,different purposes,967,purpose,openie_spacy,2026-01-15T10:35:53Z
