chunk_id,doc_id,text,sentence_ids_json,num_sentences,start_char,end_char,estimated_tokens
doc_5755_chunk_0021,doc_5755,"Slurm supports the ability to decrease the size of jobs. Requesting fewer hardware resources, and changing partition, qos, reservation, licenses, etc. is only allowed for pending jobs. Use the scontrol command to change a job's size either by specifying a new node count (NumNodes=) for the job or identify the specific nodes (NodeList=) that you want the job to retain. Any job steps running on the nodes which are relinquished by the job will be killed unless initiated with the --no-kill option. After the job size is changed, some environment variables created by Slurm containing information about the job's environment will no longer be valid and should either be removed or altered (e.g. SLURM_JOB_NUM_NODES, SLURM_JOB_NODELIST and SLURM_NTASKS). The scontrol command will generate a script that can be executed to reset local environment variables. You must retain the SLURM_JOB_ID environment variable in order for the srun command to gather information about the job's current state and specify the desired node and/or task count in subsequent srun invocations. A new accounting record is generated when a job is resized, showing the job to have been resubmitted and restarted at the new size. An example is shown below. #!/bin/bash
srun my_big_job
scontrol update JobId=$SLURM_JOB_ID NumNodes=2
. slurm_job_${SLURM_JOB_ID}_resize.sh
srun -N2 my_small_job
rm slurm_job_${SLURM_JOB_ID}_resize.* Why does squeue (and ""scontrol show jobid"") sometimes not display a job's estimated start time? When the backfill scheduler is configured, it provides an estimated start time for jobs that are candidates for backfill. Pending jobs with dependencies will not have an estimate as it is difficult to predict what resources will be available when the jobs they are dependent on terminate.","[""doc_5755_sent_00221"", ""doc_5755_sent_00222"", ""doc_5755_sent_00223"", ""doc_5755_sent_00224"", ""doc_5755_sent_00225"", ""doc_5755_sent_00226"", ""doc_5755_sent_00227"", ""doc_5755_sent_00228"", ""doc_5755_sent_00229"", ""doc_5755_sent_00230"", ""doc_5755_sent_00231"", ""doc_5755_sent_00232""]",12,29357,31145,352
doc_5755_chunk_0022,doc_5755,"Pending jobs with dependencies will not have an estimate as it is difficult to predict what resources will be available when the jobs they are dependent on terminate. Also note that the estimate is better for jobs expected to start soon, as most running jobs end before their estimated time. There are other restrictions on backfill that may apply. See the backfill section for more details. Can squeue output be color coded? The squeue command output is not color coded, but other tools can be used to add color. One such tool is ColorWrapper (https://github.com/rrthomas/cw). A sample ColorWrapper configuration file and output are shown below. path /bin:/usr/bin:/sbin:/usr/sbin:<env>
usepty
base green+
match red:default (Resources)
match black:default (null)
match black:cyan N/A
regex cyan:default PD .*$
regex red:default ^\d*\s*C .*$
regex red:default ^\d*\s*CG .*$
regex red:default ^\d*\s*NF .*$
regex white:default ^JOBID.* Why is my job/node in a COMPLETING state? When a job is terminating, both the job and its nodes enter the COMPLETING state. As the Slurm daemon on each node determines that all processes associated with the job have terminated, that node changes state to IDLE or some other appropriate state for use by other jobs. When every node allocated to a job has determined that all processes associated with it have terminated, the job changes state to COMPLETED or some other appropriate state (e.g. FAILED). Normally, this happens within a second. However, if the job has processes that cannot be terminated with a SIGKILL signal, the job and one or more nodes can remain in the COMPLETING state for an extended period of time. This may be indicative of processes hung waiting for a core file to complete I/O or operating system failure. If this state persists, the system administrator should check for processes associated with the job that cannot be terminated then use the scontrol command to change the node's state to DOWN (e.g. ""scontrol update NodeName=name State=DOWN Reason=hung_completing""), reboot the node, then reset the node's state to IDLE (e.g. ""scontrol update NodeName=name State=RESUME"").","[""doc_5755_sent_00232"", ""doc_5755_sent_00233"", ""doc_5755_sent_00234"", ""doc_5755_sent_00235"", ""doc_5755_sent_00236"", ""doc_5755_sent_00237"", ""doc_5755_sent_00238"", ""doc_5755_sent_00239"", ""doc_5755_sent_00240"", ""doc_5755_sent_00241"", ""doc_5755_sent_00242"", ""doc_5755_sent_00243""]",12,30979,33116,434
doc_5755_chunk_0023,doc_5755,"This may be indicative of processes hung waiting for a core file to complete I/O or operating system failure. If this state persists, the system administrator should check for processes associated with the job that cannot be terminated then use the scontrol command to change the node's state to DOWN (e.g. ""scontrol update NodeName=name State=DOWN Reason=hung_completing""), reboot the node, then reset the node's state to IDLE (e.g. ""scontrol update NodeName=name State=RESUME""). Note that setting the node DOWN will terminate all running or suspended jobs associated with that node. An alternative is to set the node's state to DRAIN until all jobs associated with it terminate before setting it DOWN and re-booting. Note that Slurm has two configuration parameters that may be used to automate some of this process. UnkillableStepProgram specifies a program to execute when non-killable processes are identified. UnkillableStepTimeout specifies how long to wait for processes to terminate. See the ""man slurm.conf"" for more information about these parameters. How can a job in a complete or failed state be requeued? Slurm supports requeuing jobs in a done or failed state. Use the command:
scontrol requeue job_id The job will then be requeued back in the PENDING state and scheduled again. See man(1) scontrol. Consider a simple job like this:
$cat zoppo
echo ""hello, world""
exit 10
$sbatch -o here ./zoppo Submitted batch job 10 The job finishes in FAILED state because it exits with a non zero value.","[""doc_5755_sent_00243"", ""doc_5755_sent_00244"", ""doc_5755_sent_00245"", ""doc_5755_sent_00246"", ""doc_5755_sent_00247"", ""doc_5755_sent_00248"", ""doc_5755_sent_00249"", ""doc_5755_sent_00250"", ""doc_5755_sent_00251"", ""doc_5755_sent_00252"", ""doc_5755_sent_00253"", ""doc_5755_sent_00254""]",12,32636,34143,310
doc_5755_chunk_0024,doc_5755,"The job finishes in FAILED state because it exits with a non zero value. We can requeue the job back to the PENDING state and the job will be dispatched again. $ scontrol requeue 10
 JOBID PARTITION NAME USER ST TIME NODES NODELIST(REASON)
 10 mira zoppo david PD 0:00 1 (NonZeroExitCode)
 JOBID PARTITION NAME USER ST TIME NODES NODELIST(REASON)
 10 mira zoppo david R 0:03 1 alanz1
Slurm supports requeuing jobs in a hold state with the command:
scontrol requeuehold job_id The job can be in state RUNNING, SUSPENDED, COMPLETED or FAILED before being requeued. $ scontrol requeuehold 10
 JOBID PARTITION NAME USER ST TIME NODES NODELIST(REASON)
 10 mira zoppo david PD 0:00 1 (JobHeldUser) Why is sview not coloring/highlighting nodes properly?
sview color-coding is affected by the GTK theme. The node status grid is made up of button widgets and certain GTK themes don't show the color setting as desired. Changing GTK themes can restore proper color-coding. Why is my MPICH2 or MVAPICH2 job not running with Slurm? Why does the DAKOTA program not run with Slurm? The Slurm library used to support MPICH2 or MVAPICH2 references a variety of symbols. If those symbols resolve to functions or variables in your program rather than the appropriate library, the application will fail. For example DAKOTA, versions 5.1 and older, contains a function named regcomp, which will get used rather than the POSIX regex functions. Rename DAKOTA's function and references from regcomp to something else to make it work properly. Resource Limits
Why are my resource limits not propagated? When the srun command executes, it captures the resource limits in effect at submit time on the node where srun executes. These limits are propagated to the allocated nodes before initiating the user's job.","[""doc_5755_sent_00254"", ""doc_5755_sent_00255"", ""doc_5755_sent_00256"", ""doc_5755_sent_00257"", ""doc_5755_sent_00258"", ""doc_5755_sent_00259"", ""doc_5755_sent_00260"", ""doc_5755_sent_00261"", ""doc_5755_sent_00262"", ""doc_5755_sent_00263"", ""doc_5755_sent_00264"", ""doc_5755_sent_00265""]",12,34071,35856,379
doc_5755_chunk_0025,doc_5755,"These limits are propagated to the allocated nodes before initiating the user's job. The Slurm daemons running on the allocated nodes then try to establish identical resource limits for the job being initiated. There are several possible reasons for not being able to establish those resource limits. The hard resource limits applied to Slurm's slurmd daemon are lower than the user's soft resources limits on the submit host. Typically the slurmd daemon is initiated by the init daemon with the operating system default limits. This may be addressed either through use of the ulimit command in the /etc/sysconfig/slurm file or enabling PAM in Slurm. The user's hard resource limits on the allocated node are lower than the same user's soft hard resource limits on the node from which the job was submitted. It is recommended that the system administrator establish uniform hard resource limits for users on all nodes within a cluster to prevent this from occurring. PropagateResourceLimits or PropagateResourceLimitsExcept parameters are configured in slurm.conf and avoid propagation of specified limits. This may produce the error message ""Can't propagate RLIMIT_..."". The error message is printed only if the user explicitly specifies that the resource limit should be propagated or the srun command is running with verbose logging of actions from the slurmd daemon (e.g. ""srun -d6 ...""). Why are jobs not getting the appropriate memory limit?","[""doc_5755_sent_00265"", ""doc_5755_sent_00266"", ""doc_5755_sent_00267"", ""doc_5755_sent_00268"", ""doc_5755_sent_00269"", ""doc_5755_sent_00270"", ""doc_5755_sent_00271"", ""doc_5755_sent_00272"", ""doc_5755_sent_00273"", ""doc_5755_sent_00274"", ""doc_5755_sent_00275"", ""doc_5755_sent_00276""]",12,35772,37226,293
doc_5755_chunk_0026,doc_5755,"Why are jobs not getting the appropriate memory limit? This is probably a variation on the locked memory limit problem described above. Use the same solution for the AS (Address Space), RSS (Resident Set Size), or other limits as needed. Why is my MPI job failing due to the locked memory (memlock) limit being too low? By default, Slurm propagates all of your resource limits at the time of job submission to the spawned tasks. This can be disabled by specifically excluding the propagation of specific limits in the slurm.conf file. For example PropagateResourceLimitsExcept=MEMLOCK might be used to prevent the propagation of a user's locked memory limit from a login node to a dedicated node used for his parallel job. If the user's resource limit is not propagated, the limit in effect for the slurmd daemon will be used for the spawned job. A simple way to control this is to ensure that user root has a sufficiently large resource limit and ensuring that slurmd takes full advantage of this limit. For example, you can set user root's locked memory limit ulimit to be unlimited on the compute nodes (see ""man limits.conf"") and ensuring that slurmd takes full advantage of this limit (e.g. by adding ""LimitMEMLOCK=infinity"" to your systemd's slurmd.service file). It may also be desirable to lock the slurmd daemon's memory to help ensure that it keeps responding if memory swapping begins. A sample /etc/sysconfig/slurm which can be read from systemd is shown below. Related information about PAM is also available.","[""doc_5755_sent_00276"", ""doc_5755_sent_00277"", ""doc_5755_sent_00278"", ""doc_5755_sent_00279"", ""doc_5755_sent_00280"", ""doc_5755_sent_00281"", ""doc_5755_sent_00282"", ""doc_5755_sent_00283"", ""doc_5755_sent_00284"", ""doc_5755_sent_00285"", ""doc_5755_sent_00286"", ""doc_5755_sent_00287""]",12,37171,38694,327
doc_5755_chunk_0027,doc_5755,"Related information about PAM is also available. # Example /etc/sysconfig/slurm
# Memlocks the slurmd process's memory so that if a node
# starts swapping, the slurmd will continue to respond
SLURMD_OPTIONS=""-M"" For Administrators
Test Environments
Can multiple Slurm systems be run in parallel for testing purposes? Yes, this is a great way to test new versions of Slurm. Just install the test version in a different location with a different slurm.conf. The test system's slurm.conf should specify different pathnames and port numbers to avoid conflicts. The only problem is if more than one version of Slurm is configured with burst_buffer/* plugins or others that may interact with external system APIs. In that case, there can be conflicting API requests from the different Slurm systems. This can be avoided by configuring the test system with burst_buffer/none. Can Slurm emulate a larger cluster? Yes, this can be useful for testing purposes. It has also been used to partition ""fat"" nodes into multiple Slurm nodes. There are two ways to do this. The best method for most conditions is to run one slurmd daemon per emulated node in the cluster as follows.","[""doc_5755_sent_00287"", ""doc_5755_sent_00288"", ""doc_5755_sent_00289"", ""doc_5755_sent_00290"", ""doc_5755_sent_00291"", ""doc_5755_sent_00292"", ""doc_5755_sent_00293"", ""doc_5755_sent_00294"", ""doc_5755_sent_00295"", ""doc_5755_sent_00296"", ""doc_5755_sent_00297"", ""doc_5755_sent_00298""]",12,38645,39810,245
doc_5755_chunk_0028,doc_5755,"The best method for most conditions is to run one slurmd daemon per emulated node in the cluster as follows. When executing the configure program, use the option --enable-multiple-slurmd (or add that option to your ~/.rpmmacros file).
Build and install Slurm in the usual manner. In slurm.conf define the desired node names (arbitrary names used only by Slurm) as NodeName along with the actual address of the physical node in NodeHostname. Multiple NodeName values can be mapped to a single NodeHostname. Note that each NodeName on a single physical node needs to be configured to use a different port number (set Port to a unique value on each line for each node). You will also want to use the ""%n"" symbol in slurmd related path options in slurm.conf (SlurmdLogFile and SlurmdPidFile). When starting the slurmd daemon, include the NodeName of the node that it is supposed to serve on the execute line (e.g. ""slurmd -N hostname""). This is an example of the slurm.conf file with the emulated nodes and ports configuration. Any valid value for the CPUs, memory or other valid node resources can be specified. NodeName=dummy26[1-100] NodeHostName=achille Port=[6001-6100] NodeAddr=127.0.0.1 CPUs=4 RealMemory=6000
PartitionName=mira Default=yes Nodes=dummy26[1-100]
See the Programmers Guide for more details about configuring multiple slurmd support. Can Slurm emulate nodes with more resources than physically exist on the node? Yes. In the slurm.conf file, configure SlurmdParameters=config_overrides and specify any desired node resource specifications (CPUs, Sockets, CoresPerSocket, ThreadsPerCore, and/or TmpDisk). Slurm will use the resource specification for each node that is given in slurm.conf and will not check these specifications against those actually found on the node.","[""doc_5755_sent_00298"", ""doc_5755_sent_00299"", ""doc_5755_sent_00300"", ""doc_5755_sent_00301"", ""doc_5755_sent_00302"", ""doc_5755_sent_00303"", ""doc_5755_sent_00304"", ""doc_5755_sent_00305"", ""doc_5755_sent_00306"", ""doc_5755_sent_00307"", ""doc_5755_sent_00308"", ""doc_5755_sent_00309""]",12,39701,41487,347
doc_5755_chunk_0029,doc_5755,"Slurm will use the resource specification for each node that is given in slurm.conf and will not check these specifications against those actually found on the node. The system would best be configured with TaskPlugin=task/none, so that launched tasks can run on any available CPU under operating system control. Build and Install
Why aren't pam_slurm.so, auth_none.so, or other components in a Slurm RPM? It is possible that at build time the required dependencies for building the library are missing. If you want to build the library then install pam-devel and compile again. See the file slurm.spec in the Slurm distribution for a list of other options that you can specify at compile time with rpmbuild flags and your rpmmacros file. The auth_none plugin is in a separate RPM and not built by default. Using the auth_none plugin means that Slurm communications are not authenticated, so you probably do not want to run in this mode of operation except for testing purposes. If you want to build the auth_none RPM then add --with auth_none on the rpmbuild command line or add %_with_auth_none to your ~/rpmmacros file. See the file slurm.spec in the Slurm distribution for a list of other options. How can I build Slurm with debugging symbols? When configuring, run the configure script with --enable-developer option. That will provide asserts, debug messages and the -Werror flag, that will in turn activate --enable-debug. With the --enable-debug flag, the code will be compiled with -ggdb3 and -g -O1 -fno-strict-aliasing flags that will produce extra debugging information.","[""doc_5755_sent_00309"", ""doc_5755_sent_00310"", ""doc_5755_sent_00311"", ""doc_5755_sent_00312"", ""doc_5755_sent_00313"", ""doc_5755_sent_00314"", ""doc_5755_sent_00315"", ""doc_5755_sent_00316"", ""doc_5755_sent_00317"", ""doc_5755_sent_00318"", ""doc_5755_sent_00319"", ""doc_5755_sent_00320""]",12,41322,42904,330
doc_5755_chunk_0030,doc_5755,"and -g -O1 -fno-strict-aliasing flags that will produce extra debugging information. Another possible option to use is --disable-optimizations that will set -O0. See also auxdir/x_ac_debug.m4 for more details. How can a patch file be generated from a Slurm commit in GitHub?
Find and open the commit in GitHub then append "".patch"" to the URL and save the resulting file. For an example, see: https://github.com/SchedMD/slurm/commit/91e543d433bed11e0df13ce0499be641774c99a3.patch
How can I apply a patch to my Slurm source? If you have a patch file that you need to apply to your source, such as a security or bug fix patch supplied by SchedMD's support, you can do so with the patch command. You would first extract the contents of the source tarball for the version you are using. You can then apply the patch to the extracted source. Below is an example of how to do this with the source for Slurm 23.11.1:
$ tar xjvf slurm-23.11.1.tar.bz2 > /dev/null
$ patch -p1 -d slurm-23.11.1/ < example.patch
patching file src/slurmctld/step_mgr.c
Once the patch has been applied to the source code, you can proceed to build Slurm as you would normally if you build with make. If you use rpmbuild to build Slurm, you will have to create a tarball with the patched files. The filename of the tarball must match the original filename to avoid errors. $ tar cjvf slurm-23.11.1.tar.bz2 slurm-23.11.1/ >","[""doc_5755_sent_00320"", ""doc_5755_sent_00321"", ""doc_5755_sent_00322"", ""doc_5755_sent_00323"", ""doc_5755_sent_00324"", ""doc_5755_sent_00325"", ""doc_5755_sent_00326"", ""doc_5755_sent_00327"", ""doc_5755_sent_00328"", ""doc_5755_sent_00329"", ""doc_5755_sent_00330"", ""doc_5755_sent_00331""]",12,42820,44209,295
doc_5755_chunk_0031,doc_5755,"$ tar cjvf slurm-23.11.1.tar.bz2 slurm-23.11.1/ > /dev/null
$ rpmbuild -ta slurm-23.11.1.tar.bz2 > /dev/null
Alternatively, as of Slurm 24.11.0 when using rpmbuild, a patched package may be created directly by placing the patch file in the same directory as the source tarball and executing the following command:
$ rpmbuild -ta --define 'patch security.patch' slurm-24.11.0.tar.bz2
Why am I being offered an automatic update for Slurm?
EPEL has added Slurm packages to their repository to make them more widely available to the Linux community. However, this packaged version is not supported or maintained by SchedMD, and is not recommend for customers at this time. If you are using the EPEL repo you could be offered an update for Slurm that you may not anticipate. In order to prevent Slurm from being upgraded unintentionally, we recommend you modify the EPEL repository configuration file to exclude all Slurm packages from automatic updates.
exclude=slurm*
Cluster Management
How should I relocate the primary or backup controller? If the cluster's computers used for the primary or backup controller will be out of service for an extended period of time, it may be desirable to relocate them. In order to do so, follow this procedure:
(Slurm 23.02 and older) Drain the cluster of running jobs
Stop all Slurm daemons
Modify the SlurmctldHost values in the slurm.conf file
Distribute the updated slurm.conf file to all nodes
Copy the StateSaveLocation directory to the new host and make sure the permissions allow the SlurmUser to read and write it. Restart all Slurm daemons
Starting with Slurm 23.11, jobs that were started by the old controller will receive the updated controller address and will continue and finish normally. On older versions, jobs started by the old controller will still try to report back to the older controller. In both cases, there should be no loss of any pending jobs. Ensure that any nodes added to the cluster have a current slurm.conf file installed. If two nodes are simultaneously configured as the primary controller (two nodes on which SlurmctldHost specify the local host and the slurmctld daemon is executing on each), system behavior will be destructive. If a compute node has an incorrect SlurmctldHost parameter, that node may be rendered unusable, but no other harm will result. Do I need to maintain synchronized clocks on the cluster?","[""doc_5755_sent_00331"", ""doc_5755_sent_00332"", ""doc_5755_sent_00333"", ""doc_5755_sent_00334"", ""doc_5755_sent_00335"", ""doc_5755_sent_00336"", ""doc_5755_sent_00337"", ""doc_5755_sent_00338"", ""doc_5755_sent_00339"", ""doc_5755_sent_00340"", ""doc_5755_sent_00341"", ""doc_5755_sent_00342""]",12,44160,46557,497
doc_5755_chunk_0032,doc_5755,"Do I need to maintain synchronized clocks on the cluster? In general, yes. Having inconsistent clocks may cause nodes to be unusable and generate errors in Slurm log files regarding expired credentials. For example:
error: Munge decode failed: Expired credential
ENCODED: Wed May 12 12:34:56 2008
DECODED: Wed May 12 12:01:12 2008 How can I stop Slurm from scheduling jobs? You can stop Slurm from scheduling jobs on a per partition basis by setting that partition's state to DOWN. Set its state UP to resume scheduling. For example:
$ scontrol update PartitionName=foo State=DOWN
$ scontrol update PartitionName=bar State=UP
How can I dry up the workload for a maintenance period? Create a resource reservation as described in Slurm's Resource Reservation Guide. What should I be aware of when upgrading Slurm?
Refer to the Upgrade Guide for details. Is there anything exceptional to be aware of when upgrading my database server?
Generally, no. Special cases are noted in the Database server section of the Upgrade Guide. When adding a new cluster, how can the Slurm cluster configuration be copied from an existing cluster to the new cluster?","[""doc_5755_sent_00342"", ""doc_5755_sent_00343"", ""doc_5755_sent_00344"", ""doc_5755_sent_00345"", ""doc_5755_sent_00346"", ""doc_5755_sent_00347"", ""doc_5755_sent_00348"", ""doc_5755_sent_00349"", ""doc_5755_sent_00350"", ""doc_5755_sent_00351"", ""doc_5755_sent_00352"", ""doc_5755_sent_00353""]",12,46499,47645,240
doc_5755_chunk_0033,doc_5755,"When adding a new cluster, how can the Slurm cluster configuration be copied from an existing cluster to the new cluster? Accounts need to be configured for the cluster. An easy way to copy information from an existing cluster is to use the sacctmgr command to dump that cluster's information, modify it using some editor, the load the new information using the sacctmgr command. See the sacctmgr man page for details, including an example. How could some jobs submitted immediately before the slurmctld daemon crashed be lost? Any time the slurmctld daemon or hardware fails before state information reaches disk can result in lost state. Slurmctld writes state frequently (every five seconds by default), but with large numbers of jobs, the formatting and writing of records can take seconds and recent changes might not be written to disk. Another example is if the state information is written to file, but that information is cached in memory rather than written to disk when the node fails. The interval between state saves being written to disk can be configured at build time by defining SAVE_MAX_WAIT to a different value than five. Is resource limit propagation useful on a homogeneous cluster? Resource limit propagation permits a user to modify resource limits and submit a job with those limits. By default, Slurm automatically propagates all resource limits in effect at the time of job submission to the tasks spawned as part of that job. System administrators can utilize the PropagateResourceLimits and PropagateResourceLimitsExcept configuration parameters to change this behavior. Users can override defaults using the srun --propagate option. See ""man slurm.conf"" and ""man srun"" for more information about these options.","[""doc_5755_sent_00353"", ""doc_5755_sent_00354"", ""doc_5755_sent_00355"", ""doc_5755_sent_00356"", ""doc_5755_sent_00357"", ""doc_5755_sent_00358"", ""doc_5755_sent_00359"", ""doc_5755_sent_00360"", ""doc_5755_sent_00361"", ""doc_5755_sent_00362"", ""doc_5755_sent_00363"", ""doc_5755_sent_00364""]",12,47523,49264,357
doc_5755_chunk_0034,doc_5755,"Users can override defaults using the srun --propagate option. See ""man slurm.conf"" and ""man srun"" for more information about these options. Why are the resource limits set in the database not being enforced? In order to enforce resource limits, set the value of AccountingStorageEnforce in each cluster's slurm.conf configuration file appropriately. If AccountingStorageEnforce does not contains an option of ""limits"", then resource limits will not be enforced on that cluster. See Resource Limits for more information. Can Slurm be configured to manage licenses? Slurm does not provide a native integration with third party license managers, but it does provide for the allocation of global resources called licenses. Use the Licenses configuration parameter in your slurm.conf file (e.g. ""Licenses=foo:10,bar:20""). Jobs can request licenses and be granted exclusive use of those resources (e.g. ""sbatch --licenses=foo:2,bar:1 ...""). It is not currently possible to change the total number of licenses on a system without restarting the slurmctld daemon, but it is possible to dynamically reserve licenses and remove them from being available to jobs on the system (e.g. ""scontrol update reservation=licenses_held licenses=foo:5,bar:2""). For more information see the Licenses Guide. How easy is it to switch from PBS or Torque to Slurm? A lot of users don't even notice the difference. Slurm has wrappers available for the mpiexec, pbsnodes, qdel, qhold, qrls, qstat, and qsub commands (see contribs/torque in the distribution and the ""slurm-torque"" RPM). There is also a wrapper for the showq command at https://github.com/pedmon/slurm_showq.","[""doc_5755_sent_00364"", ""doc_5755_sent_00365"", ""doc_5755_sent_00366"", ""doc_5755_sent_00367"", ""doc_5755_sent_00368"", ""doc_5755_sent_00369"", ""doc_5755_sent_00370"", ""doc_5755_sent_00371"", ""doc_5755_sent_00372"", ""doc_5755_sent_00373"", ""doc_5755_sent_00374"", ""doc_5755_sent_00375""]",12,49123,50769,313
doc_5755_chunk_0035,doc_5755,"There is also a wrapper for the showq command at https://github.com/pedmon/slurm_showq. Slurm recognizes and translates the ""#PBS"" options in batch scripts. Most, but not all options are supported. Slurm also includes a SPANK plugin that will set all of the PBS environment variables based upon the Slurm environment (e.g. PBS_JOBID, PBS_JOBNAME, PBS_WORKDIR, etc.). One environment not set by PBS_ENVIRONMENT, which if set would result in the failure of some MPI implementations. The plugin will be installed in
<install_directory>/lib/slurm/spank_pbs.so
See the SPANK man page for configuration details. What might account for MPI performance being below the expected level?
Starting the slurmd daemons with limited locked memory can account for this. Adding the line ""ulimit -l unlimited"" to the /etc/sysconfig/slurm file can fix this. How do I safely remove partitions? Partitions should be removed using the ""scontrol delete PartitionName=<partition>"" command. This is because scontrol will prevent any partitions from being removed that are in use. Partitions need to be removed from the slurm.conf after being removed using scontrol or they will return after a restart. An existing job's partition(s) can be updated with the ""scontrol update JobId=<jobid> Partition=<partition(s)>"" command. Removing a partition from the slurm.conf and restarting will cancel any existing jobs that reference the removed partitions. How can a routing queue be configured?","[""doc_5755_sent_00375"", ""doc_5755_sent_00376"", ""doc_5755_sent_00377"", ""doc_5755_sent_00378"", ""doc_5755_sent_00379"", ""doc_5755_sent_00380"", ""doc_5755_sent_00381"", ""doc_5755_sent_00382"", ""doc_5755_sent_00383"", ""doc_5755_sent_00384"", ""doc_5755_sent_00385"", ""doc_5755_sent_00386""]",12,50681,52143,275
doc_5755_chunk_0036,doc_5755,"How can a routing queue be configured? A job submit plugin is designed to have access to a job request from a user, plus information about all of the available system partitions/queue. An administrator can write a C plugin or LUA script to set an incoming job's partition based upon its size, time limit, etc. See the Job Submit Plugin API guide for more information. Also see the available job submit plugins distributed with Slurm for examples (look in the ""src/plugins/job_submit"" directory). What happened to the ""none"" plugins? In Slurm 23.02 and earlier, several parameters had a plugin named ""none"" that would essentially disable the setting. In version 23.11, those plugins named ""none"" were removed. To disable a setting you just need to leave it unset. If you still have a plugin defined as ""none"", Slurm will still recognize it and treat it as though it was unset. Parameters that previously had a ""none"" plugin are:
AccountingStorageType
AcctGatherEnergyType
AcctGatherInterconnectType
AcctGatherFilesystemType
AcctGatherProfileType
CliFilterPlugins
CoreSpecPlugin
ExtSensorsType
JobAcctGatherType
JobCompType
JobContainerType
MCSPlugin
MpiDefault
PowerParameters
PreemptType
PrioritySiteFactorPlugin
SwitchType
TaskPlugin
TopologyPlugin
Accounting Database
Why should I use the slurmdbd instead of the regular database plugins? While the normal storage plugins will work fine without the added layer of the slurmdbd there are some great benefits to using the slurmdbd. Added security. Using the slurmdbd you can have an authenticated connection to the database.","[""doc_5755_sent_00386"", ""doc_5755_sent_00387"", ""doc_5755_sent_00388"", ""doc_5755_sent_00389"", ""doc_5755_sent_00390"", ""doc_5755_sent_00391"", ""doc_5755_sent_00392"", ""doc_5755_sent_00393"", ""doc_5755_sent_00394"", ""doc_5755_sent_00395"", ""doc_5755_sent_00396"", ""doc_5755_sent_00397""]",12,52104,53679,295
doc_5755_chunk_0037,doc_5755,"Added security. Using the slurmdbd you can have an authenticated connection to the database. Offloading processing from the controller. With the slurmdbd there is no slowdown to the controller due to a slow or overloaded database. Keeping enterprise wide accounting from all Slurm clusters in one database. The slurmdbd is multi-threaded and designed to handle all the accounting for the entire enterprise. With the database plugins you can query with sacct accounting stats from any node Slurm is installed on. With the slurmdbd you can also query any cluster using the slurmdbd from any other cluster's nodes. Other tools like sreport are also available. How can I rebuild the database hierarchy? If you see errors of this sort:
error: Can't find parent id 3358 for assoc 1504, this should never happen. in the slurmctld log file, this is indicative that the database hierarchy information has been corrupted, typically due to a hardware failure or administrator error in directly modifying the database. In order to rebuild the database information, start the slurmdbd daemon with the ""-R"" option followed by an optional comma separated list of cluster names to operate on. How critical is configuring high availability for my database?
Consider if you really need a high-availability MySQL setup.","[""doc_5755_sent_00397"", ""doc_5755_sent_00398"", ""doc_5755_sent_00399"", ""doc_5755_sent_00400"", ""doc_5755_sent_00401"", ""doc_5755_sent_00402"", ""doc_5755_sent_00403"", ""doc_5755_sent_00404"", ""doc_5755_sent_00405"", ""doc_5755_sent_00406"", ""doc_5755_sent_00407"", ""doc_5755_sent_00408""]",12,53586,54886,269
doc_5755_chunk_0038,doc_5755,"How critical is configuring high availability for my database?
Consider if you really need a high-availability MySQL setup. A short outage of slurmdbd is not a problem, because slurmctld will store all data in memory and send it to slurmdbd when it resumes operations. The slurmctld daemon will also cache all user limits and fair share information. You cannot use NDB, since SlurmDBD's MySQL implementation uses keys on BLOB values (and potentially other features on the incompatibility list). You can set up ""classical"" Linux HA, with heartbeat/corosync to migrate IP between primary/backup mysql servers and:
Configure one way replication of mysql, and change primary/backup roles on failure
Use shared storage for primary/backup mysql servers database, and start backup on primary mysql failure. How can I use double quotes in MySQL queries?
Execute:
SET session sql_mode='ANSI_QUOTES';
This will allow double quotes in queries like this:
show columns from ""tux_assoc_table"" where Field='is_def';
Compute Nodes (slurmd)
Why is a node shown in state DOWN when the node has registered for service? The configuration parameter ReturnToService in slurm.conf controls how DOWN nodes are handled. Set its value to one in order for DOWN nodes to automatically be returned to service once the slurmd daemon registers with a valid node configuration. A value of zero is the default and results in a node staying DOWN until an administrator explicitly returns it to service using the command ""scontrol update NodeName=whatever State=RESUME"". See ""man slurm.conf"" and ""man scontrol"" for more details. What happens when a node crashes? A node is set DOWN when the slurmd daemon on it stops responding for SlurmdTimeout as defined in slurm.conf. The node can also be set DOWN when certain errors occur or the node's configuration is inconsistent with that defined in slurm.conf.","[""doc_5755_sent_00408"", ""doc_5755_sent_00409"", ""doc_5755_sent_00410"", ""doc_5755_sent_00411"", ""doc_5755_sent_00412"", ""doc_5755_sent_00413"", ""doc_5755_sent_00414"", ""doc_5755_sent_00415"", ""doc_5755_sent_00416"", ""doc_5755_sent_00417"", ""doc_5755_sent_00418"", ""doc_5755_sent_00419""]",12,54763,56632,378
