lemma_id,doc_id,sent_idx,sentence,tokens_json,lemmas_json,lemmas_with_case_json,lemmatized_text,lemmatized_text_with_case,pos_tags_json,cleaned_version,created_at
3734,doc_6b88,23,"This is like an authentication proxy, as another system is used to create the tokens, but it skips having the authentication system in front of Slurm by using signed public keys. This tends to be the preferred solution for sites using cloud authentication systems, such as:
Amazon Cognito
Keycloak - Using keycloak is an option which doesn't require a cloud auth solution.","[""like"", ""authentication"", ""proxy"", ""system"", ""create"", ""tokens"", ""skips"", ""having"", ""authentication"", ""system"", ""Slurm"", ""signed"", ""public"", ""keys"", ""tends"", ""preferred"", ""solution"", ""sites"", ""cloud"", ""authentication"", ""systems"", ""\n"", ""Amazon"", ""Cognito"", ""\n"", ""Keycloak"", ""keycloak"", ""option"", ""require"", ""cloud"", ""auth"", ""solution""]","[""like"", ""authentication"", ""proxy"", ""system"", ""create"", ""token"", ""skip"", ""have"", ""authentication"", ""system"", ""Slurm"", ""sign"", ""public"", ""key"", ""tend"", ""preferred"", ""solution"", ""site"", ""cloud"", ""authentication"", ""system"", ""\n"", ""Amazon"", ""Cognito"", ""\n"", ""Keycloak"", ""keycloak"", ""option"", ""require"", ""cloud"", ""auth"", ""solution""]","[""like"", ""authentication"", ""proxy"", ""system"", ""create"", ""token"", ""skip"", ""have"", ""authentication"", ""system"", ""Slurm"", ""sign"", ""public"", ""key"", ""tend"", ""preferred"", ""solution"", ""site"", ""cloud"", ""authentication"", ""system"", ""\n"", ""Amazon"", ""Cognito"", ""\n"", ""Keycloak"", ""keycloak"", ""option"", ""require"", ""cloud"", ""auth"", ""solution""]","like authentication proxy system create token skip have authentication system Slurm sign public key tend preferred solution site cloud authentication system 
 Amazon Cognito 
 Keycloak keycloak option require cloud auth solution","like authentication proxy system create token skip have authentication system Slurm sign public key tend preferred solution site cloud authentication system 
 Amazon Cognito 
 Keycloak keycloak option require cloud auth solution","[""ADP"", ""NOUN"", ""NOUN"", ""NOUN"", ""VERB"", ""NOUN"", ""VERB"", ""VERB"", ""NOUN"", ""NOUN"", ""PROPN"", ""VERB"", ""ADJ"", ""NOUN"", ""VERB"", ""ADJ"", ""NOUN"", ""NOUN"", ""NOUN"", ""NOUN"", ""NOUN"", ""SPACE"", ""PROPN"", ""PROPN"", ""SPACE"", ""PROPN"", ""NOUN"", ""NOUN"", ""VERB"", ""ADJ"", ""NOUN"", ""NOUN""]",1,2026-01-15T09:05:34Z
3735,doc_6b88,24,"Setup for Standalone Use
Configure and build Slurm with JWT support
Add the same JWT key to both the controller and slurmdbd (if used).","[""Setup"", ""Standalone"", ""Use"", ""\n"", ""Configure"", ""build"", ""Slurm"", ""JWT"", ""support"", ""\n"", ""Add"", ""JWT"", ""key"", ""controller"", ""slurmdbd""]","[""setup"", ""Standalone"", ""Use"", ""\n"", ""Configure"", ""build"", ""Slurm"", ""JWT"", ""support"", ""\n"", ""add"", ""JWT"", ""key"", ""controller"", ""slurmdbd""]","[""Setup"", ""Standalone"", ""Use"", ""\n"", ""Configure"", ""build"", ""Slurm"", ""JWT"", ""support"", ""\n"", ""Add"", ""JWT"", ""key"", ""controller"", ""slurmdbd""]","setup Standalone Use 
 Configure build Slurm JWT support 
 add JWT key controller slurmdbd","Setup Standalone Use 
 Configure build Slurm JWT support 
 Add JWT key controller slurmdbd","[""NOUN"", ""PROPN"", ""PROPN"", ""SPACE"", ""PROPN"", ""VERB"", ""PROPN"", ""PROPN"", ""NOUN"", ""SPACE"", ""VERB"", ""PROPN"", ""NOUN"", ""NOUN"", ""PROPN""]",1,2026-01-15T09:05:34Z
3736,doc_6b88,25,"For the controller only, it is recommended to put the JWT key in the StateSaveLocation. For example, using /var/spool/slurm/statesave/:
dd if=/dev/random of=/var/spool/slurm/statesave/jwt_hs256.key bs=32","[""controller"", ""recommended"", ""JWT"", ""key"", ""StateSaveLocation"", ""example"", ""/var"", ""spool"", ""slurm"", ""statesave/"", ""\n"", ""dd"", ""if=/dev"", ""random"", ""of=/var"", ""spool"", ""slurm"", ""statesave"", ""jwt_hs256.key"", ""bs=32""]","[""controller"", ""recommend"", ""JWT"", ""key"", ""statesavelocation"", ""example"", ""/var"", ""spool"", ""slurm"", ""statesave/"", ""\n"", ""dd"", ""if=/dev"", ""random"", ""of=/var"", ""spool"", ""slurm"", ""statesave"", ""jwt_hs256.key"", ""bs=32""]","[""controller"", ""recommend"", ""JWT"", ""key"", ""Statesavelocation"", ""example"", ""/var"", ""spool"", ""slurm"", ""statesave/"", ""\n"", ""dd"", ""if=/dev"", ""random"", ""of=/var"", ""spool"", ""slurm"", ""statesave"", ""jwt_hs256.key"", ""bs=32""]","controller recommend JWT key statesavelocation example /var spool slurm statesave/ 
 dd if=/dev random of=/var spool slurm statesave jwt_hs256.key bs=32","controller recommend JWT key Statesavelocation example /var spool slurm statesave/ 
 dd if=/dev random of=/var spool slurm statesave jwt_hs256.key bs=32","[""NOUN"", ""VERB"", ""PROPN"", ""NOUN"", ""NOUN"", ""NOUN"", ""PROPN"", ""PROPN"", ""PROPN"", ""NUM"", ""SPACE"", ""PROPN"", ""ADJ"", ""ADJ"", ""PROPN"", ""PROPN"", ""PROPN"", ""PROPN"", ""PROPN"", ""PUNCT""]",1,2026-01-15T09:05:34Z
3737,doc_6b88,26,"count=1
chown slurm:slurm /var/spool/slurm/statesave/jwt_hs256.key
chmod 0600 /var/spool/slurm/statesave/jwt_hs256.key
chown slurm:slurm /var/spool/slurm/statesave
chmod 0755 /var/spool/slurm/statesave
The key does not have to be in the StateSaveLocation, but that is a convenient location if you have multiple controllers since it is shared between them. The key should not be placed in a directory where non-admin users might be able to access it. The key file should be owned by SlurmUser or root, with recommended permissions of 0400.","[""count=1"", ""\n"", ""chown"", ""slurm"", ""slurm"", ""/var"", ""spool"", ""slurm"", ""statesave"", ""jwt_hs256.key"", ""\n"", ""chmod"", ""0600"", ""/var"", ""spool"", ""slurm"", ""statesave"", ""jwt_hs256.key"", ""\n"", ""chown"", ""slurm"", ""slurm"", ""/var"", ""spool"", ""slurm"", ""statesave"", ""\n"", ""chmod"", ""0755"", ""/var"", ""spool"", ""slurm"", ""statesave"", ""\n"", ""key"", ""StateSaveLocation"", ""convenient"", ""location"", ""multiple"", ""controllers"", ""shared"", ""key"", ""placed"", ""directory"", ""non"", ""admin"", ""users"", ""able"", ""access"", ""key"", ""file"", ""owned"", ""SlurmUser"", ""root"", ""recommended"", ""permissions"", ""0400""]","[""count=1"", ""\n"", ""chown"", ""slurm"", ""slurm"", ""/var"", ""spool"", ""slurm"", ""statesave"", ""jwt_hs256.key"", ""\n"", ""chmod"", ""0600"", ""/var"", ""spool"", ""slurm"", ""statesave"", ""jwt_hs256.key"", ""\n"", ""chown"", ""slurm"", ""slurm"", ""/var"", ""spool"", ""slurm"", ""statesave"", ""\n"", ""chmod"", ""0755"", ""/var"", ""spool"", ""slurm"", ""statesave"", ""\n"", ""key"", ""statesavelocation"", ""convenient"", ""location"", ""multiple"", ""controller"", ""share"", ""key"", ""place"", ""directory"", ""non"", ""admin"", ""user"", ""able"", ""access"", ""key"", ""file"", ""own"", ""SlurmUser"", ""root"", ""recommend"", ""permission"", ""0400""]","[""count=1"", ""\n"", ""chown"", ""slurm"", ""slurm"", ""/var"", ""spool"", ""slurm"", ""statesave"", ""jwt_hs256.key"", ""\n"", ""chmod"", ""0600"", ""/var"", ""spool"", ""slurm"", ""statesave"", ""jwt_hs256.key"", ""\n"", ""chown"", ""slurm"", ""slurm"", ""/var"", ""spool"", ""slurm"", ""statesave"", ""\n"", ""chmod"", ""0755"", ""/var"", ""spool"", ""slurm"", ""statesave"", ""\n"", ""key"", ""Statesavelocation"", ""convenient"", ""location"", ""multiple"", ""controller"", ""share"", ""key"", ""place"", ""directory"", ""non"", ""admin"", ""user"", ""able"", ""access"", ""key"", ""file"", ""own"", ""Slurmuser"", ""root"", ""recommend"", ""permission"", ""0400""]","count=1 
 chown slurm slurm /var spool slurm statesave jwt_hs256.key 
 chmod 0600 /var spool slurm statesave jwt_hs256.key 
 chown slurm slurm /var spool slurm statesave 
 chmod 0755 /var spool slurm statesave 
 key statesavelocation convenient location multiple controller share key place directory non admin user able access key file own SlurmUser root recommend permission 0400","count=1 
 chown slurm slurm /var spool slurm statesave jwt_hs256.key 
 chmod 0600 /var spool slurm statesave jwt_hs256.key 
 chown slurm slurm /var spool slurm statesave 
 chmod 0755 /var spool slurm statesave 
 key Statesavelocation convenient location multiple controller share key place directory non admin user able access key file own Slurmuser root recommend permission 0400","[""PROPN"", ""SPACE"", ""VERB"", ""PROPN"", ""PROPN"", ""PROPN"", ""PROPN"", ""PROPN"", ""PROPN"", ""PROPN"", ""SPACE"", ""PROPN"", ""NUM"", ""PROPN"", ""PROPN"", ""PROPN"", ""PROPN"", ""PROPN"", ""SPACE"", ""VERB"", ""PROPN"", ""PROPN"", ""PROPN"", ""PROPN"", ""PROPN"", ""PROPN"", ""SPACE"", ""PROPN"", ""NUM"", ""SYM"", ""PROPN"", ""PROPN"", ""PROPN"", ""SPACE"", ""NOUN"", ""NOUN"", ""ADJ"", ""NOUN"", ""ADJ"", ""NOUN"", ""VERB"", ""NOUN"", ""VERB"", ""NOUN"", ""ADJ"", ""ADJ"", ""NOUN"", ""ADJ"", ""VERB"", ""ADJ"", ""NOUN"", ""VERB"", ""PROPN"", ""NOUN"", ""VERB"", ""NOUN"", ""NUM""]",1,2026-01-15T09:05:34Z
3738,doc_6b88,27,The file must not be accessible by 'other'.,"[""file"", ""accessible""]","[""file"", ""accessible""]","[""file"", ""accessible""]",file accessible,file accessible,"[""NOUN"", ""ADJ""]",1,2026-01-15T09:05:34Z
3739,doc_6b88,28,"In both slurm.conf and slurmdbd.conf, add JWT as an alternative authentication type:
AuthAltTypes=auth/jwt
AuthAltParameters=jwt_key=/var/spool/slurm/statesave/jwt_hs256.key","[""slurm.conf"", ""slurmdbd.conf"", ""add"", ""JWT"", ""alternative"", ""authentication"", ""type"", ""\n"", ""AuthAltTypes"", ""="", ""auth"", ""jwt"", ""\n"", ""AuthAltParameters"", ""="", ""jwt_key=/var"", ""spool"", ""slurm"", ""statesave"", ""jwt_hs256.key""]","[""slurm.conf"", ""slurmdbd.conf"", ""add"", ""JWT"", ""alternative"", ""authentication"", ""type"", ""\n"", ""authalttype"", ""="", ""auth"", ""jwt"", ""\n"", ""AuthAltParameters"", ""="", ""jwt_key=/var"", ""spool"", ""slurm"", ""statesave"", ""jwt_hs256.key""]","[""slurm.conf"", ""slurmdbd.conf"", ""add"", ""JWT"", ""alternative"", ""authentication"", ""type"", ""\n"", ""Authalttype"", ""="", ""auth"", ""jwt"", ""\n"", ""Authaltparameters"", ""="", ""jwt_key=/var"", ""spool"", ""slurm"", ""statesave"", ""jwt_hs256.key""]","slurm.conf slurmdbd.conf add JWT alternative authentication type 
 authalttype = auth jwt 
 AuthAltParameters = jwt_key=/var spool slurm statesave jwt_hs256.key","slurm.conf slurmdbd.conf add JWT alternative authentication type 
 Authalttype = auth jwt 
 Authaltparameters = jwt_key=/var spool slurm statesave jwt_hs256.key","[""NOUN"", ""NOUN"", ""VERB"", ""PROPN"", ""ADJ"", ""NOUN"", ""NOUN"", ""SPACE"", ""NOUN"", ""NOUN"", ""PROPN"", ""PROPN"", ""SPACE"", ""PROPN"", ""SYM"", ""PROPN"", ""PROPN"", ""PROPN"", ""PROPN"", ""NOUN""]",1,2026-01-15T09:05:34Z
3740,doc_6b88,29,"Restart slurmctld
Create tokens for users as desired:
scontrol token username=$USER
An optional lifespan=$LIFESPAN option can be used to change the token lifespan from the default 1800 seconds. The root account, or SlurmUser account can be used to generate tokens for any user. Alternatively, a user may use the command to generate tokens for themselves by simply calling
scontrol token
Note that administrators can prevent users from generating tokens by setting the following parameter in slurm.conf:","[""Restart"", ""slurmctld"", ""\n"", ""Create"", ""tokens"", ""users"", ""desired"", ""\n"", ""scontrol"", ""token"", ""username=$USER"", ""\n"", ""optional"", ""lifespan=$LIFESPAN"", ""option"", ""change"", ""token"", ""lifespan"", ""default"", ""1800"", ""seconds"", ""root"", ""account"", ""SlurmUser"", ""account"", ""generate"", ""tokens"", ""user"", ""Alternatively"", ""user"", ""use"", ""command"", ""generate"", ""tokens"", ""simply"", ""calling"", ""\n"", ""scontrol"", ""token"", ""\n"", ""Note"", ""administrators"", ""prevent"", ""users"", ""generating"", ""tokens"", ""setting"", ""following"", ""parameter"", ""slurm.conf""]","[""Restart"", ""slurmctld"", ""\n"", ""create"", ""token"", ""user"", ""desire"", ""\n"", ""scontrol"", ""token"", ""username=$USER"", ""\n"", ""optional"", ""lifespan=$lifespan"", ""option"", ""change"", ""token"", ""lifespan"", ""default"", ""1800"", ""second"", ""root"", ""account"", ""SlurmUser"", ""account"", ""generate"", ""token"", ""user"", ""alternatively"", ""user"", ""use"", ""command"", ""generate"", ""token"", ""simply"", ""call"", ""\n"", ""scontrol"", ""token"", ""\n"", ""note"", ""administrator"", ""prevent"", ""user"", ""generate"", ""token"", ""set"", ""follow"", ""parameter"", ""slurm.conf""]","[""Restart"", ""slurmctld"", ""\n"", ""Create"", ""token"", ""user"", ""desire"", ""\n"", ""scontrol"", ""token"", ""username=$USER"", ""\n"", ""optional"", ""lifespan=$LIFESPAN"", ""option"", ""change"", ""token"", ""lifespan"", ""default"", ""1800"", ""second"", ""root"", ""account"", ""Slurmuser"", ""account"", ""generate"", ""token"", ""user"", ""Alternatively"", ""user"", ""use"", ""command"", ""generate"", ""token"", ""simply"", ""call"", ""\n"", ""scontrol"", ""token"", ""\n"", ""Note"", ""administrator"", ""prevent"", ""user"", ""generate"", ""token"", ""set"", ""follow"", ""parameter"", ""slurm.conf""]","Restart slurmctld 
 create token user desire 
 scontrol token username=$USER 
 optional lifespan=$lifespan option change token lifespan default 1800 second root account SlurmUser account generate token user alternatively user use command generate token simply call 
 scontrol token 
 note administrator prevent user generate token set follow parameter slurm.conf","Restart slurmctld 
 Create token user desire 
 scontrol token username=$USER 
 optional lifespan=$LIFESPAN option change token lifespan default 1800 second root account Slurmuser account generate token user Alternatively user use command generate token simply call 
 scontrol token 
 Note administrator prevent user generate token set follow parameter slurm.conf","[""PROPN"", ""NOUN"", ""SPACE"", ""VERB"", ""NOUN"", ""NOUN"", ""VERB"", ""SPACE"", ""NOUN"", ""VERB"", ""NOUN"", ""SPACE"", ""ADJ"", ""ADJ"", ""NOUN"", ""VERB"", ""ADJ"", ""NOUN"", ""NOUN"", ""NUM"", ""NOUN"", ""NOUN"", ""NOUN"", ""PROPN"", ""NOUN"", ""VERB"", ""NOUN"", ""NOUN"", ""ADV"", ""NOUN"", ""VERB"", ""NOUN"", ""VERB"", ""NOUN"", ""ADV"", ""VERB"", ""SPACE"", ""NOUN"", ""VERB"", ""SPACE"", ""NOUN"", ""NOUN"", ""VERB"", ""NOUN"", ""VERB"", ""NOUN"", ""VERB"", ""VERB"", ""NOUN"", ""NUM""]",1,2026-01-15T09:05:34Z
3741,doc_6b88,30,"AuthAltParameters=disable_token_creation
This functionality is provided to allow sites to control when and how users are provided tokens along with controlling the token lifespans.","[""AuthAltParameters"", ""="", ""disable_token_creation"", ""\n"", ""functionality"", ""provided"", ""allow"", ""sites"", ""control"", ""users"", ""provided"", ""tokens"", ""controlling"", ""token"", ""lifespans""]","[""authaltparameter"", ""="", ""disable_token_creation"", ""\n"", ""functionality"", ""provide"", ""allow"", ""site"", ""control"", ""user"", ""provide"", ""token"", ""control"", ""token"", ""lifespan""]","[""Authaltparameter"", ""="", ""disable_token_creation"", ""\n"", ""functionality"", ""provide"", ""allow"", ""site"", ""control"", ""user"", ""provide"", ""token"", ""control"", ""token"", ""lifespan""]","authaltparameter = disable_token_creation 
 functionality provide allow site control user provide token control token lifespan","Authaltparameter = disable_token_creation 
 functionality provide allow site control user provide token control token lifespan","[""NOUN"", ""X"", ""NOUN"", ""SPACE"", ""NOUN"", ""VERB"", ""VERB"", ""NOUN"", ""VERB"", ""NOUN"", ""VERB"", ""NOUN"", ""VERB"", ""ADJ"", ""NOUN""]",1,2026-01-15T09:05:34Z
3742,doc_6b88,31,Export the SLURM_JWT environment variable before calling any Slurm command.,"[""Export"", ""SLURM_JWT"", ""environment"", ""variable"", ""calling"", ""Slurm"", ""command""]","[""export"", ""slurm_jwt"", ""environment"", ""variable"", ""call"", ""Slurm"", ""command""]","[""Export"", ""SLURM_JWT"", ""environment"", ""variable"", ""call"", ""Slurm"", ""command""]",export slurm_jwt environment variable call Slurm command,Export SLURM_JWT environment variable call Slurm command,"[""VERB"", ""NOUN"", ""NOUN"", ""ADJ"", ""VERB"", ""PROPN"", ""NOUN""]",1,2026-01-15T09:05:34Z
3743,doc_6b88,32,Export the SLURM_JWT=daemon environment variable before starting the slurmrestd daemon to activate AuthAltTypes=auth/jwt as the primary authentication mechanism.,"[""Export"", ""SLURM_JWT"", ""="", ""daemon"", ""environment"", ""variable"", ""starting"", ""slurmrestd"", ""daemon"", ""activate"", ""AuthAltTypes"", ""="", ""auth"", ""jwt"", ""primary"", ""authentication"", ""mechanism""]","[""export"", ""slurm_jwt"", ""="", ""daemon"", ""environment"", ""variable"", ""start"", ""slurmrestd"", ""daemon"", ""activate"", ""authalttype"", ""="", ""auth"", ""jwt"", ""primary"", ""authentication"", ""mechanism""]","[""Export"", ""SLURM_JWT"", ""="", ""daemon"", ""environment"", ""variable"", ""start"", ""slurmrestd"", ""daemon"", ""activate"", ""Authalttype"", ""="", ""auth"", ""jwt"", ""primary"", ""authentication"", ""mechanism""]",export slurm_jwt = daemon environment variable start slurmrestd daemon activate authalttype = auth jwt primary authentication mechanism,Export SLURM_JWT = daemon environment variable start slurmrestd daemon activate Authalttype = auth jwt primary authentication mechanism,"[""VERB"", ""NOUN"", ""NOUN"", ""ADJ"", ""NOUN"", ""ADJ"", ""VERB"", ""NOUN"", ""NOUN"", ""VERB"", ""NOUN"", ""NOUN"", ""NOUN"", ""PROPN"", ""ADJ"", ""NOUN"", ""NOUN""]",1,2026-01-15T09:05:34Z
3744,doc_6b88,33,"External Authentication Integration with JWKS and RS256 Tokens
Starting with the 21.08 release, Slurm can support RS256 tokens such as those generated by Amazon Cognito, Azure AD, or Keycloak.","[""External"", ""Authentication"", ""Integration"", ""JWKS"", ""RS256"", ""Tokens"", ""\n"", ""Starting"", ""21.08"", ""release"", ""Slurm"", ""support"", ""RS256"", ""tokens"", ""generated"", ""Amazon"", ""Cognito"", ""Azure"", ""AD"", ""Keycloak""]","[""External"", ""Authentication"", ""Integration"", ""JWKS"", ""RS256"", ""Tokens"", ""\n"", ""start"", ""21.08"", ""release"", ""Slurm"", ""support"", ""RS256"", ""token"", ""generate"", ""Amazon"", ""Cognito"", ""Azure"", ""ad"", ""Keycloak""]","[""External"", ""Authentication"", ""Integration"", ""JWKS"", ""RS256"", ""Tokens"", ""\n"", ""Start"", ""21.08"", ""release"", ""Slurm"", ""support"", ""RS256"", ""token"", ""generate"", ""Amazon"", ""Cognito"", ""Azure"", ""AD"", ""Keycloak""]","External Authentication Integration JWKS RS256 Tokens 
 start 21.08 release Slurm support RS256 token generate Amazon Cognito Azure ad Keycloak","External Authentication Integration JWKS RS256 Tokens 
 Start 21.08 release Slurm support RS256 token generate Amazon Cognito Azure AD Keycloak","[""PROPN"", ""PROPN"", ""PROPN"", ""PROPN"", ""PROPN"", ""PROPN"", ""SPACE"", ""VERB"", ""NUM"", ""NOUN"", ""PROPN"", ""VERB"", ""PROPN"", ""NOUN"", ""VERB"", ""PROPN"", ""PROPN"", ""PROPN"", ""NOUN"", ""PROPN""]",1,2026-01-15T09:05:34Z
3745,doc_6b88,34,"To enable Slurm's RS256 token support, an appropriate JWKS file must be downloaded and configured as such:
AuthAltTypes=auth/jwt
AuthAltParameters=jwks=/var/spool/slurm/statesave/jwks.json","[""enable"", ""Slurm"", ""RS256"", ""token"", ""support"", ""appropriate"", ""JWKS"", ""file"", ""downloaded"", ""configured"", ""\n"", ""AuthAltTypes"", ""="", ""auth"", ""jwt"", ""\n"", ""AuthAltParameters"", ""="", ""jwks=/var"", ""spool"", ""slurm"", ""statesave"", ""jwks.json""]","[""enable"", ""Slurm"", ""RS256"", ""token"", ""support"", ""appropriate"", ""jwks"", ""file"", ""download"", ""configure"", ""\n"", ""authalttype"", ""="", ""auth"", ""jwt"", ""\n"", ""authaltparameter"", ""="", ""jwks=/var"", ""spool"", ""slurm"", ""statesave"", ""jwks.json""]","[""enable"", ""Slurm"", ""RS256"", ""token"", ""support"", ""appropriate"", ""JWKS"", ""file"", ""download"", ""configure"", ""\n"", ""Authalttype"", ""="", ""auth"", ""jwt"", ""\n"", ""Authaltparameter"", ""="", ""jwks=/var"", ""spool"", ""slurm"", ""statesave"", ""jwks.json""]","enable Slurm RS256 token support appropriate jwks file download configure 
 authalttype = auth jwt 
 authaltparameter = jwks=/var spool slurm statesave jwks.json","enable Slurm RS256 token support appropriate JWKS file download configure 
 Authalttype = auth jwt 
 Authaltparameter = jwks=/var spool slurm statesave jwks.json","[""VERB"", ""PROPN"", ""PROPN"", ""NOUN"", ""NOUN"", ""ADJ"", ""NOUN"", ""NOUN"", ""VERB"", ""VERB"", ""SPACE"", ""NOUN"", ""NOUN"", ""PROPN"", ""PROPN"", ""SPACE"", ""NOUN"", ""X"", ""PROPN"", ""PROPN"", ""PROPN"", ""PROPN"", ""X""]",1,2026-01-15T09:05:34Z
3746,doc_6b88,35,"The jwks file should be owned by SlurmUser or root, must be readable by SlurmUser, with recommended permissions of 0400.","[""jwks"", ""file"", ""owned"", ""SlurmUser"", ""root"", ""readable"", ""SlurmUser"", ""recommended"", ""permissions"", ""0400""]","[""jwks"", ""file"", ""own"", ""SlurmUser"", ""root"", ""readable"", ""SlurmUser"", ""recommend"", ""permission"", ""0400""]","[""jwks"", ""file"", ""own"", ""Slurmuser"", ""root"", ""readable"", ""Slurmuser"", ""recommend"", ""permission"", ""0400""]",jwks file own SlurmUser root readable SlurmUser recommend permission 0400,jwks file own Slurmuser root readable Slurmuser recommend permission 0400,"[""PROPN"", ""NOUN"", ""VERB"", ""PROPN"", ""NOUN"", ""ADJ"", ""PROPN"", ""VERB"", ""NOUN"", ""NUM""]",1,2026-01-15T09:05:34Z
3747,doc_6b88,36,The file must not be writable by 'other'.,"[""file"", ""writable""]","[""file"", ""writable""]","[""file"", ""writable""]",file writable,file writable,"[""NOUN"", ""ADJ""]",1,2026-01-15T09:05:34Z
3748,doc_6b88,37,"Note that, by default, the built-in ability to generate HS256 tokens will be disabled when JWKS support is enabled.","[""Note"", ""default"", ""built"", ""ability"", ""generate"", ""HS256"", ""tokens"", ""disabled"", ""JWKS"", ""support"", ""enabled""]","[""note"", ""default"", ""build"", ""ability"", ""generate"", ""HS256"", ""token"", ""disable"", ""JWKS"", ""support"", ""enable""]","[""Note"", ""default"", ""build"", ""ability"", ""generate"", ""HS256"", ""token"", ""disable"", ""JWKS"", ""support"", ""enable""]",note default build ability generate HS256 token disable JWKS support enable,Note default build ability generate HS256 token disable JWKS support enable,"[""VERB"", ""NOUN"", ""VERB"", ""NOUN"", ""VERB"", ""PROPN"", ""NOUN"", ""VERB"", ""PROPN"", ""NOUN"", ""VERB""]",1,2026-01-15T09:05:34Z
3749,doc_6b88,38,"It can be re-enabled by explicitly configuring the jwt_key= option alongside jwks=.
Note: Slurm ignores the x5c and x5t fields and does not attempt to verify the certificate chain if presented in the JWKS file.","[""enabled"", ""explicitly"", ""configuring"", ""jwt_key="", ""option"", ""alongside"", ""jwks=."", ""\n"", ""Note"", ""Slurm"", ""ignores"", ""x5c"", ""x5"", ""t"", ""fields"", ""attempt"", ""verify"", ""certificate"", ""chain"", ""presented"", ""JWKS"", ""file""]","[""enable"", ""explicitly"", ""configure"", ""jwt_key="", ""option"", ""alongside"", ""jwks=."", ""\n"", ""note"", ""Slurm"", ""ignore"", ""x5c"", ""x5"", ""t"", ""field"", ""attempt"", ""verify"", ""certificate"", ""chain"", ""present"", ""JWKS"", ""file""]","[""enable"", ""explicitly"", ""configure"", ""jwt_key="", ""option"", ""alongside"", ""jwks=."", ""\n"", ""Note"", ""Slurm"", ""ignore"", ""x5c"", ""x5"", ""t"", ""field"", ""attempt"", ""verify"", ""certificate"", ""chain"", ""present"", ""JWKS"", ""file""]","enable explicitly configure jwt_key= option alongside jwks=. 
 note Slurm ignore x5c x5 t field attempt verify certificate chain present JWKS file","enable explicitly configure jwt_key= option alongside jwks=. 
 Note Slurm ignore x5c x5 t field attempt verify certificate chain present JWKS file","[""VERB"", ""ADV"", ""VERB"", ""ADJ"", ""NOUN"", ""ADP"", ""PROPN"", ""SPACE"", ""NOUN"", ""PROPN"", ""VERB"", ""PROPN"", ""PROPN"", ""PROPN"", ""NOUN"", ""VERB"", ""VERB"", ""NOUN"", ""NOUN"", ""VERB"", ""PROPN"", ""NOUN""]",1,2026-01-15T09:05:34Z
3750,doc_6b88,39,JWTs are only verified against RSA 256 bit keys provided via e and n fields.,"[""JWTs"", ""verified"", ""RSA"", ""256"", ""bit"", ""keys"", ""provided"", ""e"", ""n"", ""fields""]","[""jwt"", ""verify"", ""RSA"", ""256"", ""bit"", ""key"", ""provide"", ""e"", ""n"", ""field""]","[""Jwt"", ""verify"", ""RSA"", ""256"", ""bit"", ""key"", ""provide"", ""e"", ""n"", ""field""]",jwt verify RSA 256 bit key provide e n field,Jwt verify RSA 256 bit key provide e n field,"[""NOUN"", ""VERB"", ""PROPN"", ""NUM"", ""NOUN"", ""NOUN"", ""VERB"", ""NOUN"", ""NOUN"", ""NOUN""]",1,2026-01-15T09:05:34Z
3751,doc_6b88,40,JWKS has signing keys that receive trust by being placed in the jwks.json. Those trusted keys can then create new tokens (which are JWTs) for any user by signing them.,"[""JWKS"", ""signing"", ""keys"", ""receive"", ""trust"", ""placed"", ""jwks.json"", ""trusted"", ""keys"", ""create"", ""new"", ""tokens"", ""JWTs"", ""user"", ""signing""]","[""JWKS"", ""sign"", ""key"", ""receive"", ""trust"", ""place"", ""jwks.json"", ""trust"", ""key"", ""create"", ""new"", ""token"", ""jwt"", ""user"", ""sign""]","[""JWKS"", ""sign"", ""key"", ""receive"", ""trust"", ""place"", ""jwks.json"", ""trust"", ""key"", ""create"", ""new"", ""token"", ""Jwt"", ""user"", ""sign""]",JWKS sign key receive trust place jwks.json trust key create new token jwt user sign,JWKS sign key receive trust place jwks.json trust key create new token Jwt user sign,"[""PROPN"", ""VERB"", ""NOUN"", ""VERB"", ""NOUN"", ""VERB"", ""NOUN"", ""VERB"", ""NOUN"", ""VERB"", ""ADJ"", ""NOUN"", ""NOUN"", ""NOUN"", ""VERB""]",1,2026-01-15T09:05:34Z
3752,doc_6b88,41,JWKS does not support adding keys for individual users but only for adding trusted signing keys.,"[""JWKS"", ""support"", ""adding"", ""keys"", ""individual"", ""users"", ""adding"", ""trusted"", ""signing"", ""keys""]","[""JWKS"", ""support"", ""add"", ""key"", ""individual"", ""user"", ""add"", ""trust"", ""signing"", ""key""]","[""JWKS"", ""support"", ""add"", ""key"", ""individual"", ""user"", ""add"", ""trust"", ""signing"", ""key""]",JWKS support add key individual user add trust signing key,JWKS support add key individual user add trust signing key,"[""PROPN"", ""VERB"", ""VERB"", ""NOUN"", ""ADJ"", ""NOUN"", ""VERB"", ""VERB"", ""NOUN"", ""NOUN""]",1,2026-01-15T09:05:34Z
