id,doc_id,sentence_id,sentence_text,subj_text,subj_canonical_id,subj_canonical_term,rel_text_raw,rel_key,obj_text,obj_canonical_id,obj_canonical_term,method,created_at
101,doc_7ceb,doc_7ceb_sent_00562,"About this task
If the LIM just started, LIM needs time to get initialized by reading conﬁguration ﬁles and contacting other instances of LIM.",LIM,534,lim,need about,need_about,this task,428,task,openie_spacy,2026-01-27T10:41:08Z
104,doc_7ceb,doc_7ceb_sent_00576,"The following example correctly sets the management host LIM IP address:
For a management host LIM running on a host that uses an IPv6 address, the loopback address is ::1.",LIM,534,lim,run on,run_on,a host,489,host,openie_spacy,2026-01-27T10:41:08Z
108,doc_7ceb,doc_7ceb_sent_00633,"If you do not specify a host name, LIM is started on the host from
which the command is submitted.",LIM,534,lim,start on,start_on,the host,489,host,openie_spacy,2026-01-27T10:41:08Z
112,doc_7ceb,doc_7ceb_sent_00675,"userok: Request from bad port
(<port_number>), denied
The LSF_AUTH=ident parameter is not deﬁned, and the LSF daemon received a request that originates from a non-privileged port. The request
is not serviced.",the LSF daemon,642,lsf daemon,receive,receive,a request,1210,request,openie_spacy,2026-01-27T10:41:08Z
113,doc_7ceb,doc_7ceb_sent_00684,"error,
exiting
init_ServSock: Could not bind socket to port <port>:
error
These error messages can occur if you try to start a second LSF daemon (for example, RES is already running, and you run RES again).",error,469,error,bind,bind,socket,1414,socket,openie_spacy,2026-01-27T10:41:08Z
116,doc_7ceb,doc_7ceb_sent_00719,"LIM uses the value from ELIM in place of the
value that is obtained from the kernel.
getusr:",LIM,534,lim,use from,use_from,ELIM,539,elim,openie_spacy,2026-01-27T10:41:08Z
117,doc_7ceb,doc_7ceb_sent_00731,"Destination queue <queue> not found, switching to queue
<lost_and_found>
When the mbatchd daemon was reconﬁgured, jobs were found in queue but that queue is no longer in the conﬁguration.",jobs,6,job,find in,find_in,queue,757,queue,openie_spacy,2026-01-27T10:41:08Z
122,doc_4387,doc_4387_sent_00030,If SlurmDBD is configured for use but not responding then slurmctld will utilize an internal cache until SlurmDBD is returned to service.,SlurmDBD,37,slurmdbd,return to,return_to,service,36,service,openie_spacy,2026-01-27T10:41:08Z
125,doc_4387,doc_4387_sent_00092,Using or changing the collation to a case-sensitive one is not supported and will cause slurmdbd to log an error message at start up if these are found.,slurmdbd,37,slurmdbd,log,log,an error message,1049,error message,openie_spacy,2026-01-27T10:41:08Z
126,doc_4387,doc_4387_sent_00098,"This option will prevent users from accessing invalid accounts.
limits - This will enforce limits set on associations and qos'.",This option,83,option,prevent,prevent,limits,185,limit,openie_spacy,2026-01-27T10:41:08Z
127,doc_4387,doc_4387_sent_00110,"Without this option set, jobs will be launched as long as their usage hasn't reached the TRES-minutes limit which can lead to jobs being launched but then killed when the limit is reached. With the 'safe' option set, a job won't be killed due to limits, even if the limits are changed after a job was started and the association or qos violates the updated limits. By setting this option, both the 'associations' option and the 'limits' option are set automatically.",a job,6,job,kill due,kill_due,limits,185,limit,openie_spacy,2026-01-27T10:41:08Z
128,doc_4387,doc_4387_sent_00117,"[,...]) to register with. If no port is given, the AccountingStoragePort will be used. This allows clusters registered with the external slurmdbd to communicate with each other using the --cluster/-M client command options. The cluster will add itself to the external slurmdbd if it doesn't exist. If a non-external cluster already exists on the external slurmdbd, the slurmctld will ignore registering to the external slurmdbd.",The cluster,43,cluster,add to,add_to,the external slurmdbd,212,external slurmdbd,openie_spacy,2026-01-27T10:41:08Z
137,doc_4387,doc_4387_sent_00266,"After the job is done, the data will be stored in the database, and can be queried with other tools, like sacct.",the data,32,datum,store in,store_in,the database,103,database,openie_spacy,2026-01-27T10:41:08Z
138,doc_d9be,doc_d9be_sent_00041,"Step 3: Distribution of Tasks to the selected Nodes
In Step 3, Slurm distributes tasks to the nodes that were selected for the job/step in Step 1.",Slurm,1,slurm,distribute,distribute,tasks,428,task,openie_spacy,2026-01-27T10:41:08Z
139,doc_d9be,doc_d9be_sent_00041,"Step 3: Distribution of Tasks to the selected Nodes
In Step 3, Slurm distributes tasks to the nodes that were selected for the job/step in Step 1.",Slurm,1,slurm,distribute to,distribute_to,the nodes,22,node,openie_spacy,2026-01-27T10:41:08Z
140,doc_d9be,doc_d9be_sent_00046,"|arbitrary|plane=<options>[:block|cyclic]The first specified distribution (before the "":"") controls the sequence in which tasks are distributed to each of the selected nodes. Note that this option does not affect the number of tasks distributed to each node, but only the sequence of distribution.",this option,83,option,affect,affect,the number,54,number,openie_spacy,2026-01-27T10:41:08Z
143,doc_d9be,doc_d9be_sent_00054,"Controls the maximum number of tasks per allocated core
--distribution, -mblock|cyclic
|arbitrary|plane=<options>[:block|cyclic]The second specified distribution (after the "":"") controls the sequence in which tasks are distributed to allocated CPUs within a node for binding of tasks to CPUs
Additional Notes on CPU Management Steps
For consumable resources, it is important for users to understand the difference between cpu allocation (Step 2) and task affinity/binding (Step 4).",tasks,428,task,distribute within,distribute_within,a node,22,node,openie_spacy,2026-01-27T10:41:08Z
144,doc_d9be,doc_d9be_sent_00095,"The options specify the following conditions for the job: 6 tasks, 2 unique CPUs per task, using exactly 2 nodes, and with 3 tasks per node. To satisfy these conditions, Slurm must allocate 6 CPUs from each of the 2 nodes. The --distribution=cyclic option causes the tasks to be distributed to the nodes in a round-robin fashion. The following table shows a possible pattern of allocation and distribution for this job.",the tasks,428,task,distribute to,distribute_to,the nodes,22,node,openie_spacy,2026-01-27T10:41:08Z
145,doc_d9be,doc_d9be_sent_00099,"The --distribution=plane=2 option causes Slurm to distribute tasks in blocks of two to each of the nodes in a round-robin fashion, subject to the number of CPUs allocated on each node.",Slurm,1,slurm,distribute,distribute,tasks,428,task,openie_spacy,2026-01-27T10:41:08Z
151,doc_d9be,doc_d9be_sent_00158,"Slurm distributes tasks to the cores but without cpu binding, each task has access to all the allocated CPUs.",Slurm,1,slurm,distribute,distribute,tasks,428,task,openie_spacy,2026-01-27T10:41:08Z
152,doc_d9be,doc_d9be_sent_00158,"Slurm distributes tasks to the cores but without cpu binding, each task has access to all the allocated CPUs.",Slurm,1,slurm,distribute to,distribute_to,the cores,1382,core,openie_spacy,2026-01-27T10:41:08Z
