id,doc_id,sentence_id,sentence_text,subj_text,subj_canonical_id,subj_canonical_term,rel_text,obj_text,obj_canonical_id,obj_canonical_term,method,confidence,created_at
492,doc_6722,doc_6722_sent_00044,"Lua scripts may either be run by themselves in a separate process via the fork() and exec() system calls, or they may be called via Lua's C API from within an existing process. One of the goals of the lua plugin was to avoid calling fork() from within slurmctld because it can severely harm performance of the slurmctld. The datawarp plugin calls fork() and exec() from slurmctld for every burst buffer API call, and this has been shown to severely harm slurmctld performance. Therefore, slurmctld calls burst_buffer.lua using Lua's C API instead of using fork().",Lua scripts,,,run via,the fork,,,openie_spacy,1.0,2025-12-17T18:08:41Z
493,doc_6722,doc_6722_sent_00044,"Lua scripts may either be run by themselves in a separate process via the fork() and exec() system calls, or they may be called via Lua's C API from within an existing process. One of the goals of the lua plugin was to avoid calling fork() from within slurmctld because it can severely harm performance of the slurmctld. The datawarp plugin calls fork() and exec() from slurmctld for every burst buffer API call, and this has been shown to severely harm slurmctld performance. Therefore, slurmctld calls burst_buffer.lua using Lua's C API instead of using fork().",they,,,call via,Lua's C API,,,openie_spacy,1.0,2025-12-17T18:08:41Z
494,doc_6722,doc_6722_sent_00044,"Lua scripts may either be run by themselves in a separate process via the fork() and exec() system calls, or they may be called via Lua's C API from within an existing process. One of the goals of the lua plugin was to avoid calling fork() from within slurmctld because it can severely harm performance of the slurmctld. The datawarp plugin calls fork() and exec() from slurmctld for every burst buffer API call, and this has been shown to severely harm slurmctld performance. Therefore, slurmctld calls burst_buffer.lua using Lua's C API instead of using fork().",it,,,harm,performance,181,performance,openie_spacy,1.0,2025-12-17T18:08:41Z
495,doc_6722,doc_6722_sent_00044,"Lua scripts may either be run by themselves in a separate process via the fork() and exec() system calls, or they may be called via Lua's C API from within an existing process. One of the goals of the lua plugin was to avoid calling fork() from within slurmctld because it can severely harm performance of the slurmctld. The datawarp plugin calls fork() and exec() from slurmctld for every burst buffer API call, and this has been shown to severely harm slurmctld performance. Therefore, slurmctld calls burst_buffer.lua using Lua's C API instead of using fork().",slurmctld,201,slurmctld,call,burst_buffer.lua,5868,burst_buffer.lua,openie_spacy,1.0,2025-12-17T18:08:41Z
496,doc_6722,doc_6722_sent_00045,"Some functions in burst_buffer.lua are allowed to run for a long time, but they may need to be killed if the job is cancelled, if slurmctld is restarted, or if they run for longer than the configured timeout in burst_buffer.conf. However, a call to a Lua script via Lua's C API cannot be killed from within the same process; only killing the entire process that called the Lua script can kill the Lua script.",they,,,run in,burst_buffer.conf,5854,burst_buffer.conf,openie_spacy,1.0,2025-12-17T18:08:41Z
497,doc_6722,doc_6722_sent_00045,"Some functions in burst_buffer.lua are allowed to run for a long time, but they may need to be killed if the job is cancelled, if slurmctld is restarted, or if they run for longer than the configured timeout in burst_buffer.conf. However, a call to a Lua script via Lua's C API cannot be killed from within the same process; only killing the entire process that called the Lua script can kill the Lua script.",that,,,call,the Lua script,,,openie_spacy,1.0,2025-12-17T18:08:41Z
498,doc_6722,doc_6722_sent_00046,"To address this situation, burst_buffer.lua is called in two different ways:
The slurm_bb_job_process, slurm_bb_pools and slurm_bb_paths functions are called from slurmctld.",burst_buffer.lua,5868,burst_buffer.lua,call in,two different ways,,,openie_spacy,1.0,2025-12-17T18:08:41Z
499,doc_6722,doc_6722_sent_00046,"To address this situation, burst_buffer.lua is called in two different ways:
The slurm_bb_job_process, slurm_bb_pools and slurm_bb_paths functions are called from slurmctld.","The slurm_bb_job_process, slurm_bb_pools and slurm_bb_paths functions",,,call from,slurmctld,201,slurmctld,openie_spacy,1.0,2025-12-17T18:08:41Z
500,doc_6722,doc_6722_sent_00047,"Because of the explanation above, a script running one of these functions cannot be killed.",a script,,,kill because,the explanation,,,openie_spacy,1.0,2025-12-17T18:08:41Z
501,doc_6722,doc_6722_sent_00048,"Since these functions are called while slurmctld holds some mutexes, it will be extremely harmful to slurmctld performance and responsiveness if they are slow.",slurmctld,201,slurmctld,hold,some mutexes,,,openie_spacy,1.0,2025-12-17T18:08:41Z
502,doc_6722,doc_6722_sent_00049,"Because it is faster to call these functions directly than to call fork() to create a new process, this was deemed an acceptable tradeoff.",this,,,deem,an acceptable tradeoff,,,openie_spacy,1.0,2025-12-17T18:08:41Z
503,doc_6722,doc_6722_sent_00050,"As a result, these functions cannot be killed.",these functions,,,kill as,a result,,,openie_spacy,1.0,2025-12-17T18:08:41Z
504,doc_6722,doc_6722_sent_00053,These functions are called from a lightweight Slurm daemon called slurmscriptd.,These functions,,,call from,a lightweight Slurm daemon,,,openie_spacy,1.0,2025-12-17T18:08:41Z
505,doc_6722,doc_6722_sent_00054,"Whenever one of these functions needs to run, slurmctld tells slurmscriptd to run that function; slurmscriptd then calls fork() to create a new process, then calls the appropriate function.",slurmscriptd,5896,slurmscriptd,call,fork,3332,fork,openie_spacy,1.0,2025-12-17T18:08:41Z
506,doc_6722,doc_6722_sent_00055,This avoids calling fork() from slurmctld while still providing a way to kill running copies of burst_buffer.lua when needed.,This,,,avoid from,slurmctld,201,slurmctld,openie_spacy,1.0,2025-12-17T18:08:41Z
507,doc_6722,doc_6722_sent_00056,"As a result, these functions can be killed, and they will be killed if they run for longer than the appropriate timeout value as configured in burst_buffer.conf.",these functions,,,kill as,a result,,,openie_spacy,1.0,2025-12-17T18:08:41Z
508,doc_6722,doc_6722_sent_00057,The way in which each function is called is also documented in the burst_buffer.lua.example file.,each function,,,call in,which,,,openie_spacy,1.0,2025-12-17T18:08:41Z
509,doc_6722,doc_6722_sent_00057,The way in which each function is called is also documented in the burst_buffer.lua.example file.,The way,,,document in,the burst_buffer.lua.example file,,,openie_spacy,1.0,2025-12-17T18:08:41Z
510,doc_6722,doc_6722_sent_00058,"Warnings
Do not install a signal handler in burst_buffer.lua because it is called directly from slurmctld.",Warnings,990,warning,install,a signal handler,,,openie_spacy,1.0,2025-12-17T18:08:41Z
511,doc_6722,doc_6722_sent_00058,"Warnings
Do not install a signal handler in burst_buffer.lua because it is called directly from slurmctld.",it,,,call from,slurmctld,201,slurmctld,openie_spacy,1.0,2025-12-17T18:08:41Z
512,doc_6722,doc_6722_sent_00059,"If slurmctld receives a signal, it could attempt to run the signal handler from burst_buffer.lua, even after a call to burst_buffer.lua is completed, which results in a crash.",slurmctld,201,slurmctld,receive,a signal,,,openie_spacy,1.0,2025-12-17T18:08:41Z
513,doc_6722,doc_6722_sent_00059,"If slurmctld receives a signal, it could attempt to run the signal handler from burst_buffer.lua, even after a call to burst_buffer.lua is completed, which results in a crash.",which,,,result in,a crash,,,openie_spacy,1.0,2025-12-17T18:08:41Z
514,doc_6722,doc_6722_sent_00060,"Burst Buffer Resources
The burst buffer API may define burst buffer resource ""pools"" from which a job may request a certain amount of pool space.",Burst Buffer Resources,1034,burst buffer resource,define,"burst buffer resource ""pools",,,openie_spacy,1.0,2025-12-17T18:08:41Z
515,doc_6722,doc_6722_sent_00060,"Burst Buffer Resources
The burst buffer API may define burst buffer resource ""pools"" from which a job may request a certain amount of pool space.",The burst buffer API,,,define,"burst buffer resource ""pools",,,openie_spacy,1.0,2025-12-17T18:08:41Z
516,doc_6722,doc_6722_sent_00060,"Burst Buffer Resources
The burst buffer API may define burst buffer resource ""pools"" from which a job may request a certain amount of pool space.",a job,,,request,a certain amount,,,openie_spacy,1.0,2025-12-17T18:08:41Z
517,doc_6722,doc_6722_sent_00060,"Burst Buffer Resources
The burst buffer API may define burst buffer resource ""pools"" from which a job may request a certain amount of pool space.",a job,,,request from,which,,,openie_spacy,1.0,2025-12-17T18:08:41Z
518,doc_6722,doc_6722_sent_00061,"If a pool does not have sufficient space to fulfill a job's request, that job will remain pending until the pool does have enough space.",a pool,,,have,sufficient space,,,openie_spacy,1.0,2025-12-17T18:08:41Z
519,doc_6722,doc_6722_sent_00061,"If a pool does not have sufficient space to fulfill a job's request, that job will remain pending until the pool does have enough space.",the pool,,,have,enough space,,,openie_spacy,1.0,2025-12-17T18:08:41Z
520,doc_6722,doc_6722_sent_00062,"Once the pool has enough space, Slurm may begin stage-in for the job.",the pool,,,have,enough space,,,openie_spacy,1.0,2025-12-17T18:08:41Z
521,doc_6722,doc_6722_sent_00063,"When stage-in begins, Slurm subtracts the job's requested space from the pool's available space. When teardown completes, Slurm adds the job's requested space back into the pool's available space. The Job Submission Commands section explains how a job may request space from a pool.",Slurm,82,slurm,subtract,the job's requested space,,,openie_spacy,1.0,2025-12-17T18:08:41Z
522,doc_6722,doc_6722_sent_00063,"When stage-in begins, Slurm subtracts the job's requested space from the pool's available space. When teardown completes, Slurm adds the job's requested space back into the pool's available space. The Job Submission Commands section explains how a job may request space from a pool.",Slurm,82,slurm,add,the job's requested space,,,openie_spacy,1.0,2025-12-17T18:08:41Z
523,doc_6722,doc_6722_sent_00063,"When stage-in begins, Slurm subtracts the job's requested space from the pool's available space. When teardown completes, Slurm adds the job's requested space back into the pool's available space. The Job Submission Commands section explains how a job may request space from a pool.",a job,,,request,space,3155,space,openie_spacy,1.0,2025-12-17T18:08:41Z
524,doc_6722,doc_6722_sent_00063,"When stage-in begins, Slurm subtracts the job's requested space from the pool's available space. When teardown completes, Slurm adds the job's requested space back into the pool's available space. The Job Submission Commands section explains how a job may request space from a pool.",a job,,,request from,a pool,,,openie_spacy,1.0,2025-12-17T18:08:41Z
525,doc_6722,doc_6722_sent_00066,"If a job does not request a pool, then the pool defined by DefaultPool in burst_buffer.conf will be used. If a job does not request a pool and DefaultPool is not defined, then the job will be rejected.",a job,,,request,a pool,,,openie_spacy,1.0,2025-12-17T18:08:41Z
526,doc_6722,doc_6722_sent_00066,"If a job does not request a pool, then the pool defined by DefaultPool in burst_buffer.conf will be used. If a job does not request a pool and DefaultPool is not defined, then the job will be rejected.",a job,,,request,a pool,,,openie_spacy,1.0,2025-12-17T18:08:41Z
527,doc_6722,doc_6722_sent_00068,DefaultPool in burst_buffer.conf is not used in this plugin.,DefaultPool,5907,defaultpool,use in,burst_buffer.conf,5854,burst_buffer.conf,openie_spacy,1.0,2025-12-17T18:08:41Z
528,doc_6722,doc_6722_sent_00068,DefaultPool in burst_buffer.conf is not used in this plugin.,DefaultPool,5907,defaultpool,use in,this plugin,,,openie_spacy,1.0,2025-12-17T18:08:41Z
529,doc_6722,doc_6722_sent_00070,"If pools are not desired, then this function should just return slurm.",this function,,,return,slurm,82,slurm,openie_spacy,1.0,2025-12-17T18:08:41Z
530,doc_6722,doc_6722_sent_00072,"If pools are desired, then this function should return two values: (1) slurm.",this function,,,return,two values,,,openie_spacy,1.0,2025-12-17T18:08:41Z
531,doc_6722,doc_6722_sent_00074,An example is provided in burst_buffer.lua.example.,An example,,,provide in,burst_buffer.lua.example,,,openie_spacy,1.0,2025-12-17T18:08:41Z
532,doc_6722,doc_6722_sent_00075,"The current valid fields in the JSON string are:
id - a string defining the name of the pool
quantity - a number defining the amount of space in the pool
granularity - a number defining the lowest resolution of space that may be allocated from this pool.",that,,,allocate from,this pool,,,openie_spacy,1.0,2025-12-17T18:08:41Z
533,doc_6722,doc_6722_sent_00076,"If a job does not request a number that is a multiple of granularity, then the job's request will be rounded up to the nearest multiple of granularity.",a job,,,request,a number,,,openie_spacy,1.0,2025-12-17T18:08:41Z
534,doc_6722,doc_6722_sent_00076,"If a job does not request a number that is a multiple of granularity, then the job's request will be rounded up to the nearest multiple of granularity.",the job's request,,,round to,the nearest multiple,,,openie_spacy,1.0,2025-12-17T18:08:41Z
535,doc_6722,doc_6722_sent_00077,"For example, if granularity equals 1000, then the smallest amount of space that may be allocated from this pool for a single job is 1000.",granularity,5912,granularity,equal,1000,,,openie_spacy,1.0,2025-12-17T18:08:41Z
536,doc_6722,doc_6722_sent_00077,"For example, if granularity equals 1000, then the smallest amount of space that may be allocated from this pool for a single job is 1000.",that,,,allocate from,this pool,,,openie_spacy,1.0,2025-12-17T18:08:41Z
537,doc_6722,doc_6722_sent_00077,"For example, if granularity equals 1000, then the smallest amount of space that may be allocated from this pool for a single job is 1000.",that,,,allocate for,a single job,,,openie_spacy,1.0,2025-12-17T18:08:41Z
538,doc_6722,doc_6722_sent_00078,"If a job requests less than 1000 units from this pool, then the job's request will be rounded up to 1000.",the job's request,,,round to,1000,,,openie_spacy,1.0,2025-12-17T18:08:41Z
539,doc_6722,doc_6722_sent_00079,"Job Submission Commands
The normal mode of operation is for batch jobs to specify burst buffer requirements within the batch script.",batch jobs,233,batch job,specify,burst buffer requirements,5850,burst buffer requirement,openie_spacy,1.0,2025-12-17T18:08:41Z
540,doc_6722,doc_6722_sent_00080,Commented batch script lines containing a specific directive (depending on which plugin is being used) will inform Slurm that it should run the burst buffer stages for that job.,Commented batch script lines,,,inform,Slurm,82,slurm,openie_spacy,1.0,2025-12-17T18:08:41Z
541,doc_6722,doc_6722_sent_00080,Commented batch script lines containing a specific directive (depending on which plugin is being used) will inform Slurm that it should run the burst buffer stages for that job.,it,,,run,the burst buffer stages,,,openie_spacy,1.0,2025-12-17T18:08:41Z
542,doc_6722,doc_6722_sent_00081,These lines will also describe the burst buffer requirements for the job.,These lines,,,describe,the burst buffer requirements,,,openie_spacy,1.0,2025-12-17T18:08:41Z
543,doc_6722,doc_6722_sent_00082,The salloc and srun commands can specify burst buffer requirements with the --bb and --bbf options.,The salloc and srun commands,,,specify,burst buffer requirements,5850,burst buffer requirement,openie_spacy,1.0,2025-12-17T18:08:41Z
544,doc_6722,doc_6722_sent_00083,This is described in the Command-line Job Options section.,This,,,describe in,the Command-line Job Options section,,,openie_spacy,1.0,2025-12-17T18:08:41Z
545,doc_6722,doc_6722_sent_00084,All burst buffer directives should be specified in comments at the top of the batch script.,All burst buffer directives,,,specify in,comments,,,openie_spacy,1.0,2025-12-17T18:08:41Z
546,doc_6722,doc_6722_sent_00086,"All burst buffer stages happen at specific points in the job's life cycle, as described in the Overview section; they do not happen during the job's execution.",All burst buffer stages,,,happen at,specific points,,,openie_spacy,1.0,2025-12-17T18:08:41Z
547,doc_6722,doc_6722_sent_00086,"All burst buffer stages happen at specific points in the job's life cycle, as described in the Overview section; they do not happen during the job's execution.",All burst buffer stages,,,happen in,the job's life cycle,,,openie_spacy,1.0,2025-12-17T18:08:41Z
548,doc_6722,doc_6722_sent_00086,"All burst buffer stages happen at specific points in the job's life cycle, as described in the Overview section; they do not happen during the job's execution.",they,,,happen during,the job's execution,,,openie_spacy,1.0,2025-12-17T18:08:41Z
549,doc_6722,doc_6722_sent_00087,"For example, all of the persistent burst buffer (used only by the datawarp plugin) creations and deletions happen before the job's compute portion happens.",all of the persistent burst buffer (used only by the datawarp plugin) creations and deletions,,,happen for,example,,,openie_spacy,1.0,2025-12-17T18:08:41Z
550,doc_6722,doc_6722_sent_00088,"In a similar fashion, you can't run stage-in at various points in the script execution; burst buffer stage-in is performed before the job begins and stage-out is performed after the job completes.",you,,,run,stage-in,,,openie_spacy,1.0,2025-12-17T18:08:41Z
551,doc_6722,doc_6722_sent_00088,"In a similar fashion, you can't run stage-in at various points in the script execution; burst buffer stage-in is performed before the job begins and stage-out is performed after the job completes.",you,,,run in,a similar fashion,,,openie_spacy,1.0,2025-12-17T18:08:41Z
552,doc_6722,doc_6722_sent_00088,"In a similar fashion, you can't run stage-in at various points in the script execution; burst buffer stage-in is performed before the job begins and stage-out is performed after the job completes.",you,,,run at,various points,,,openie_spacy,1.0,2025-12-17T18:08:41Z
553,doc_6722,doc_6722_sent_00089,"For both plugins, a job may request a certain amount of space (size or capacity) from a burst buffer resource pool.",a job,,,request,a certain amount,,,openie_spacy,1.0,2025-12-17T18:08:41Z
554,doc_6722,doc_6722_sent_00089,"For both plugins, a job may request a certain amount of space (size or capacity) from a burst buffer resource pool.",a job,,,request for,both plugins,,,openie_spacy,1.0,2025-12-17T18:08:41Z
555,doc_6722,doc_6722_sent_00089,"For both plugins, a job may request a certain amount of space (size or capacity) from a burst buffer resource pool.",a job,,,request from,a burst buffer resource pool,,,openie_spacy,1.0,2025-12-17T18:08:41Z
556,doc_6722,doc_6722_sent_00090,A pool specification is simply a string that matches the name of the pool.,that,,,match,the name,,,openie_spacy,1.0,2025-12-17T18:08:41Z
557,doc_6722,doc_6722_sent_00092,"A capacity specification can include a suffix of ""N"" (nodes), ""K|KiB"", ""M|MiB"", ""G|GiB"", ""T|TiB"", ""P|PiB"" (for powers of 1024) and ""KB"", ""MB"", ""GB"", ""TB"", ""PB"" (for powers of 1000).",A capacity specification,,,include,a suffix,,,openie_spacy,1.0,2025-12-17T18:08:41Z
558,doc_6722,doc_6722_sent_00092,"A capacity specification can include a suffix of ""N"" (nodes), ""K|KiB"", ""M|MiB"", ""G|GiB"", ""T|TiB"", ""P|PiB"" (for powers of 1024) and ""KB"", ""MB"", ""GB"", ""TB"", ""PB"" (for powers of 1000).",A capacity specification,,,include,"""K|KiB"", ""M|MiB"", ""G|GiB"", ""T|TiB"", ""P|PiB"" (for powers of 1024) and ""KB"", ""MB"", ""GB"", ""TB"", ""PB"" (for powers of 1000)",,,openie_spacy,1.0,2025-12-17T18:08:41Z
559,doc_6722,doc_6722_sent_00093,"Usually Slurm interprets KB, MB, GB, TB, PB, units as powers of 1024, but for Burst Buffers size specifications Slurm supports both IEC/SI formats. This is because the CRAY API supports both formats.",Slurm,82,slurm,interpret,KB,,,openie_spacy,1.0,2025-12-17T18:08:41Z
560,doc_6722,doc_6722_sent_00093,"Usually Slurm interprets KB, MB, GB, TB, PB, units as powers of 1024, but for Burst Buffers size specifications Slurm supports both IEC/SI formats. This is because the CRAY API supports both formats.",Slurm,82,slurm,support,both IEC/SI formats,,,openie_spacy,1.0,2025-12-17T18:08:41Z
561,doc_6722,doc_6722_sent_00093,"Usually Slurm interprets KB, MB, GB, TB, PB, units as powers of 1024, but for Burst Buffers size specifications Slurm supports both IEC/SI formats. This is because the CRAY API supports both formats.",Slurm,82,slurm,support for,Burst Buffers size specifications,,,openie_spacy,1.0,2025-12-17T18:08:41Z
562,doc_6722,doc_6722_sent_00093,"Usually Slurm interprets KB, MB, GB, TB, PB, units as powers of 1024, but for Burst Buffers size specifications Slurm supports both IEC/SI formats. This is because the CRAY API supports both formats.",the CRAY API,,,support,both formats,,,openie_spacy,1.0,2025-12-17T18:08:41Z
563,doc_6722,doc_6722_sent_00094,"At job submission, Slurm performs basic directive validation and also runs a function in the burst buffer script.",Slurm,82,slurm,perform,basic directive validation,,,openie_spacy,1.0,2025-12-17T18:08:41Z
564,doc_6722,doc_6722_sent_00094,"At job submission, Slurm performs basic directive validation and also runs a function in the burst buffer script.",Slurm,82,slurm,perform at,job submission,2752,job submission,openie_spacy,1.0,2025-12-17T18:08:41Z
565,doc_6722,doc_6722_sent_00095,"This function can perform validation of the directives used in the job script. If Slurm determines options are invalid, or if the burst buffer script returns an error, the job will be rejected and an error message will be returned directly to the user.",This function,,,perform,validation,,,openie_spacy,1.0,2025-12-17T18:08:41Z
566,doc_6722,doc_6722_sent_00095,"This function can perform validation of the directives used in the job script. If Slurm determines options are invalid, or if the burst buffer script returns an error, the job will be rejected and an error message will be returned directly to the user.",the burst buffer script,,,return,an error,,,openie_spacy,1.0,2025-12-17T18:08:41Z
567,doc_6722,doc_6722_sent_00095,"This function can perform validation of the directives used in the job script. If Slurm determines options are invalid, or if the burst buffer script returns an error, the job will be rejected and an error message will be returned directly to the user.",an error message,,,return to,the user,,,openie_spacy,1.0,2025-12-17T18:08:41Z
568,doc_6722,doc_6722_sent_00096,"Note that unrecognized options may be ignored in order to support backward compatibility (i.e. a job submission would not fail in the case of an option recognized by some versions of Slurm, but not recognized by other versions).",unrecognized options,,,ignore in,order,152,order,openie_spacy,1.0,2025-12-17T18:08:41Z
569,doc_6722,doc_6722_sent_00096,"Note that unrecognized options may be ignored in order to support backward compatibility (i.e. a job submission would not fail in the case of an option recognized by some versions of Slurm, but not recognized by other versions).",i.e. a job submission,,,fail in,the case,,,openie_spacy,1.0,2025-12-17T18:08:41Z
570,doc_6722,doc_6722_sent_00097,"If the job is accepted, but later fails (e.g. some problem staging files), the job will be held and its ""Reason"" field will be set to an error message provided by the underlying infrastructure.","its ""Reason"" field",,,set to,an error message,,,openie_spacy,1.0,2025-12-17T18:08:41Z
571,doc_6722,doc_6722_sent_00100,The following plugin subsections give additional information that is specific to each plugin and provide example job scripts.,The following plugin subsections,,,give,additional information,5880,additional information,openie_spacy,1.0,2025-12-17T18:08:41Z
572,doc_6722,doc_6722_sent_00101,Command-line examples are given in the Command-line Job Options section.,Command-line examples,,,give in,the Command-line Job Options section,,,openie_spacy,1.0,2025-12-17T18:08:41Z
573,doc_6722,doc_6722_sent_00102,"Datawarp
The directive of #DW (for ""DataWarp"") is used for burst buffer directives when using the burst_buffer/datawarp plugin.","Datawarp
The directive",,,use for,burst buffer directives,5649,burst buffer directive,openie_spacy,1.0,2025-12-17T18:08:41Z
574,doc_6722,doc_6722_sent_00103,"Please reference Cray documentation for details about the DataWarp options. For DataWarp systems, the directive of #BB can be used to create or delete persistent burst buffer storage.",the directive,,,use for,DataWarp systems,,,openie_spacy,1.0,2025-12-17T18:08:41Z
575,doc_6722,doc_6722_sent_00105,This is discussed more in the Persistent Burst Buffer section.,This,,,discuss in,the Persistent Burst Buffer section,,,openie_spacy,1.0,2025-12-17T18:08:41Z
576,doc_6722,doc_6722_sent_00106,"For job-specific burst buffers, it is required to specify a burst buffer capacity.",it,,,require for,job-specific burst buffers,,,openie_spacy,1.0,2025-12-17T18:08:41Z
577,doc_6722,doc_6722_sent_00107,If the job does not specify capacity then the job will be rejected.,the job,,,specify,capacity,5927,capacity,openie_spacy,1.0,2025-12-17T18:08:41Z
578,doc_6722,doc_6722_sent_00108,"A job may also specify the pool from which it wants resources; if the job does not specify a pool, then the pool specified by DefaultPool in burst_buffer.conf will be used (if configured).",A job,,,specify,the pool,,,openie_spacy,1.0,2025-12-17T18:08:41Z
579,doc_6722,doc_6722_sent_00108,"A job may also specify the pool from which it wants resources; if the job does not specify a pool, then the pool specified by DefaultPool in burst_buffer.conf will be used (if configured).",it,,,want,resources,830,resource,openie_spacy,1.0,2025-12-17T18:08:41Z
580,doc_6722,doc_6722_sent_00108,"A job may also specify the pool from which it wants resources; if the job does not specify a pool, then the pool specified by DefaultPool in burst_buffer.conf will be used (if configured).",it,,,want from,which,,,openie_spacy,1.0,2025-12-17T18:08:41Z
581,doc_6722,doc_6722_sent_00108,"A job may also specify the pool from which it wants resources; if the job does not specify a pool, then the pool specified by DefaultPool in burst_buffer.conf will be used (if configured).",the job,,,specify,a pool,,,openie_spacy,1.0,2025-12-17T18:08:41Z
582,doc_6722,doc_6722_sent_00109,The following job script requests burst buffer resources from the default pool and requests files to be staged in and staged out:,The following job script requests,,,burst,buffer resources,,,openie_spacy,1.0,2025-12-17T18:08:41Z
583,doc_6722,doc_6722_sent_00109,The following job script requests burst buffer resources from the default pool and requests files to be staged in and staged out:,The following job script requests,,,burst from,the default pool,,,openie_spacy,1.0,2025-12-17T18:08:41Z
584,doc_6722,doc_6722_sent_00112,Since the directive must always begin with a # sign (which starts a comment in a shell script) this option should specify only the string following the # sign.,the directive,,,begin with,a # sign,,,openie_spacy,1.0,2025-12-17T18:08:41Z
585,doc_6722,doc_6722_sent_00112,Since the directive must always begin with a # sign (which starts a comment in a shell script) this option should specify only the string following the # sign.,which,,,start,a comment,,,openie_spacy,1.0,2025-12-17T18:08:41Z
586,doc_6722,doc_6722_sent_00112,Since the directive must always begin with a # sign (which starts a comment in a shell script) this option should specify only the string following the # sign.,this option,,,specify,only the string,,,openie_spacy,1.0,2025-12-17T18:08:41Z
587,doc_6722,doc_6722_sent_00112,Since the directive must always begin with a # sign (which starts a comment in a shell script) this option should specify only the string following the # sign.,this option,,,specify following,the # sign,,,openie_spacy,1.0,2025-12-17T18:08:41Z
588,doc_6722,doc_6722_sent_00113,"For example, if burst_buffer.conf contains the following:
Directive=BB_EXAMPLEthen the burst buffer directive will be #BB_EXAMPLE.",burst_buffer.conf,5854,burst_buffer.conf,contain,the following,,,openie_spacy,1.0,2025-12-17T18:08:41Z
589,doc_6722,doc_6722_sent_00114,"If the Directive option is not specified in burst_buffer.conf, then the default directive for this plugin (#BB_LUA) will be used.",the Directive option,,,specify in,burst_buffer.conf,5854,burst_buffer.conf,openie_spacy,1.0,2025-12-17T18:08:41Z
590,doc_6722,doc_6722_sent_00115,"Since this plugin was designed to be generic and flexible, this plugin only requires the directive to be given. If the directive is given, Slurm will run all burst buffer stages for the job.",this plugin,,,require,the directive,,,openie_spacy,1.0,2025-12-17T18:08:41Z
591,doc_6722,doc_6722_sent_00115,"Since this plugin was designed to be generic and flexible, this plugin only requires the directive to be given. If the directive is given, Slurm will run all burst buffer stages for the job.",Slurm,82,slurm,run,all burst buffer stages,,,openie_spacy,1.0,2025-12-17T18:08:41Z
592,doc_6722,doc_6722_sent_00115,"Since this plugin was designed to be generic and flexible, this plugin only requires the directive to be given. If the directive is given, Slurm will run all burst buffer stages for the job.",Slurm,82,slurm,run for,the job,,,openie_spacy,1.0,2025-12-17T18:08:41Z
593,doc_6722,doc_6722_sent_00116,"Example of the minimum information required for all burst buffer stages to run for the job:
#BB_LUA
srun application.sh
Because burst buffer pools are optional for this plugin (see the Burst Buffer Resources section), a job is not required to specify a pool or capacity. If pools are provided by the burst buffer API, then a job may request a pool and capacity:
#BB_LUA pool=pool1 capacity=1K
srun application.sh
A job may choose whether or not to specify a pool. If a job does not specify a pool, then the job is still allowed to run and the burst buffer stages will still run for this job (as long as the burst buffer directive was given).",a job,,,request,a pool,,,openie_spacy,1.0,2025-12-17T18:08:41Z
594,doc_6722,doc_6722_sent_00116,"Example of the minimum information required for all burst buffer stages to run for the job:
#BB_LUA
srun application.sh
Because burst buffer pools are optional for this plugin (see the Burst Buffer Resources section), a job is not required to specify a pool or capacity. If pools are provided by the burst buffer API, then a job may request a pool and capacity:
#BB_LUA pool=pool1 capacity=1K
srun application.sh
A job may choose whether or not to specify a pool. If a job does not specify a pool, then the job is still allowed to run and the burst buffer stages will still run for this job (as long as the burst buffer directive was given).",a job,,,specify,a pool,,,openie_spacy,1.0,2025-12-17T18:08:41Z
595,doc_6722,doc_6722_sent_00116,"Example of the minimum information required for all burst buffer stages to run for the job:
#BB_LUA
srun application.sh
Because burst buffer pools are optional for this plugin (see the Burst Buffer Resources section), a job is not required to specify a pool or capacity. If pools are provided by the burst buffer API, then a job may request a pool and capacity:
#BB_LUA pool=pool1 capacity=1K
srun application.sh
A job may choose whether or not to specify a pool. If a job does not specify a pool, then the job is still allowed to run and the burst buffer stages will still run for this job (as long as the burst buffer directive was given).",the burst buffer stages,,,run for,this job,,,openie_spacy,1.0,2025-12-17T18:08:41Z
596,doc_6722,doc_6722_sent_00117,"If the job specifies a pool but that pool is not found, then the job is rejected.",the job,,,specify,a pool,,,openie_spacy,1.0,2025-12-17T18:08:41Z
597,doc_6722,doc_6722_sent_00118,The system administrator may validate burst buffer options in the slurm_bb_job_process function in burst_buffer.lua.,The system administrator,,,validate,burst buffer options,,,openie_spacy,1.0,2025-12-17T18:08:41Z
598,doc_6722,doc_6722_sent_00118,The system administrator may validate burst buffer options in the slurm_bb_job_process function in burst_buffer.lua.,The system administrator,,,validate in,burst_buffer.lua,5868,burst_buffer.lua,openie_spacy,1.0,2025-12-17T18:08:41Z
599,doc_6722,doc_6722_sent_00120,"Persistent Burst Buffer Creation and Deletion Directives
This section only applies to the datawarp plugin, since persistent burst buffers are not used in any other burst buffer plugin.","Persistent Burst Buffer Creation and Deletion Directives
This section",,,apply to,the datawarp plugin,,,openie_spacy,1.0,2025-12-17T18:08:41Z
