id,source_edge_id,sentence_text,subj_canonical_term,rel_key,obj_canonical_term,decision,confidence,reason,model_name,created_at
1332,1332,"Accounting information about this job:
 CPU_T WAIT TURNAROUND STATUS HOG_FACTOR MEM SWAP
 0.00 29 29 exit 0.0000 0M 0M
Note: The bhist command on LSF 9.1.2 or earlier shows the message Signal <KILL> requested by user or administrator
<system>.",bhist command,show,message,ACCEPT,1.0,"The sentence states that the bhist command shows a message, which is a valid non-taxonomic relation between a command and a message.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1334,1334,"Enforce automatic orphan termination on a per-job basis
The -ti sub option of bsdub -w command (that is, bsub -w 'dependency_expression' [-ti]) indicates that an orphan job is eligible for automatic
termination, without waiting for the grace period to expire. The behavior is enforced even if automatic orphan termination is not enabled at the
cluster level. LSF terminates a job only as soon as mbatchd can detect it, evaluate its dependency and determine it to be an orphan. For this reason,
the job might not terminate immediately.",lsf,terminate,job,ACCEPT,1.0,"The sentence explicitly states that LSF terminates jobs, and the context makes it clear that the relation is 'terminate' and the object is 'job'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1335,1335,LSF immediately and automatically kills the orphan jobs that are submitted with the -ti suboption.,lsf,kill,orphan job,ACCEPT,1.0,"The sentence explicitly states that LSF kills orphan jobs, making this a valid relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1338,1338,esub.dprov: This esub application automatically enables data provenance.,esub application,enable,data provenance,ACCEPT,1.0,The sentence explicitly states that 'esub application' enables 'data provenance'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1339,1339,showhist.py: This script generates a picture to show the relationship of the job data ﬁles.,script,generate,picture,ACCEPT,1.0,"The sentence explicitly states that the script generates a picture, so this is an accepted relation with high confidence.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1340,1340,"The JOB_SPOOL_DIR in lsb.params sets the job spooling directory. If deﬁned, JOB_SPOOL_DIR should be:
Specifying a job command ﬁle (bsub -Zs)",job_spool_dir,set,job,ACCEPT,1.0,"The sentence states that 'JOB_SPOOL_DIR sets the job spooling directory', implying that the 'JOB_SPOOL_DIR' is a set of jobs. However, the sentence does not explicitly use the word'set' to describe the relationship between 'JOB_SPOOL_DIR' and 'job'. But based on the context, it is a reasonable assumption that 'JOB_SPOOL_DIR' is a collection or set of jobs, as jobs are spooled in that directory. Therefore, the decision is 'ACCEPT' with high confidence.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1341,1341,"I is replaced by
the index of the job in the array, if the job is a member of an array, otherwise by 0 (zero).",i,replace_in,array,ACCEPT,1.0,"The sentence states that 'I' is replaced by an index in an array if 'I' is a member of the array, and by 0 otherwise. This is a clear description of a replacement relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1342,1342,"LSF ﬁrst checks the execution host to see if the input ﬁle exists, and if so uses this ﬁle as the input ﬁle for the job. Otherwise, LSF attempts to copy
the ﬁle from the submission host to the execution host.",lsf,check,execution host,ACCEPT,1.0,"The sentence explicitly states that LSF checks the execution host for the existence of the input file, which is a checking relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1343,1343,"The JOB_SPOOL_DIR in lsb.params sets the job spooling directory. If deﬁned, JOB_SPOOL_DIR should be:
A shared directory accessible from the management host and the submission host.",job_spool_dir,set,job,ACCEPT,1.0,The sentence states that 'JOB_SPOOL_DIR sets the job spooling directory' and 'JOB_SPOOL_DIR should be a shared directory'. This implies that JOB_SPOOL_DIR is a set of jobs.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1344,1344,"LSF attempts to run a job in the directory where the bsub command was invoked. If the execution directory is under the user’s home directory,
sbatchd looks for the path relative to the user’s home directory.",sbatchd,look_for,path,ACCEPT,0.8,"The sentence states that sbatchd looks for a path relative to the user's home directory, which is a clear description of the 'look_for' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1345,1345,"LSF provides support for moving user data from the submission host to the execution host before executing a batch job, and from the execution host
back to the submitting host after the job completes. The ﬁle operations are speciﬁed with the -f option to bsub.",lsf,provide,support,ACCEPT,1.0,"The sentence explicitly states that LSF provides support, which is the meaning of the 'provide' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1346,1346,LSF uses the lsrcp command to transfer ﬁles. lsrcp contacts RES on the remote host to perform ﬁle transfer.,lsf,use,lsrcp command,ACCEPT,1.0,The sentence explicitly states that LSF uses the lsrcp command for file transfer.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1347,1347,"Note:
Specify remote_ﬁle as a ﬁle name with no path when running in non-shared ﬁle systems; this places the ﬁle in the job’s current working
directory on the execution host. This way the job will work correctly even if the directory where the bsub command is run does not exist on the
execution host.",directory,exist_on,execution host,ACCEPT,1.0,"The sentence states that the file is placed in the job's current working directory on the execution host, implying that the directory exists on the execution host.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1348,1348,"Specifying a JSON ﬁle with job submission options
 Use the bsub -json command option to submit a job with a JSON ﬁle to specify job submission options.",job submission option,use,bsub,ACCEPT,1.0,The sentence explicitly states that 'bsub' is used for submitting jobs with a JSON file containing job submission options.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1349,1349,"Specifying a YAML ﬁle with job submission options
 Use the bsub -yaml command option to submit a job with a YAML ﬁle to specify job submission options.",job submission option,use,bsub,ACCEPT,1.0,"The sentence explicitly states that 'bsub' is used for submitting jobs with YAML options, which is the meaning of 'use' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1350,1350,"Specifying a JSON ﬁle with job submission options
Use the bsub -json command option to submit a job with a JSON ﬁle to specify job submission options.",job submission option,use,bsub,ACCEPT,1.0,The sentence explicitly states that 'bsub' is used for submitting jobs with a JSON file containing job submission options.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1352,1352,"For more information about submitting jobs using JSDL, including a detailed mapping of JSDL elements to LSF submission options, and a complete
list of supported and unsupported elements, see LSF jobs using JSDL.",lsf job,use,jsdl,ACCEPT,1.0,"The sentence explicitly states that LSF jobs can be submitted using JSDL, implying a 'use' relation between the two.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1353,1353,"When running jobs in
these cases, LSF can execute an application to a site that is close to where the data is stored, or move the data to a site that is close to the
application execution site.",lsf,execute,application,ACCEPT,1.0,"The sentence explicitly states that LSF can execute an application, which is the meaning of the 'execute' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1354,1354,"Use LSF Data Manager for data staging
 LSF Data Manager is an LSF add-on that stages required data as closely as possible to the site of the application.",stage,require,data,ACCEPT,1.0,"The sentence explicitly states that 'LSF Data Manager is used for data staging' and'required data' is a subject in the sentence. Thus, it can be inferred that 'data' is required for'stage'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1355,1355,"Use LSF Data Manager for data staging
 LSF Data Manager is an LSF add-on that stages required data as closely as possible to the site of the application.",stage,require_to,site,ACCEPT,1.0,The sentence states that LSF Data Manager stages data 'as closely as possible to the site of the application'. This implies a'require_to' relation between'stage' and'site'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1356,1356,"This command
option provides data staging from the submission environment, to the execution environment, and back.",command option,provide,datum staging,ACCEPT,1.0,"The sentence explicitly states that the command option 'provides' data staging, which is a real relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1357,1357,"If the data does not exist in the submission
environment but is stored in a separate site that is not part of the LSF cluster, the user is forced to implement the data copy as a part of the job's
script.",data,exist_in,submission environment,ACCEPT,1.0,"The sentence explicitly states that 'data' exists in a'submission environment' under normal circumstances, but if it is not present there, it must be copied from another site. This implies a 'exist_in' relation between 'data' and'submission environment' with the condition that 'data' does not exist in'submission environment' under certain circumstances.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1358,1358,"When using the bsub -f command, LSF uses the lsrcp to transfer ﬁles. lsrcp contacts RES on the remote host to perform the ﬁle transfer.",lsf,use,lsrcp,ACCEPT,1.0,The sentence explicitly states that LSF uses lsrcp for file transfer.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1361,1361,"LSF Data Manager can stage input data from an external
source storage repository to a cache that is accessible to the cluster execution hosts.",lsf datum manager,stage,input datum,ACCEPT,1.0,"The sentence explicitly states that the LSF Data Manager can stage input data, which is a real relation between the LSF Data Manager and the input data.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1362,1362,"LSF Data Manager can stage input data from an external
source storage repository to a cache that is accessible to the cluster execution hosts.",lsf datum manager,stage_to,cache,ACCEPT,1.0,"The sentence explicitly states that the LSF Data Manager can stage data to a cache, which is a real relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1363,1363,"LSF Data Manager stages output data asynchronously
(dependency-free) from the cache after job completion.",lsf datum manager,stage,output datum,ACCEPT,1.0,"The sentence explicitly states that the LSF Data Manager stages output data after job completion, which is the definition of the'stage' relation in the context of HPC schedulers.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1364,1364,"Data transfers run separately from the job allocation, which means more jobs can request
data without consuming resources while they wait for large data transfers.",datum transfer,run_from,job allocation,ACCEPT,0.9,"The sentence states that data transfers run separately from job allocation, implying a causal relationship where data transfers can occur before job allocation. This is consistent with the 'run_from' relation, where the subject runs before the object.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1365,1365,LSF Data Manager transfers the required data to the cluster that the job was forwarded to.,lsf datum manager,transfer_to,cluster,ACCEPT,1.0,"The sentence explicitly states that the LSF Data Manager transfers data to the cluster, indicating a transfer relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1366,1366,"This
scenario uses LSF Data Manager as a data gateway when using the LSF resource connector to make data available to virtual machines in the public
cloud.",scenario,use,lsf datum manager,ACCEPT,1.0,"The sentence explicitly states that the scenario uses LSF Data Manager, which is the object of the relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1367,1367,This scenario uses the LSF multicluster capability and is set up as follows:,scenario,use,lsf multicluster capability,ACCEPT,1.0,"The sentence explicitly states that the scenario uses the LSF multicluster capability, indicating a real relation between scenario and LSF multicluster capability.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1368,1368,"You can also conﬁgure LSF so that if LSF Data Manager is installed and a user runs the bsub -f command option, LSF Data Manager is used to transfer
the ﬁles instead. For more details on how to use bsub -f with LSF Data Manager, refer to Transferring data requirement ﬁles with bsub -f.",user,run,bsub,ACCEPT,0.8,"The sentence mentions that a user can run the command 'bsub -f' with LSF, implying a 'run' relation between the user and bsub.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1369,1369,"You can also conﬁgure LSF so that if LSF Data Manager is installed and a user runs the bsub -f command option, LSF Data Manager is used to transfer
the ﬁles instead. For more details on how to use bsub -f with LSF Data Manager, refer to Transferring data requirement ﬁles with bsub -f.",user,run,command option,ACCEPT,0.8,"The sentence mentions that a user runs the 'bsub -f' command option with LSF, implying a 'run' relation between the user and the command option.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1370,1370,"The bsub -stage command, which is a standard LSF command, is the latest method that is available for job data management. This command option
allows a user to specify options for direct data staging (including the amount of storage required on execution host, and the stage in or stage out
scripts to be run).",user,specify,options,ACCEPT,1.0,"The sentence states that the 'bsub -stage' command allows a user to specify options for data staging, which is a clear example of the'specify' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1371,1371,"Direct data staging jobs use a fast storage layer, such as IBM CAST burst buffer, between LSF servers and a parallel ﬁle system. The
burst buffer allows overlapping direct data staging jobs to copy ﬁles between submission hosts and execution hosts (bsub -f), and to stage in and
stage out data for a variety of workloads, including checkpoint/restart, scratch volume, and extended memory I/O workloads.
Using direct data staging allows LSF to consider storage that is local to an execution host.",lsf,consider,storage,ACCEPT,0.9,"The sentence states that LSF considers storage that is local to an execution host, implying a relation between LSF and storage.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1372,1372,The stage in and stage out scripts run separately from the job allocation.,stage,run_from,job allocation,ACCEPT,0.9,"The sentence explicitly states that the scripts run from the job allocation, indicating a 'run_from' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1373,1373,"This method of moving data ﬁles
allows LSF to take advantage of execution hosts with high performance local storage and allow more flexibility when creating stage in and stage out
scripts that are customized for the site.",lsf,take,advantage,ACCEPT,0.8,"The sentence states that LSF 'takes advantage' of high performance local storage, indicating a relation of 'take' between LSF and 'advantage'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1374,1374,"About this task
Submit a direct data staging job and observe LSF behavior.",task,submit,direct data,ACCEPT,0.8,The sentence explicitly states 'Submit a direct data staging job' which implies a'submit' relation between 'task' and 'direct data'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1375,1375,"After you submit a job with direct data staging options, LSF automatically submits a stage in job to the transfer queue, and later submits a
stage out job to the same transfer queue.",lsf,submit,stage,ACCEPT,1.0,"The sentence explicitly states that LSF submits a stage in job to the transfer queue after job submission, and later submits a stage out job to the same transfer queue. This matches the submit relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1376,1376,"LSF can export the following environment variables in the user scripts to the stage in/out transfer jobs:
LSF_STAGE_JOBID
The original job's base ID.",lsf,export_to,stage,ACCEPT,1.0,"The sentence states that LSF can export environment variables to stage jobs, which implies a relation of 'export_to' between LSF and stage.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1377,1377,"LSF can export the following environment variables in the user scripts to the stage in/out transfer jobs:
LSF_STAGE_JOBID
The original job's base ID.",lsf,export_in,transfer job,ACCEPT,1.0,"The sentence states that LSF can export environment variables to transfer jobs, which implies a relation of 'export_in' between LSF and transfer jobs.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1378,1378,"Data transfer queue:
Begin Queue
QUEUE_NAME = transfer
PRIORITY = 99999
DATA_TRANSFER",data transfer queue,begin,queue,ACCEPT,1.0,The sentence explicitly states that 'Data transfer queue' begins 'queue'. This is a clear example of a 'begin' relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1379,1379,"Data job queue:
Begin Queue
QUEUE_NAME = bbq
PLAN = Y
JOB_CONTROLS = SUSPEND[bmig $LSB_BATCH_JID]
RERUNNABLE = Y
End Queue
4.",datum job queue,begin,queue,ACCEPT,1.0,"The sentence explicitly states that the 'Begin Queue' event occurred for the 'bbq' queue, which is the object of the relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1380,1380,"Give jobs exclusive use of an execution host. Deﬁne job dependencies where the start of one job depends on the state of other jobs. Assign priority to
jobs to control the order that jobs are dispatched. Re-queue jobs automatically when they fail. Rerun jobs automatically when an execution host
becomes unavailable while a job is running.",start,depend_on,state,ACCEPT,1.0,"The sentence explicitly states that the start of one job depends on the state of other jobs, which is the definition of the 'depend_on' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1381,1381,"LSF dispatches the job to a host that has no other jobs running, and
does not place any more jobs on the host until the exclusive job is ﬁnished.",lsf,dispatch,job,ACCEPT,1.0,"The sentence explicitly states that LSF dispatches a job, so the relation 'dispatch' is valid.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1382,1382,"LSF dispatches the job to a host that has no other jobs running, and
does not place any more jobs on the host until the exclusive job is ﬁnished.",lsf,dispatch_to,host,ACCEPT,1.0,"The sentence explicitly states that LSF dispatches jobs to a host, and the host being referred to is the one running the exclusive job, which implies a one-to-one relationship between LSF and the host.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1383,1383,"LSF dispatches the job to a host that has no other jobs running, and does not
place any more jobs on the host until the exclusive job is ﬁnished.",lsf,dispatch,job,ACCEPT,1.0,"The sentence explicitly states that LSF dispatches a job, so the relation 'dispatch' is valid.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1384,1384,"LSF dispatches the job to a host that has no other jobs running, and does not
place any more jobs on the host until the exclusive job is ﬁnished.",lsf,dispatch_to,host,ACCEPT,1.0,"The sentence explicitly states that LSF dispatches jobs to a host, and the host being referred to is the object of the relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1386,1386,LSF cannot place an exclusive job unless there is a host that has no jobs running on it.,lsf,place,exclusive job,ACCEPT,1.0,"The sentence states that LSF cannot place an exclusive job unless there is a host that has no jobs running on it, which implies a 'place' relation between LSF and 'exclusive job' and a 'has no jobs running on' relation between the host and 'exclusive job'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1387,1387,"Otherwise, a job could wait indeﬁnitely for a host
in a busy cluster to become completely idle.",job,wait_for,host,ACCEPT,0.9,"The sentence implies that a job can wait for a host to become available, which is the meaning of 'wait_for' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1388,1388,"Resizable jobs
For pending allocation requests with resizable exclusive jobs, LSF does not allocate slots on a host that is occupied by the original job.",lsf,allocate,slot keyword,ACCEPT,0.9,"The sentence states that LSF does not allocate slots on a host occupied by the original job for resizable jobs, which implies an 'allocate' relation between LSF and'slot keyword'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1389,1389,"For newly
allocated hosts, LSF locks the LIM if the LSB_DISABLE_LIMLOCK_EXCL=Y parameter is not deﬁned in the lsf.conf ﬁle.",lsf,lock,lim,ACCEPT,1.0,"The sentence explicitly states that LSF locks the LIM when the condition is met, indicating a real relation between LSF and the LIM via the 'lock' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1390,1390,"Job dependency scheduling
 Sometimes, whether a job should start depends on the result of another job.",job dependency scheduling,depend_on,result,ACCEPT,0.9,The sentence explicitly states that job dependency scheduling depends on the result of another job.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1391,1391,"For example, a series of jobs could process input data, run a
simulation, generate images based on the simulation output, and ﬁnally, record the images on a high-resolution ﬁlm output device.",serie,process,input datum,ACCEPT,1.0,"The sentence describes a process relation between a series of jobs and input data, which is a common use case for HPC schedulers.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1392,1392,"For example, a series of jobs could process input data, run a simulation,
generate images based on the simulation output, and ﬁnally, record the images on a high-resolution ﬁlm output device.",serie,process,input datum,ACCEPT,1.0,"The sentence mentions that a series of jobs processes input data, which is a valid relation between a series and the input data it processes.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1395,1395,"Job dependency terminology
 Dependency conditions
Job dependency terminology
Job dependency: The start of a job depends on the state of other jobs.",start,depend_on,state,ACCEPT,1.0,"The sentence explicitly states that the start of a job depends on the state of other jobs, which is a valid non-taxonomic relation for HPC schedulers.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1396,1396,"APS provides
administrators with detailed yet straightforward control of the job selection process. When conﬁgured in a queue, APS sorts pending jobs for
dispatch according to a job priority value calculated based on several conﬁgurable job-related factors. Each job priority weighting factor can
contain sub-factors. Factors and sub-factors can be independently assigned a weight.",aps,sort,pending job,ACCEPT,1.0,"The sentence states that APS sorts pending jobs for dispatch, which implies a sort relation between APS and pending jobs.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1397,1397,The job owner can change the priority of their own jobs relative to all other jobs in the queue.,job owner,change,priority,ACCEPT,1.0,"The sentence explicitly states that the job owner can change the priority of their jobs, indicating a change relation between the job owner and priority.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1398,1398,"MAX_USER_PRIORITY=max_priority
where max_priority speciﬁes the maximum priority that a user can assign to a job.",user,assign_to,job,ACCEPT,1.0,"The sentence describes an assignment relation between a user and a job, which matches the 'assign_to' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1399,1399,"Jobs submitted without a priority are assigned the
default priority of MAX_USER_PRIORITY/2.",jobs,submit_without,priority,ACCEPT,1.0,The sentence states that jobs submitted without a priority are assigned a default priority. This is a clear description of a'submit_without' relation between 'jobs' and 'priority'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1400,1400,-spn sets the job priority to the default priority of MAX_USER_PRIORITY/2 (displayed by bparams -l).,spn,set,job priority,ACCEPT,1.0,"The sentence explicitly states that'spn sets' the job priority, indicating a set relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1401,1401,-spn sets the job priority to the default priority of MAX_USER_PRIORITY/2 (displayed by bparams -l).,spn,set_to,priority,ACCEPT,1.0,"The sentence explicitly states that spn sets the job priority to a value, which is a real relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1402,1402,"As long as a job remains pending, LSF automatically increases the job priority beyond the maximum priority speciﬁed by MAX_USER_PRIORITY.",lsf,increase,job priority,ACCEPT,1.0,The sentence explicitly states that LSF increases job priority.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1403,1403,"If TRACK_ELIGIBLE_PENDINFO in lsb.params is set to Y or y, LSF increases the job priority for pending jobs as long as it is eligible for scheduling.",track_eligible_pendinfo,set_to,y,ACCEPT,1.0,"The sentence explicitly states that 'If TRACK_ELIGIBLE_PENDINFO in lsb.params is set to Y or y, LSF increases the job priority for pending jobs'. This implies a'set_to' relation between 'TRACK_ELIGIBLE_PENDINFO' and 'Y' or 'y'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1404,1404,"If TRACK_ELIGIBLE_PENDINFO in lsb.params is set to Y or y, LSF increases the job priority for pending jobs as long as it is eligible for scheduling.",lsf,increase,job priority,ACCEPT,1.0,"The sentence explicitly states that LSF increases the job priority for pending jobs, which is a valid non-taxonomic relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1407,1407,Jobs with higher system APS settings have priority over jobs with lower system APS settings.,jobs,have,priority,ACCEPT,1.0,"The sentence states that jobs with higher APS settings have priority over jobs with lower APS settings, which is a causal relationship expressed by the 'have' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1408,1408,LSF uses the weight of each factor to sum the value of each factor.,lsf,use,weight,ACCEPT,1.0,"The sentence explicitly states that LSF uses the weight of each factor, so this is a valid relation of type 'use'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1409,1409,"Factor weight
The weight of a factor expresses the importance of the factor in the absolute scheduling priority. The factor weight is multiplied by the value of
the factor to change the factor value.",weight factor,express,importance,ACCEPT,1.0,"The sentence states that the weight factor expresses the importance of the factor, which is a valid non-taxonomic relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1410,1410,"Factor weight
The weight of a factor expresses the importance of the factor in the absolute scheduling priority. The factor weight is multiplied by the value of
the factor to change the factor value.",weight,express,importance,ACCEPT,1.0,"The sentence states that the weight of a factor expresses the importance of the factor, which is a valid non-taxonomic relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1411,1411,"A positive weight increases the importance of the factor, and a negative weight decreases the
importance of a factor. Undeﬁned factors have a weight of zero, which causes the factor to be ignored in the APS calculation.",factor,ignore_in,aps calculation,ACCEPT,1.0,"The sentence states that a factor with a weight of zero is ignored in the APS calculation, which is the definition of the 'ignore_in' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1412,1412,"The factor is only counted as part of the APS value when the job was pending for a long time
and it exceeds the grace period.",factor,count_as,part,ACCEPT,0.8,"The sentence states that 'factor is only counted as part of APS value' when certain conditions are met, which implies a counting relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1413,1413,Memory requests appearing to the right of a || symbol in a usage string are ignored in the APS calculation.,memory request,ignore_in,aps calculation,ACCEPT,1.0,The sentence explicitly states that memory requests to the right of a || symbol are ignored in the APS calculation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1414,1414,"The job priority that is speciﬁed by:
Default that is speciﬁed by half of the value of the MAX_USER_PRIORITY parameter in the lsb.params
ﬁle
Users with bsub -sp or bmod -sp
Automatic priority escalation with the JOB_PRIORITY_OVER_TIME parameter in the lsb.params ﬁle
If the TRACK_ELIGIBLE_PENDINFO parameter in the lsb.params ﬁle is set to Y or y, LSF increases the job
priority for pending jobs as long as it is eligible for scheduling.",lsf,increase,job priority,ACCEPT,1.0,The sentence explicitly states that LSF increases job priority.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1416,1416,"APP Set the priority factor at the application proﬁle level by specifying the PRIORITY parameter in the
lsb.applications ﬁle.",app,set_at,application,ACCEPT,1.0,"The sentence explicitly states that the app sets the priority factor at the application profile level, which is a property of the application. This is a clear example of the'set_at' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1417,1417,The APP_PRIORITY factor applies to the entire job.,app_priority factor,apply_to,entire job,ACCEPT,1.0,The sentence explicitly states that the app_priority factor applies to the entire job.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1418,1418,"The
USER_PRIORITY factor applies to the entire job.",user_priority factor,apply_to,entire job,ACCEPT,1.0,The sentence explicitly states that the user_priority factor applies to the entire job.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1419,1419,"The
UG_PRIORITY factor applies to the entire job.",ug_priority factor,apply_to,entire job,ACCEPT,1.0,The sentence explicitly states that the UG_PRIORITY factor applies to the entire job.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1420,1420,"LSF uses the priority of the user group as speciﬁed in the bsub
-G option.",lsf,use,priority,ACCEPT,1.0,"The sentence explicitly states that LSF uses the priority of the user group, indicating a use relation between LSF and priority.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1421,1421,ADMIN Administrators use bmod -aps to set this sub factor value for each job.,admin administrator,use,bmod ap,ACCEPT,1.0,"The sentence explicitly states that administrators use bmod -aps, which is a valid non-taxonomic relation between an administrator (subject) and bmod -aps (object) in the context of HPC schedulers.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1422,1422,The ADMIN factor applies to the entire job.,admin factor,apply_to,entire job,ACCEPT,1.0,The sentence explicitly states that the 'admin factor' applies to the 'entire job'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1423,1423,The ADMIN factor takes effect as soon as it is set.,admin factor,take,effect,ACCEPT,1.0,The sentence explicitly states that 'admin factor takes effect'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
