id,source_edge_id,sentence_text,subj_canonical_term,rel_key,obj_canonical_term,decision,confidence,reason,model_name,created_at
1411,1411,"A positive weight increases the importance of the factor, and a negative weight decreases the
importance of a factor. Undeﬁned factors have a weight of zero, which causes the factor to be ignored in the APS calculation.",factor,ignore_in,aps calculation,ACCEPT,1.0,"The sentence states that a factor with a weight of zero is ignored in the APS calculation, which is the definition of the 'ignore_in' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1412,1412,"The factor is only counted as part of the APS value when the job was pending for a long time
and it exceeds the grace period.",factor,count_as,part,ACCEPT,0.8,"The sentence states that 'factor is only counted as part of APS value' when certain conditions are met, which implies a counting relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1413,1413,Memory requests appearing to the right of a || symbol in a usage string are ignored in the APS calculation.,memory request,ignore_in,aps calculation,ACCEPT,1.0,The sentence explicitly states that memory requests to the right of a || symbol are ignored in the APS calculation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1414,1414,"The job priority that is speciﬁed by:
Default that is speciﬁed by half of the value of the MAX_USER_PRIORITY parameter in the lsb.params
ﬁle
Users with bsub -sp or bmod -sp
Automatic priority escalation with the JOB_PRIORITY_OVER_TIME parameter in the lsb.params ﬁle
If the TRACK_ELIGIBLE_PENDINFO parameter in the lsb.params ﬁle is set to Y or y, LSF increases the job
priority for pending jobs as long as it is eligible for scheduling.",lsf,increase,job priority,ACCEPT,1.0,The sentence explicitly states that LSF increases job priority.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1415,1415,"LSF does not increase the job priority for
ineligible pending jobs.",lsf,increase,job priority,REJECT,0.1,"The sentence states that LSF does not increase the job priority for ineligible pending jobs, but the triple expresses that LSF increases the job priority. This is a contradiction.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1416,1416,"APP Set the priority factor at the application proﬁle level by specifying the PRIORITY parameter in the
lsb.applications ﬁle.",app,set_at,application,ACCEPT,1.0,"The sentence explicitly states that the app sets the priority factor at the application profile level, which is a property of the application. This is a clear example of the'set_at' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1417,1417,The APP_PRIORITY factor applies to the entire job.,app_priority factor,apply_to,entire job,ACCEPT,1.0,The sentence explicitly states that the app_priority factor applies to the entire job.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1418,1418,"The
USER_PRIORITY factor applies to the entire job.",user_priority factor,apply_to,entire job,ACCEPT,1.0,The sentence explicitly states that the user_priority factor applies to the entire job.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1419,1419,"The
UG_PRIORITY factor applies to the entire job.",ug_priority factor,apply_to,entire job,ACCEPT,1.0,The sentence explicitly states that the UG_PRIORITY factor applies to the entire job.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1420,1420,"LSF uses the priority of the user group as speciﬁed in the bsub
-G option.",lsf,use,priority,ACCEPT,1.0,"The sentence explicitly states that LSF uses the priority of the user group, indicating a use relation between LSF and priority.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1421,1421,ADMIN Administrators use bmod -aps to set this sub factor value for each job.,admin administrator,use,bmod ap,ACCEPT,1.0,"The sentence explicitly states that administrators use bmod -aps, which is a valid non-taxonomic relation between an administrator (subject) and bmod -aps (object) in the context of HPC schedulers.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1422,1422,The ADMIN factor applies to the entire job.,admin factor,apply_to,entire job,ACCEPT,1.0,The sentence explicitly states that the 'admin factor' applies to the 'entire job'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1423,1423,The ADMIN factor takes effect as soon as it is set.,admin factor,take,effect,ACCEPT,1.0,The sentence explicitly states that 'admin factor takes effect'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1424,1424,"Where LSF gets the job information for each factor
Factor or sub
factorGets job information from...",lsf,get,job information,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1425,1425,Alternative resource requirements might not specify the number of processors a job requires.,alternative resource requirement,specify,number,REJECT,0.1,"The sentence mentions'might not', indicating a possibility, not a definitive relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1426,1426,"Jobs
with higher system APS settings have priority over jobs with lower system APS settings.",jobs,have,priority,ACCEPT,1.0,"The sentence states that jobs with higher APS settings have priority over jobs with lower APS settings, which is a clear example of the 'have' relation with the object 'priority'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1427,1427,"For example, after running these commands:
a. bmod -aps ""system=10"" 108
b. bmod -aps ""admin=20"" 108
c. bmod -apsn 108
bhist -l shows the sequence changes to job 108:
bhist -l
Job <108>, User <user1>, Project <default>, Command <sleep 10000>",sequence,change_to,job,ACCEPT,1.0,"The sentence describes a change of a sequence to a job, which is a valid non-taxonomic relation for HPC schedulers.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1428,1428,"When APS is enabled in the queue with APS_PRIORITY, the FAIRSHARE_QUEUES parameter is ignored.",aps,enable_in,queue,ACCEPT,1.0,The sentence explicitly states that 'APS is enabled in the queue' and 'the FAIRSHARE_QUEUES parameter is ignored' when 'APS_PRIORITY' is set. This implies a causal relationship between 'APS' and 'queue' being enabled and the ignoring of the 'FAIRSHARE_QUEUES' parameter.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1429,1429,"The QUEUE_GROUP parameter replaces
FAIRSHARE_QUEUES, which is obsolete in LSF 7.0.",queue_group parameter,replace,fairshare_queue,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1430,1430,The order that the pending jobs are displayed is the order in which the jobs are considered for dispatch.,jobs,consider_for,dispatch,ACCEPT,1.0,"The sentence states that the order of pending jobs is the order in which they are considered for dispatch, implying a 'consider_for' relation between jobs and dispatch.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1431,1431,"Finally, jobs not in an APS queue are listed. Jobs with equal APS values are listed in order of
submission time.",jobs,list_in,order,ACCEPT,1.0,"The sentence states that jobs not in an APS queue are listed, and it is clear that 'list_in' is the relation that represents this relationship between jobs and the order in which they are listed.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1432,1432,"Results
If queues are conﬁgured with the same priority, bjobs -aps may not show jobs in the correct expected dispatch order.",result,show,jobs,REJECT,0.1,The sentence does not directly state that 'bjobs -aps shows jobs'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1433,1433,"Results
If queues are conﬁgured with the same priority, bjobs -aps may not show jobs in the correct expected dispatch order.",bjob,show,jobs,REJECT,0.1,The sentence does not directly state that 'bjobs -aps show jobs'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1434,1434,"Jobs may be dispatched in the
order the queues are conﬁgured in lsb.queues.",jobs,dispatch_in,order,ACCEPT,0.8,"The sentence suggests that jobs can be dispatched based on the order of queues, which is a valid relation for dispatch_in.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1435,1435,"Example bjobs -aps output
The following example uses this conﬁguration;
The APS only considers the job priority and queue priority for jobs from normal queue (priority 30) and short queue (priority 20)
APS_PRIORITY = WEIGHT",aps,consider,job priority,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1436,1436,APS cannot be used together with DISPATCH_ORDER=QUEUE.,aps,use_with,dispatch_order,REJECT,1.0,"The sentence states that APS cannot be used with DISPATCH_ORDER=QUEUE, implying a 'cannot be used together with' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1437,1437,APS cannot be used together with DISPATCH_ORDER=QUEUE.,aps,use_with,queue,REJECT,1.0,"The sentence explicitly states that APS cannot be used with a queue, so the use_with relation is rejected.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1438,1438,"The QUEUE_GROUP parameter replaces
FAIRSHARE_QUEUES, which is obsolete in LSF 7.0.",queue_group parameter,replace,fairshare_queue,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1439,1439,"Resource reservation
The resource reservation is based on queue policies.",resource reservation,base_on,queue policy,ACCEPT,1.0,"The sentence explicitly states that the resource reservation is based on queue policies, indicating a base_on relation between the two.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1440,1440,The preemption is based on queue policies.,preemption,base_on,queue policy,ACCEPT,1.0,The sentence explicitly states that 'preemption is based on queue policies'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1441,1441,"Resize release requests decrease number of slots in use,
and increase user priority. The faster a resizable job grows, the lower the user priority is, the less likely a pending allocation
request can get more slots.",resize release request,decrease,number,ACCEPT,1.0,The sentence explicitly states that'resize release requests decrease number of slots in use'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1442,1442,"When a job is re-queued, LSF does not save the output from the failed run.",lsf,save,output,REJECT,0.9,"The sentence states that LSF does not save the output when a job is re-queued, which contradicts the save relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1443,1443,"When a job is re-queued, LSF does not notify the user by sending mail.",lsf,notify,user,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1444,1444,"MAX_JOB_REQUEUE in lsb.applications overrides lsb.queues, and lsb.queues overrides lsb.params conﬁguration.",max_job_requeue,override,lsb param,ACCEPT,1.0,"The sentence explicitly states that'max_job_requeue in lsb.applications overrides lsb.queues, and lsb.queues overrides lsb.params configuration.' This implies a relation of 'override' between'max_job_requeue' and 'lsb param'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1445,1445,"Results
When MAX_JOB_REQUEUE is set, if a job fails and its exit value falls into REQUEUE_EXIT_VALUES, the number of times the job has been re-queued
is increased by 1 and the job is re-queued. When the re-queue limit is reached, the job is suspended with PSUSP status.",job,suspend_with,psusp statu,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1446,1446,Exclusive job re-queue does not work for parallel jobs.,queue,work_for,parallel job,REJECT,0.1,"The sentence mentions 'does not work for' which implies a negative relation, but the relation key is 'work_for'. This is a contradiction.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1447,1447,"In this
situation, it is possible for a job to be dispatched to hosts on which the job has previously exited with an exclusive exit code.",job,exit_with,exclusive exit code,ACCEPT,1.0,"The sentence explicitly states that a job can exit with an exclusive exit code on a host, implying a relation between a job and an exclusive exit code.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1448,1448,"Multicluster job forwarding model
For jobs sent to a remote cluster, arguments of bsub -Q take effect on remote clusters.",forwarding model,take,effect,ACCEPT,1.0,"The sentence states that 'arguments of bsub -Q take effect on remote clusters', which implies a 'take' relation between 'arguments of bsub -Q' and 'effect' on remote clusters.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1449,1449,"Multicluster job forwarding model
For jobs sent to a remote cluster, arguments of bsub -Q take effect on remote clusters.",argument,take,effect,ACCEPT,0.9,"The sentence states that 'arguments of bsub -Q take effect on remote clusters', which implies a 'take' relation between 'arguments' and 'effect' on remote clusters.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1450,1450,"Multicluster lease model
The arguments of bsub -Q apply to jobs running on remote leased hosts as if they are running on local hosts.",argument,apply_to,jobs,ACCEPT,0.9,"The sentence states that the 'arguments' of bsub -Q apply to 'jobs'. The term 'apply to' is a common term used in the context of HPC schedulers to describe the relationship between arguments and jobs. The sentence also states that this relationship applies to jobs running on remote leased hosts, which is consistent with the general functionality of HPC schedulers to manage jobs across multiple hosts.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1451,1451,"If a job ran on a host and
exited with an exclusive exit code before mbatchd was restarted, the job could be dispatched to the same host again after mbatchd is
restarted.",job,run_on,host,ACCEPT,0.9,"The sentence states that a job can run on a host again after it has exited, which implies a 'run_on' relation between the job and the host.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1452,1452,"However, if a job running on hostA
exits with value 20 and is re-queued, it can only be dispatched to hostB or hostC.
If the job runs on hostB and exits with a value of 20 again, it can only be dispatched on hostC. Finally, if the job runs on hostC and exits with a value
of 20, it cannot be dispatched to any of the hosts, so it is pending forever.",job,run_on,hostb,ACCEPT,0.8,The sentence mentions that a job can be dispatched to hostB or hostC after running on hostA and exiting with a value of 20. This implies a run_on relation between the job and each of the hosts.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1453,1453,"However, if a job running on hostA
exits with value 20 and is re-queued, it can only be dispatched to hostB or hostC.
If the job runs on hostB and exits with a value of 20 again, it can only be dispatched on hostC. Finally, if the job runs on hostC and exits with a value
of 20, it cannot be dispatched to any of the hosts, so it is pending forever.",job,run_on,hostc,ACCEPT,0.9,The sentence mentions that a job can be dispatched to different hosts based on its exit status and previous host. This implies a 'run_on' relation between jobs and hosts.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1454,1454,"Procedure
To re-queue one job, use brequeue.",procedure,use,brequeue,ACCEPT,1.0,The sentence explicitly states that 'brequeue' is used for're-queuing one job' which is a type of 'procedure'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1455,1455,"If job 109 has a priority of 4, it is placed after all the other jobs with the same
priority.",job,have,priority,ACCEPT,1.0,The sentence explicitly states that 'job 109 has a priority of 4' and that 'it is placed after all the other jobs with the same priority'. This is a clear example of the 'have' relation between a job and its priority.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1456,1456,"The jobs have the job IDs 45, 67, and 90.",jobs,have,job,ACCEPT,1.0,"The sentence explicitly states that jobs have job IDs, which is a property of jobs and can be considered a real relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1457,1457,"The jobs have the job IDs 45, 67, and 90.",jobs,have,ids,ACCEPT,1.0,The sentence explicitly states that jobs have ids.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1458,1458,"Automatic job rerun can be enabled at the job level, by the user, or at the queue level, by the LSF administrator.",automatic job rerun,enable_at,job level,ACCEPT,1.0,"The sentence states that automatic job rerun can be enabled at the job level, which implies a relation between automatic job rerun and job level.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1459,1459,"LSF dispatches the job as if it was a new submission, even if
the job has been check-pointed.",lsf,dispatch,job,ACCEPT,1.0,"The sentence explicitly states that LSF dispatches a job, which is the definition of the 'dispatch' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1460,1460,"Execution host failures
If the execution host fails, LSF dispatches the job to another host. You receive a mail message informing you of the host failure and the re-queuing of
the job.",lsf,dispatch,job,ACCEPT,1.0,"The sentence states that LSF dispatches a job to another host when the execution host fails, which is the definition of the 'dispatch' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1461,1461,"LSF considers jobs without a run time limit or an estimated run time as never ﬁnished once
they are dispatched to the simulation-based estimator.",lsf,consider,jobs,ACCEPT,1.0,The sentence states that LSF considers jobs without a run time limit or an estimated run time as never finished. This implies a relation of 'consider' between LSF and jobs.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1462,1462,"To enable the simulation-based estimator, deﬁne LSB_ENABLE_ESTIMATION=Y in lsf.conf. When enabled, the estimator starts up ﬁve minutes after
mbatchd starts or restarts. By default, the estimator provides predictions for the ﬁrst 1000 jobs or for predicted start times up to one week in the
future, whichever comes ﬁrst.",estimator,provide_in,future,ACCEPT,0.9,"The sentence states that the estimator provides predictions for future jobs, which aligns with the 'provide_in' relation between estimator and future.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1463,1463,"mbatchd stops the current round of estimation when the estimator reaches any
one of the following estimation thresholds speciﬁed in lsb.params:
ESTIMATOR_MAX_JOBS_PREDICTION:",mbatchd,stop,estimator_max_jobs_prediction,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1464,1464,"You can also deﬁne the following optional parameters to further specify how the job start estimator runs or groups the job start times together:
ESTIMATOR_CPUS: Deﬁnes a space-delimited list of management host CPU numbers where the job start time estimator processes can run.",job,start,time,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1465,1465,The results are shown in the ESTIMATION section of the output.,result,show_in,estimation section,ACCEPT,1.0,The sentence explicitly states that'results' are'shown in' the 'ESTIMATION section'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1466,1466,"If the job start time estimator successfully estimated a job start time and host allocation, the following details are shown in the bjobs -l command
output:
ESTIMATION:",time estimator,estimate,job start time,ACCEPT,1.0,"The sentence states that the job start time estimator provides an estimation for the job start time, which is a real relation between the time estimator and the job start time.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1467,1467,"For the jobs submitted or requeued before this
round of simulation, bjobs -l shows the lower bound of the estimated job start time (that is, the earliest possible job start time).",l,show_for,jobs,ACCEPT,1.0,The sentence states that 'bjobs -l shows the lower bound of the estimated job start time for jobs'. This is a clear indication that the'show_for' relation holds between 'l' and 'jobs'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1468,1468,"Fri Aug 28 18:00:29>;
In this example, the last round of the completed simulation started at 17:33:53 on August 27 and the job to be estimated was submitted at 17:00:29
on the same day, but the simulation ended before it could predict the job start time of this particular job. When the simulation ended, the last
successful prediction was for a job start time of 18:00:29 on August 28.",job,start,time,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1469,1469,Jobs that did not have a job start estimation or a lower bound estimate do not show an ESTIMATION section in the bjobs -l output.,jobs,show,estimation section,ACCEPT,1.0,"The sentence states that jobs without an estimation do not have an estimation section in the output, implying a'show' relation between jobs and the estimation section when the estimation is present.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1470,1470,Jobs that did not have a job start estimation or a lower bound estimate do not show an ESTIMATION section in the bjobs -l output.,jobs,show,output,REJECT,0.1,The sentence does not directly state that 'jobs' show 'output' using the'show' relation. It only mentions that jobs without certain estimates do not display an 'ESTIMATION' section in the output.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1471,1471,"View estimation results in a custom bjobs format
The bjobs -o command for customized output can display the results of the job start time estimation. Use the estimated_sim_start_time ﬁeld
name (or the alias esstart_time) to display the estimated start time of the job:
bjobs -o ""jobid:7 stat:5 user:7 submit_time:20 estimated_sim_start_time:24""
JOBID STAT USER SUBMIT_TIME ESTIMATED_SIM_START_TIME
5 RUN usera Aug 26 11:20 Aug 26 13:30
6 PEND usera Aug 26 11:55 Aug 26 15:22
7 PEND usera Aug 26 12:25 Aug 27 18:00
Job afﬁnity scheduling with host attributes
Create attributes for hosts and use these attributes for job afﬁnity scheduling. Submit jobs and deﬁne host preferences based on which hosts have
speciﬁc attributes.",bjob,display,result,ACCEPT,1.0,The sentence explicitly states that the 'bjobs -o command' can 'display' the 'estimated_sim_start_time' of a job. This is a clear example of the 'display' relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1472,1472,"If you speciﬁed a preferred attribute with bsub -jobaff and this attribute does not exist, LSF automatically
creates the attribute on the execution hosts after dispatching the job to the hosts.",lsf,create,attribute,ACCEPT,0.9,"The sentence states that LSF creates an attribute when it does not exist, which is a clear example of the 'create' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1473,1473,"If you specify the none keyword, the host attribute afﬁnity feature is disabled and no users have permission to create job
attributes. Users that are not speciﬁed in this parameter cannot create host attributes. By default, this parameter is set to none.
b.",user,create,host attribute,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1474,1474,"When the TTL reaches zero, the mbatchd daemon removes this attribute.",mbatchd daemon,remove,attribute,ACCEPT,1.0,The sentence explicitly states that the mbatchd daemon removes an attribute.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1475,1475,"SAME_JOB_AFFINITY=Y | y
If enabled, users can use the samehost and samecu keywords with the bsub -jobaff command option when specifying afﬁnity preferences for
jobs to run on the same host or compute unit as another job.",same_job_affinity,use,samehost,ACCEPT,1.0,The sentence states that the'samehost' and'samecu' keywords can be used with the 'bsub -jobaff' command option to specify affinity preferences for jobs to run on the same host or compute unit as another job. This implies a 'use' relation between'same_job_affinity' and'samehost' or'samecu'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1476,1476,"SAME_JOB_AFFINITY=Y | y
If enabled, users can use the samehost and samecu keywords with the bsub -jobaff command option when specifying afﬁnity preferences for
jobs to run on the same host or compute unit as another job.",user,use,samehost,ACCEPT,1.0,"The sentence describes a use relation between a user and the samehost, which is a valid non-taxonomic relation for HPC schedulers.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1477,1477,"Use the -m option to specify one or more hosts from
which to show the attributes, otherwise this command shows attributes from all hosts in the cluster. Use the -u option to show attributes that
are created by the speciﬁed user.",command,show,attribute,ACCEPT,1.0,"The sentence explicitly states that the'show' command is used to display 'attributes' of hosts or users, which is a real relation between 'command' and 'attribute'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1478,1478,"bsub -jobaff ""[! | # | ~]samehost(job_id)""
The SAME_JOB_AFFINITY parameter must be set to Y or y in the lsb.params ﬁle to use the samehost keyword.",same_job_affinity parameter,set_to,y,ACCEPT,1.0,The sentence states that the SAME_JOB_AFFINITY parameter is set to 'Y' or 'y' using the 'bsub' command with the 'jobaff' option and the'samehost' keyword.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1479,1479,"bsub -jobaff ""[! | # | ~]samecu(job_id)""
The SAME_JOB_AFFINITY parameter must be set to Y or y in the lsb.params ﬁle to use the samecu keyword.",bsub,set_to,y,ACCEPT,1.0,The sentence states that the SAME_JOB_AFFINITY parameter is set to 'Y' or 'y' for bsub. This is a clear indication that the relation'set_to' holds between 'bsub' and 'Y' or 'y'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1480,1480,"bsub -jobaff ""[! | # | ~]samecu(job_id)""
The SAME_JOB_AFFINITY parameter must be set to Y or y in the lsb.params ﬁle to use the samecu keyword.",same_job_affinity parameter,set_to,y,ACCEPT,1.0,"The sentence states that the SAME_JOB_AFFINITY parameter is set to 'Y' or 'y' in the lsb.params file, which is a clear indication that the parameter has been set to the mentioned value.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1481,1481,"The following command speciﬁes that the job must not be scheduled on a host in the same compute unit that is also running the job with job
ID 234.
bsub -jobaff ""~samecu(234)""
Cluster afﬁnity scheduling with attributes
Starting in Fix Pack 15, you can conﬁgure LSF to group jobs together, such that all jobs within the group run together in the same cluster.",job,schedule_on,host,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1482,1482,"For example, to show cluster afﬁnity associations in long format, run:
battr show -cluster_affinity -l",battr,show,cluster_affinity,ACCEPT,1.0,The sentence explicitly states that 'battr show' command is used to'show cluster affinity associations'. This is a clear example of the'show' relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1483,1483,"Procedure
Use the bsub -jobaff ""cluster_afﬁnity(attribute_name)"" command option to specify cluster afﬁnity attribute names for cluster afﬁnity scheduling.",procedure,use,bsub,ACCEPT,1.0,The sentence explicitly states that 'Procedure use bsub' and 'bsub is used for cluster affinity scheduling'. This is a clear example of the 'use' relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1484,1484,"Procedure
Use the bsub -jobaff ""cluster_afﬁnity(attribute_name)"" command option to specify cluster afﬁnity attribute names for cluster afﬁnity scheduling.",procedure,use,jobaff,ACCEPT,1.0,"The sentence explicitly states that 'Procedure Use' the 'bsub -jobaff' command, which implies a use relation between the procedure and the jobaff.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1485,1485,"Procedure
Use the bsub -jobaff ""cluster_afﬁnity(attribute_name)"" command option to specify cluster afﬁnity attribute names for cluster afﬁnity scheduling.",procedure,use,command option,ACCEPT,1.0,The sentence explicitly states that the procedure uses the command option with the relation 'use'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1486,1486,"Submit jobs as other users
 Use the bsubmit command with the lsf.usermapping conﬁguration ﬁle to submit jobs as other users.",submit job,use,bsubmit command,ACCEPT,0.9,"The sentence explicitly states that the 'bsubmit command' is used to'submit jobs' as other users, indicating a use relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1487,1487,"For example, license checking can be
set up at the queue or application level so that users do not have to enter a pre-execution command every time they submit a job.",license checking,set_at,queue,ACCEPT,0.9,The sentence states that 'license checking can be set up at the queue level'. This is a clear indication that the relation'set_at' holds between 'license checking' and 'queue'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1488,1488,"When JOB_INCLUDE_POSTPROC is deﬁned in an application proﬁle or lsb.params, a job is considered in RUN state while the job is in post exec stage
(which is DONE state for regular jobs).",job,consider_in,run state,ACCEPT,0.8,"The sentence states that a job is considered in RUN state when it is in the post exec stage, which is the DONE state for regular jobs. This implies a relation of 'consider_in' between 'job' and 'run state'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1489,1489,"The command path can contain up to 4094 characters for UNIX and Linux, or up to 255 characters for Windows, including the directory, ﬁle name,
and expanded values for %J (job_ID) and %I (index_ID).",command path,contain,i,ACCEPT,1.0,"The sentence states that the command path can contain certain characters, which implies a contain relationship between the command path and the characters i.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1490,1490,"For either case, LSF does not invoke the job
resized notiﬁcation command.",lsf,invoke,job,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1491,1491,"The table below provides the scope of job-based pre- and post-execution processing:
Applicability Details
Operating
systemUNIX
Windows
A mix of UNIX and Windows hosts
Dependencies UNIX and Windows user accounts must be valid on all hosts in the cluster and must have the correct permissions to
successfully run jobs.",table,provide,scope,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
