id,source_edge_id,sentence_text,subj_canonical_term,rel_key,obj_canonical_term,decision,confidence,reason,model_name,created_at
123,123,"This allows multiple users to keep a host closed for different reasons. For example, userA might be updating an application while userB is conﬁguring
the operating system. The host remains closed until both users complete their tasks and open the host using their speciﬁc lock IDs.
Use the new -i option with the badmin hclose command when closing a host to specify a lock ID to attach to the closed host. If the host is already
closed, running badmin hclose -i lock_id stacks the new lock ID with any existing lock IDs on the closed host to ensure that the host remains closed
if at least one lock ID is still attached to the host.",user,keep,host,ACCEPT,1.0,"The sentence describes that users can keep a host closed using lock IDs. This is a valid non-taxonomic relation between a user and a host, as a user can control the state of a host by keeping it closed with a lock ID.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
124,124,"This allows multiple users to keep a host closed for different reasons. For example, userA might be updating an application while userB is conﬁguring
the operating system. The host remains closed until both users complete their tasks and open the host using their speciﬁc lock IDs.
Use the new -i option with the badmin hclose command when closing a host to specify a lock ID to attach to the closed host. If the host is already
closed, running badmin hclose -i lock_id stacks the new lock ID with any existing lock IDs on the closed host to ensure that the host remains closed
if at least one lock ID is still attached to the host.",usera,update,application,ACCEPT,0.8,The sentence describes userA updating an application and the host remaining closed until the task is completed. This is a valid update relation between userA and the application.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
125,125,"If there are no longer any lock IDs attached to the host, this command also
opens the host. To remove the lock ID from the previous example (lock_conﬁg_os), run the following command:
badmin hopen -i",command,open,host,ACCEPT,0.5,"The sentence suggests that running the 'badmin hopen' command opens the host, which is a valid non-taxonomic relation between a command and a host.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
126,126,"Once all lock IDs are removed from the host, the command also opens the closed host.",command,open,closed host,ACCEPT,0.8,"The sentence states that 'the command also opens the closed host'. This implies a causal relationship between the command opening and the host becoming open, which is the meaning of the 'open' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
127,127,"Related tasks
Using lock IDs to specify multiple reasons for closing a host
Related reference
badmin hclose and hopen commands
bhosts -l command option
Connect to a job execution host or container
LSF now allows you to connect to a job execution host or container for debugging or general connectivity purposes.",related task,connect_to,job execution host,ACCEPT,0.9,"The sentence mentions 'Connect to a job execution host or container', which directly relates to the 'connect_to' relation between'related task' and 'job execution host'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
128,128,"For sequential jobs, the battach command connects to the job execution host for non-Docker jobs or the job container on the job execution host for
Docker jobs.",battach command,connect_to,job execution host,ACCEPT,1.0,"The sentence explicitly states that the battach command connects to the job execution host, which is a real relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
129,129,"When enabled, LSF opens a PAM session for the user and executes a RES process into that session.",lsf,open,pam session,ACCEPT,1.0,"The sentence explicitly states that LSF opens a PAM session, so the relation 'open' between LSF and 'pam session' is valid.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
130,130,"The RES process executes the job task, then LSF
disowns the process. This means that other LSF integrations are automatically handled in the PAM session.",res process,execute,job task,ACCEPT,1.0,"The sentence explicitly states that the RES process executes the job task, which is the definition of the 'execute' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
131,131,"In addition, if USE_PAM_CREDS is enabled, LSF can apply PAM limits to the speciﬁed application or queue when its job is dispatched to a Linux host
using PAM LSF. If LSF limits are more restrictive than PAM limits, LSF limits are used, otherwise PAM limits are used.",lsf,apply_in,addition,ACCEPT,0.9,"The sentence mentions that LSF can 'apply' PAM limits, implying a relation of 'apply_in' between LSF and 'addition' (PAM limits).",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
132,132,"Depending on the USE_PAM_CREDS parameter setting, LSF assumes that the following Linux PAM services are created:
If USE_PAM_CREDS is set to y or limits, LSF assumes that the Linux PAM service ""lsf"" is created.",use_pam_cred,set_to,y,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
133,133,"If USE_PAM_CREDS is set to session, LSF assumes that the Linux PAM service ""lsf-<clustername>"" is created.",use_pam_cred,set_to,session,ACCEPT,1.0,"The sentence explicitly states that 'If USE_PAM_CREDS is set to session,...' which implies a causal relationship, making this a valid set_to relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
134,134,"If you need to temporarily run LSF License Scheduler commands with root privileges, specify LS_ROOT_USER=Y in the lsf.licensescheduler ﬁle.",lsf license scheduler,command_with,root privilege,ACCEPT,1.0,The sentence explicitly states that the LSF License Scheduler can be run with root privileges using the LS_ROOT_USER configuration option.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
135,135,"Container support
The following new feature affects LSF support for containers.",container support,affect,lsf support,ACCEPT,1.0,"The sentence explicitly states that 'container support affects LSF support', indicating a causal relationship between the two concepts.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
136,136,"Even if an individual option is not speciﬁed in the higher level GPU requirement string, the default value of the higher level GPU
requirement string takes precedence.",gpu requirement string,take,precedence,ACCEPT,0.9,"The sentence states that the higher level GPU requirement string 'takes precedence' over the individual option, which implies a 'take' relation between the two.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
137,137,"Related tasks
Conﬁguring GPU resource requirements
Submitting jobs that require GPU resources
Related reference
bsub -gpu command option
GPU_REQ_MERGE parameter in the lsb.params ﬁle
LSB_GPU_REQ parameter in the lsf.conf ﬁle
GPU_REQ parameter in the lsb.queues ﬁle
GPU_REQ parameter in the lsb.applications ﬁle
Specify GPU allocation method
You can now specify the GPU resource reservation method by specifying the method in the bsub -gpu option, by specifying the GPU_REQ parameter
in the lsb.applications or lsb.queues ﬁle, or by specifying the LSB_GPU_REQ parameter in the lsf.conf ﬁle.",related task,submit,jobs,ACCEPT,1.0,"The sentence mentions 'Submitting jobs' and'related tasks', which implies a'submit' relation between them.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
138,138,The blimits command now displays resource limits for application proﬁles.,blimit command,display,resource limit,ACCEPT,1.0,The sentence explicitly states that the 'blimits command' displays'resource limits'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
139,139,"This reduces network bandwidth and the job start time because the execution host does not have to pull the Docker image from the
repository and the job can immediately start on the execution host.",job,start,time,ACCEPT,0.9,"The sentence states that the job can immediately start on the execution host after the image is not pulled, implying a causal relationship between the image not being pulled and the job start time.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
140,140,"This reduces network bandwidth and the job start time because the execution host does not have to pull the Docker image from the
repository and the job can immediately start on the execution host.",job,start_on,execution host,ACCEPT,1.0,"The sentence explicitly states that the job starts on the execution host, indicating a start_on relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
141,141,"The job level setting
overrides the application level setting, which overrides the queue level setting, which overrides the cluster level setting.",job level,override,application level setting,ACCEPT,1.0,The sentence explicitly states that 'job level setting overrides application level setting'. This is a common behavior in HPC schedulers.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
142,142,"In addition, LSF now allows a higher level of granularity when specifying the access control level for displaying summary or detailed job information
by providing a new level for the SECURE_JOB_INFO_LEVEL parameter in the lsb.params ﬁle.",lsf,allow_in,addition,ACCEPT,1.0,The sentence states that LSF now allows 'addition' (presumably a new feature) to be used with the 'allow_in' relation for job information access control.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
143,143,"Specify SECURE_JOB_INFO_LEVEL=5 (for the new level
5) to allow users to view summary information for all jobs, including jobs that belong to other users regardless of whether the other users belong to
the same user group.",user,view,summary information,ACCEPT,1.0,"The sentence states that users can view summary information for jobs belonging to other users, indicating a 'view' relation between users and summary information.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
144,144,"Previously, LSF Data Manager created the transfer scripts on demand.",lsf datum manager,create,transfer script,ACCEPT,1.0,The sentence explicitly states that the LSF Data Manager creates transfer scripts.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
145,145,"This means that when a job exceeds the memory limit, LSF passes the memory limit to the operating system. UNIX operating systems
that support RUSAGE_RSS for the setrlimit() function can apply the memory limit to each process.",job,exceed,memory limit,ACCEPT,1.0,"The sentence states that when a job exceeds the memory limit, LSF passes the memory limit to the operating system. This implies a relation of 'exceed' between the job and the memory limit.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
146,146,"This means that when a job exceeds the memory limit, LSF passes the memory limit to the operating system. UNIX operating systems
that support RUSAGE_RSS for the setrlimit() function can apply the memory limit to each process.",lsf,pass,memory limit,ACCEPT,1.0,"The sentence states that LSF passes the memory limit to the operating system, which is a real relation between LSF and memory limit.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
147,147,"This means that when a job exceeds the memory limit, LSF passes the memory limit to the operating system. UNIX operating systems
that support RUSAGE_RSS for the setrlimit() function can apply the memory limit to each process.",lsf,pass_to,operating system,ACCEPT,1.0,"The sentence states that LSF passes the memory limit to the operating system, which is an instance of the 'pass_to' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
148,148,"This means that when a job exceeds the memory limit, LSF passes the memory limit to the operating system. UNIX operating systems
that support RUSAGE_RSS for the setrlimit() function can apply the memory limit to each process.",unix operating system,apply,memory limit,ACCEPT,0.9,"The sentence states that UNIX operating systems apply memory limits, which is a real relation between the subject (UNIX operating system) and the object (memory limit) in the context of LSF scheduler.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
149,149,"You can now disable this feature and force LSF to kill a job as soon as it exceeds the memory limit by adding an exclamation point (!) to the end of the
memory limit that you specify with the bsub -M command option:
bsub -Mmemlimit[!]
If you specify the exclamation point, the memory limit is a hard limit, and LSF kills the job as soon as it exceeds this hard memory limit and does not
wait for the host memory and swap threshold to be reached.",lsf,kill,job,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
150,150,"This ensures that you only receive an email notiﬁcation
when there is a job error. This feature only affects email that is sent by the sbatchd daemon.",feature,affect,email,ACCEPT,0.9,"The sentence states that the feature 'affects' the email, which is a valid non-taxonomic relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
151,151,"Release date: 4 June 2019
GPU enhancements
 The following enhancements affect LSF GPU support.",release date,affect,lsf gpu support,ACCEPT,1.0,The sentence explicitly states that the'release date' affects 'LSF GPU support'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
152,152,"Container support
 The following new feature affects LSF support for containers.",container support,affect,lsf support,ACCEPT,1.0,"The sentence explicitly states that 'container support affects LSF support', indicating a causal relationship between the two concepts.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
153,153,"Related tasks
Use the badmin command to view LSF resource connector information
Related reference
LSB_RC_MQTT_ERROR_LIMIT parameter in the lsf.conf ﬁle
badmin rc subcommand
Dynamic resource snapshot
LSF resource connector can now query any host provider API for dynamic resources at each snapshot interval.",related task,use,badmin command,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
154,154,"This allows LSF to natively handle
problems with resource availability on resource providers.",lsf,handle,problem,ACCEPT,1.0,"The sentence explicitly states that LSF handles problems, which is a real relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
155,155,"In addition, if the ebrokerd daemon encounters certain provider errors while querying the host provider API for dynamic resources, LSF introduces a
delay before ebrokerd repeats the request. Specify the new LSB_RC_TEMPLATE_REQUEST_DELAY parameter in the lsf.conf ﬁle to deﬁne this delay,
in minutes.",lsf,introduce,delay,ACCEPT,0.9,"The sentence states that LSF introduces a delay, which is a real relation between LSF and delay.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
156,156,"In addition, if the ebrokerd daemon encounters certain provider errors while querying the host provider API for dynamic resources, LSF introduces a
delay before ebrokerd repeats the request. Specify the new LSB_RC_TEMPLATE_REQUEST_DELAY parameter in the lsf.conf ﬁle to deﬁne this delay,
in minutes.",lsf,introduce_in,addition,ACCEPT,0.8,"The sentence states that LSF introduces a delay, which is a causal relation between LSF and the delay.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
157,157,"In addition, if the ebrokerd daemon encounters certain provider errors while querying the host provider API for dynamic resources, LSF introduces a
delay before ebrokerd repeats the request. Specify the new LSB_RC_TEMPLATE_REQUEST_DELAY parameter in the lsf.conf ﬁle to deﬁne this delay,
in minutes.",ebrokerd,repeat,request,ACCEPT,0.8,"The sentence mentions that ebrokerd repeats a request to LSF, indicating a relation of repeat between the two entities.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
158,158,"Related reference
bhosts command
Improved fault tolerance
The LSF resource connector now has improved fault tolerance by allowing CLOSED_RC hosts to be switched to ok more quickly, resulting in less
wasted resources. Instance ID, cluster name, and template name are added to host local resources for more accurate information and better
tracking.",lsf resource connector,improve,fault tolerance,ACCEPT,0.8,The sentence states that the LSF resource connector has 'improved fault tolerance'. This is a clear statement of a relation between the resource connector and fault tolerance.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
159,159,"If a resource connector host does not join the LSF cluster within this timeout
value, the host is relinquished.",resource connector host,join,lsf cluster,ACCEPT,1.0,The sentence explicitly states that a resource connector host 'joins' an LSF cluster.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
160,160,"Related tasks
Conﬁguring resource providers for LSF resource connector
Related reference
hostProviders.json ﬁle
Detect an NVIDIA sibling GPU under a PCI
LSF now enables lim and elim.gpu.topology to detect GPUs properly on hosts that have two sibling GPUs under one PCI if the ﬁrst GPU is not an
NVIDIA GPU but the second GPU is an NVIDIA GPU.",nvidia,enable,lim,ACCEPT,0.9,"The sentence states that LSF enables 'lim' and 'elim.gpu.topology' to detect GPUs properly when the first GPU is not an NVIDIA GPU but the second GPU is an NVIDIA GPU. This implies a causal relationship between LSF enabling these features and the detection of NVIDIA GPUs, which is the relation expressed in the triple.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
161,161,"Candidate host group sorting
LSF now changes how the scheduler sorts candidate host groups when multiple templates are deﬁned in LSF resource connector.",scheduler,sort,candidate host group,ACCEPT,0.8,"The sentence explicitly states that the scheduler sorts candidate host groups, which is a real relation between a scheduler and a candidate host group.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
162,162,"LSF determines the template priority from
the ﬁrst host within the candidate host group.",lsf,determine,template priority,ACCEPT,1.0,The sentence explicitly states that LSF determines the template priority from the first host within the candidate host group.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
163,163,"Related tasks
Conﬁguring the CSM integration
Submitting jobs to LSF in easy mode
Submitting jobs to LSF in expert mode
Related reference
bsub -smt command option
CSM_REQ parameter in the lsb.queues ﬁle
CSM_VALID_SMT parameter in the lsb.params ﬁle
Job scheduling and execution
The following new features affect job scheduling and execution.",related task,affect,job scheduling,ACCEPT,1.0,The sentence mentions 'affect' in relation to 'job scheduling' and'related tasks'. This is a clear indication of the 'affect' relation between'related tasks' and 'job scheduling'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
164,164,"Container support
The following new feature affects LSF support for containers.",container support,affect,lsf support,ACCEPT,1.0,"The sentence explicitly states that 'container support affects LSF support', indicating a causal relationship between the two concepts.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
165,165,"Use external scripts to check applications and to send notiﬁcations
LSF now includes the watchdog feature to regularly run external scripts that can check application data, logs, and other information, and to send
notiﬁcations.",lsf,include,watchdog feature,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
166,166,"In the external watchdog scripts, use the bpost -N command option to send a notiﬁcation (with the message in the -d option and the speciﬁed error
level) to the LSF Application Center Notiﬁcations server:
bpost -d ""message"" -N WARNING | ERROR | CRITICAL | INFO
Use the bread -N command option to see information on these notiﬁcations.",info,use,bread,ACCEPT,0.9,"The sentence states that 'use the bread command' to'see information' on notifications, indicating a use relation between 'info' and 'bread'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
167,167,"LSF now improves the performance of the bread and bstatus commands by handing the bread and bstatus requests in the query mbatchd daemon,
and by supporting multi-threaded querying when LSB_QUERY_ENH=Y is speciﬁed in the lsf.conf ﬁle.",lsf,improve,performance,ACCEPT,1.0,"The sentence explicitly states that LSF improves the performance of certain commands, which is a clear example of the 'improve' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
168,168,"Release date: 28 January 2019
GPU enhancements
 The following enhancements affect LSF GPU support.",release date,affect,lsf gpu support,ACCEPT,1.0,The sentence explicitly states that the'release date' affects 'LSF GPU support'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
169,169,"Container support
 The following new feature affects LSF support for containers.",container support,affect,lsf support,ACCEPT,1.0,"The sentence explicitly states that 'container support affects LSF support', indicating a causal relationship between the two concepts.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
170,170,"GPU fair share scheduling
LSF now allows you to consider GPU run time and GPU historical run time as weighting factors in the dynamic priority calculation for fair share
scheduling for GPUs that are exclusively used.",gpu,run,time,ACCEPT,1.0,The sentence mentions 'GPU run time' and 'GPU historical run time' which can be interpreted as the time that the GPU spends running a job and the historical time it has spent running jobs respectively. These can be considered as valid objects for the 'run' relation with the subject 'gpu'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
171,171,"GPU jobs
must be either using exclusive_process mode or have j_exclusive=yes set to be preempted by other GPU jobs. Non-GPU jobs cannot preempt
GPU jobs.",gpu job,use,exclusive_process mode,ACCEPT,1.0,The sentence states that GPU jobs use exclusive_process mode or have a specific flag set to not be preempted by other GPU jobs. This is a clear indication of the use relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
172,172,"In addition, higher priority GPU jobs can only preempt lower priority GPU jobs that are conﬁgured for automatic job migration and rerun
(that is, the MIG parameter is deﬁned and the RERUNNABLE parameter is set to yes in the lsb.queues or lsb.applications ﬁle).",rerunnable parameter,set_in,lsb queue,ACCEPT,0.9,The sentence states that the RERUNNABLE parameter is set in the lsb.queues or lsb.applications file for jobs that can be preempted by higher priority jobs. This implies a set relation between the rerunnable parameter and the lsb queue.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
173,173,"LSF treats the GPU resources the same as
other preemptable resources.",lsf,treat,gpu resource,ACCEPT,1.0,"The sentence states that LSF treats GPU resources the same as other preemptable resources, indicating a relation of 'treat' between LSF and GPU resources.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
174,174,"This attribute is a string in the following format:
""key1=value1;key2=value2;...""
LSB_GPU_NEW_SYNTAX=extend must be deﬁned in the lsf.conf ﬁle for the gpuextend attribute to take effect.",gpuextend attribute,take,effect,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
175,175,"LSF resource connector currently supports the following types of GPUs:
nvidia-tesla-k80
nvidia-tesla-p100
nvidia-tesla-p4
nvidia-tesla-p100-vws
nvidia-tesla-p4-vws
Related reference
googleprov_templates.json
Specifying jobs with CPU afﬁnity requirements
In previous versions of LSF, afﬁnity jobs did not generate demand (which triggers the LSF resource connector to create the required cloud instances)
because the templates did not deﬁne CPU topology. LSF resource connector can now generate demand for afﬁnity jobs, and when LSF resource
connector provisions the cloud instances, afﬁnity information is collected and cached.",lsf resource connector,generate,demand,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
176,176,"This means that the LSF scheduler can dispatch jobs to the
cloud instances with afﬁnity information that satisﬁes the job afﬁnity resource requirements.",lsf scheduler,dispatch,jobs,ACCEPT,1.0,"The sentence explicitly states that the LSF scheduler can dispatch jobs, which is the meaning of the 'dispatch' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
177,177,"This means that the LSF scheduler can dispatch jobs to the
cloud instances with afﬁnity information that satisﬁes the job afﬁnity resource requirements.",lsf scheduler,dispatch_to,cloud instance,ACCEPT,1.0,"The sentence explicitly states that the LSF scheduler can dispatch jobs to cloud instances, indicating a 'dispatch_to' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
178,178,"That is, LSF
manages the storage (burst buffer), but the job itself handles the ﬁle transfer. Since LSF is not handling the ﬁle transfer, LSF creates plans for the
data staging jobs and reserves the necessary resources to prevent other jobs from using the resources.",lsf,manage,storage,ACCEPT,0.9,"The sentence states that LSF manages the storage, which aligns with the meaning of the manage relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
179,179,"That is, LSF
manages the storage (burst buffer), but the job itself handles the ﬁle transfer. Since LSF is not handling the ﬁle transfer, LSF creates plans for the
data staging jobs and reserves the necessary resources to prevent other jobs from using the resources.",data,stage,jobs,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
180,180,"Ineligible pending limit
A new parameter, INELIGIBLE is introduced in the LIMIT section of the lsb.resources ﬁle.",ineligible,introduce_in,limit section,ACCEPT,1.0,The sentence explicitly states that the new parameter INELIGIBLE is introduced in the LIMIT section of the lsb.resources file.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
181,181,"Best ﬁt allocation for compute unit resource requirements
When specifying resource requirement strings using compute units, LSF can now use a best-ﬁt allocation algorithm for job placement that considers
the network topology of a cluster. This algorithm attempts to place the job in an allocation that spans the fewest possible number of compute units,
while preferring to use compute units with fewer free slots to avoid fragmentation of the cluster.",lsf,use_for,job placement,ACCEPT,0.9,"The sentence describes LSF using a best-fit allocation algorithm for job placement, which implies a use_for relation between LSF and job placement.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
182,182,"This algorithm also considers multiple levels of the
network hierarchy when calculating the job allocation.",algorithm,consider,level,ACCEPT,1.0,"The sentence explicitly states that the algorithm 'considers' multiple levels of the network hierarchy, which is a non-taxonomic relation between 'algorithm' and 'level'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
183,183,"To use the best-ﬁt allocation algorithm, use bestfit when specifying the compute unit scheduling preference in the compute unit resource
requirement string:
bsub -R ""cu[pref=bestfit]"" command
Do not use bestfit with the cu[balance] keyword.",command,use,bestfit,ACCEPT,1.0,"The sentence explicitly states that 'use bestfit' when specifying the compute unit scheduling preference, indicating a use relation between the command and bestfit.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
184,184,"Related reference
bqueues command
Resource reservations for jobs with plans
If a job has a plan that is no longer valid (for example, because the host is down), LSF releases the resource reservations for the job, which means
that the resources are now available for other jobs.",job,have,plan,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
185,185,"If this parameter is enabled, LSF keeps the job with
an advance reservation running if the advance reservation is deleted.",lsf,keep,job,ACCEPT,1.0,"The sentence explicitly states that LSF keeps the job if the advance reservation is deleted, which implies a 'keep' relation between LSF and job.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
186,186,"json format added to badmin perfmon view command
To support the graphing of performance metrics data in other LSF family applications (for example, IBM Spectrum LSF Application Center), a [-json]
option has been added to the badmin perfmon view command.",option,add_to,badmin,ACCEPT,1.0,"The sentence explicitly states that the '-json' option is being added to the 'badmin perfmon view command' for badmin, indicating a clear add_to relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
187,187,"Display allocated guarantee hosts with the bsla command
The bsla command can now display information on guarantee hosts that are being used (allocated) from each guarantee pool for the guarantee SLA.",display,allocate,guarantee host,ACCEPT,1.0,The sentence explicitly states that 'Display allocated guarantee hosts' and 'guarantee hosts that are being used' are related by the 'allocated' relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
188,188,"Display allocated guarantee hosts with the bsla command
The bsla command can now display information on guarantee hosts that are being used (allocated) from each guarantee pool for the guarantee SLA.",display,allocate_with,bsla command,ACCEPT,1.0,The sentence explicitly states that 'Display allocated guarantee hosts' and 'the bsla command' are related by 'allocate_with'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
189,189,"Display allocated guarantee hosts with the bsla command
The bsla command can now display information on guarantee hosts that are being used (allocated) from each guarantee pool for the guarantee SLA.",bsla command,display,information,ACCEPT,1.0,"The sentence explicitly states that the bsla command displays information, which is a real relation between the command and the information it displays.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
190,190,"When enabled, the bsla command displays information on the allocated guarantee hosts in a new section (USED GUARANTEE HOSTS), and the hosts
are organized by guarantee pool. bsla",bsla command,display,information,ACCEPT,1.0,"The sentence explicitly states that the bsla command displays information, which is a real relation between the command and the information it displays.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
191,191,"Related concepts
Customize host resource information output
Related reference
LSF_LSHOSTS_FORMAT parameter in the lsf.conf ﬁle
Related information
lshosts -o command option
Add a reason when killing a job
A new option -C reason has been added to the bkill command.",command option,add,reason,ACCEPT,1.0,"The sentence explicitly states that a new option '-C reason' has been added to the bkill command, which is a clear indication of the 'add' relation between 'command option' and'reason'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
192,192,"If this parameter is deﬁned, LSF will update the docker image
before execution.",lsf,update,docker image,ACCEPT,1.0,The sentence explicitly states that LSF updates a docker image before execution.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
193,193,"Related reference
lsb.resources ﬁle
Kill jobs that run over the deﬁned RUNLIMIT
LSF now allows the mbatchd daemon to kill jobs that are running over the deﬁned RUNLIMIT value for a long period of time. Enable this behavior, by
deﬁning KILL_JOBS_OVER_RUNLIMIT=Y in the lsb.params ﬁle.",mbatchd daemon,kill,jobs,ACCEPT,1.0,The sentence states that the mbatchd daemon kills jobs that run over the defined RUNLIMIT value for a long period of time. This is a clear indication of the 'kill' relation between the mbatchd daemon and jobs.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
194,194,-pac command. The exit reason is displayed in the EXIT_REASON: ﬁeld.,exit reason,display_in,exit_reason,ACCEPT,1.0,"The sentence explicitly states that the exit reason is displayed in the EXIT_REASON field, indicating a display_in relation between exit reason and exit_reason.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
195,195,"Release date: 13 June 2018
GPU enhancements
 The following enhancements affect LSF GPU support.",release date,affect,lsf gpu support,ACCEPT,1.0,The sentence explicitly states that the'release date' affects 'LSF GPU support'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T04:07:07+00:00
